trial,fast_buy,slow_buy,fast_sell,slow_sell,Sortino,CAGR,Sharpe,MDD,MDD_Entry,Trades_Yr,Penalized
361,46,350,47,323,0.9387770441432643,0.2731910003229867,0.6557369387347475,-0.9028825200019912,-0.44354910835186645,2.8054335614339703,0.882668372914585
362,48,343,46,341,0.943716767095647,0.27547881316268774,0.6585821290867362,-0.902724562884655,-0.5089840201528297,1.1582065161883364,0.9205526367718803
363,46,333,50,345,0.9584723905717281,0.28332764237850516,0.6686334409815639,-0.9073771624665845,-0.5079437209370348,1.827392503319375,0.9219245405053406
364,47,325,49,309,0.9084759986799946,0.25746932468213046,0.6351964080030381,-0.9159425221594956,-0.5614120240760381,2.393626800122562,0.8606034626775434
365,49,337,46,334,0.8882451577256392,0.24738638009916358,0.6216727843968203,-0.9332028561046727,-0.5787646505054327,1.5185374323358187,0.8578744090789228
366,49,139,48,325,0.8699399540310111,0.2381296500838872,0.6093584160695875,-0.9670362727294856,-0.7335319100556028,11.5563272393014,0.6388134092449831
367,48,318,50,339,0.939185791635566,0.27325858050289487,0.6556111739799729,-0.9086500821197746,-0.5259332090204472,2.702481871106118,0.8851361542134437
368,49,345,45,130,0.6905104369505635,0.15309994586350673,0.4873008332865543,-0.9056105080164594,-0.8023790920130393,31.94076192421612,0.051695198466241044
369,47,75,48,316,0.8557799232098703,0.2307714088351962,0.5996948061788137,-0.9786090121748088,-0.8169980992677,16.086201613726892,0.5340558909353325
370,46,328,44,350,0.9245819408398864,0.26529915070665755,0.6452242576617128,-0.9078106906814901,-0.4993747025890205,2.2906751097947096,0.8787684386439922
371,48,337,47,331,0.9199107918260524,0.263373221981281,0.6428425116778366,-0.9135230484600038,-0.5458288955655901,1.1067306710244103,0.8977761784055642
372,50,332,49,324,0.9316531850128824,0.27005495897370935,0.6518123386342128,-0.9117579510229055,-0.47525769914764904,1.1067306710244103,0.9095185715923942
373,49,342,49,341,0.9375123827356479,0.27251743055198285,0.654691343907679,-0.9174591721367903,-0.542448661926443,0.7463997548769278,0.9225843876381093
374,45,321,47,335,0.9380196843056283,0.2722976928452301,0.6543724748441069,-0.9104173269235947,-0.5145517274428824,2.1877234194668573,0.8942652159162912
375,48,350,50,345,0.9408839953773657,0.27414177759654335,0.6567252858079193,-0.9150798291731599,-0.4919883938073826,1.5700132774997448,0.9094837298273708
376,36,327,48,317,0.9213847069079844,0.26432859223539973,0.6442149405771325,-0.9014035157927044,-0.5016190424312322,2.54805433561434,0.8704236201956975
377,47,339,45,329,0.9084600351965493,0.2574088341295131,0.6349761619443519,-0.9096112034080549,-0.506654197905629,1.5185374323358187,0.8780892865498329
378,50,331,46,339,0.9528913026076242,0.28014518429948954,0.6646563524890853,-0.8985962331742016,-0.4843816850874768,1.9818200388111533,0.9132549018314011
379,49,346,49,305,0.9274930313750389,0.2670950564428207,0.6480555782523871,-0.8745624658841573,-0.44016695094863634,4.452660606679604,0.8384398192414468
380,46,309,5,320,0.8309320136550115,0.21886513440718414,0.5829107865713691,-0.9089475931854745,-0.6198257628077023,11.195996323153917,0.6070120871919331
381,50,335,10,345,0.900062649727587,0.25304047809209207,0.6298399399285275,-0.8833636971587518,-0.5627244617594602,9.445817587580432,0.7111462979759784
382,49,342,50,333,0.9400255921450312,0.27382604564386415,0.6564198907972474,-0.9112015115190805,-0.5112992116461508,1.1067306710244103,0.9178909787245431
383,48,325,48,323,0.9238911156905564,0.265939302974209,0.6463898488630264,-0.9235383863611664,-0.526657491706455,0.7463997548769278,0.9089631205930179
384,47,334,47,338,0.9510815660888976,0.2791900978068871,0.6633752787043482,-0.8963525432504564,-0.5034023818347825,0.900827290368706,0.9330650202815235
385,45,319,21,330,0.8625683882946182,0.23597994276975998,0.6071790278192247,-0.8755856493542395,-0.5022447281364587,6.666121948728424,0.7292459493200497
386,16,332,47,337,0.9215173264726039,0.264041764195063,0.6434052859817025,-0.8967921062275745,-0.5023191165503813,7.5412113165151675,0.7706931001423005
387,47,323,46,327,0.907458912049128,0.2573496627250351,0.635034666520089,-0.928855506894228,-0.5548910447502442,1.3641098968440406,0.8801767141122472
388,50,329,46,311,0.9259914430912131,0.2663605016225785,0.6468198909129985,-0.8961794673605986,-0.5582524165300518,2.393626800122562,0.8781189070887618
389,46,337,43,148,0.822402188348964,0.2134932428164471,0.5751429383132857,-0.7987010639536838,-0.6297814742612171,28.80073536921663,0.24638748096463137
390,47,335,47,321,0.9556587640826465,0.2816238843326586,0.66658382216526,-0.8895156814270588,-0.4826228404411219,1.3641098968440406,0.9283765661457657
391,47,337,47,336,0.9441659731770732,0.2755809048301672,0.658700768773574,-0.9085988866521061,-0.5025755204841271,0.7978756000408539,0.9282084611762561
392,47,339,47,338,0.9472367826181677,0.27720844623676655,0.6608124852074528,-0.9026745306567975,-0.48892199152826077,0.7978756000408539,0.9312792706173506
393,45,340,47,335,0.9339664706748987,0.27022642419561094,0.6516875225952102,-0.9159224543903588,-0.5506745883887678,1.0552548258604841,0.912861374157689
394,45,344,45,339,0.9277221440014751,0.2669067578312414,0.6473525914425158,-0.90922515323117,-0.5085171658747709,1.003778980696558,0.907646564387544
395,46,350,47,333,0.9263842334371336,0.2664472741475592,0.6467623246665242,-0.916980416986963,-0.5114950373883145,2.1877234194668573,0.8826297650477964
396,47,337,48,350,0.9284060093528328,0.2678423159121712,0.6485479368783634,-0.921495016419041,-0.5280221560116373,1.4670615871718926,0.899064777609395
397,46,340,47,329,0.8993864026892959,0.25323698135603623,0.6295774196645114,-0.9300040448954553,-0.5533284715731366,1.3641098968440406,0.8721042047524151
398,47,217,46,341,0.9381776637676805,0.2723337128241696,0.6543805329142657,-0.8974837723435045,-0.6186267043116911,6.666121948728424,0.804855224793112
399,45,334,48,336,0.9363835663161342,0.271669830877981,0.6535590272506562,-0.9100325431622552,-0.5392694536518541,1.2611582065161884,0.9111604021858104
400,47,345,45,328,0.9331559200091566,0.270027283516711,0.6515303662426628,-0.8986660459276395,-0.45489420674063885,1.9303441936472272,0.8945490361362121
401,46,338,44,346,0.9435866554418487,0.2752625173019394,0.6582966340125739,-0.9022569324348535,-0.48631076310728116,1.2096823613522623,0.9193930082148035
402,47,332,48,338,0.9380358117594503,0.27257010023645756,0.6547380156963823,-0.9022932904360847,-0.5369613046421396,1.2096823613522623,0.9138421645324051
403,48,346,47,331,0.9246136888011905,0.26592257503502537,0.646229960562804,-0.9092674264351079,-0.4788105050779815,1.6214891226636707,0.8921839063479171
404,47,339,46,326,0.9053413885893155,0.25584110152649275,0.632893386323208,-0.9143333351288858,-0.5324277887625326,1.4155857420079665,0.8770296737491561
405,46,330,40,345,0.8752568852074291,0.2408768472249958,0.6130571105600212,-0.9454196150852194,-0.6517013035901541,2.1362475743029314,0.8325319337213705
406,48,327,48,350,0.9273078762559968,0.2670983287694144,0.647559257252307,-0.9157593902205974,-0.505353747967975,2.2906751097947096,0.8814943740601026
407,48,341,47,340,0.9314805421115969,0.2691542220508105,0.6502944194843546,-0.8989017777329005,-0.4891991826097488,0.900827290368706,0.9134639963042228
408,47,334,45,324,0.9313330838615024,0.26874658542842456,0.64978359097161,-0.9091734315789977,-0.5248774603294131,1.6214891226636707,0.8989033014082289
409,49,346,49,334,0.9556628249302115,0.28168836813006015,0.6666574239162514,-0.8893650417500055,-0.4911169914371384,1.2611582065161884,0.9304396607998877
410,18,347,32,333,0.9177036933818257,0.2623234583485743,0.6416201781373266,-0.844692480627365,-0.5576437219934416,4.452660606679604,0.8286504812482336
411,49,336,46,316,0.937601478065175,0.2722691645838937,0.6545663679755033,-0.9235620610418688,-0.5983196927541052,2.1877234194668573,0.8938470096758379
412,49,349,47,323,0.91361681249682,0.26052954345763246,0.6390920524114154,-0.9266569663317508,-0.5100050729925163,3.0113369420896743,0.8533900736550265
413,49,327,48,331,0.9462134073131592,0.27670744955917503,0.6601641969591948,-0.8966267195368438,-0.4569681271449608,1.003778980696558,0.926137827699228
414,49,102,49,315,0.8968871699144068,0.25222933617993926,0.6278832899971082,-0.9606085238819514,-0.7275889986988603,14.747829639464815,0.6019305771251104
415,49,316,48,329,0.941269282856445,0.27405471982555096,0.6566830025960163,-0.9000420196132988,-0.5249174652694313,1.878868348483301,0.9036919158867789
416,50,323,49,322,0.9253970840312625,0.2667828382959869,0.6475107332739533,-0.9177233289966347,-0.5093602425046969,0.7978756000408539,0.9094395720304455
417,48,325,48,332,0.9463233949532113,0.27688601020523973,0.660373250467068,-0.8963914041884391,-0.4918562942187794,1.5700132774997448,0.9149231294032164
418,49,313,49,229,0.8145956776675235,0.21000804829198771,0.5706350142571187,-0.8807046612567695,-0.6777562548060181,14.336022878153408,0.5278752201044554
419,48,182,48,327,0.8368811168147804,0.2210551689486855,0.5863476121088335,-0.9703428195598502,-0.7952982832379532,8.313348993974058,0.6706141369352993
420,49,330,46,318,0.9690823152587412,0.2885428769650704,0.6757628646807375,-0.8974992463036738,-0.4466479924075506,1.775916658155449,0.9335639820956323
421,50,331,44,307,0.9345702078188748,0.27061257655503534,0.6523325929001228,-0.9025267805915559,-0.5165618067229301,3.526095393728935,0.8640482999442961
422,48,321,46,315,0.9357917845484931,0.27161112481807015,0.6538703549841935,-0.9033018066583405,-0.5517548078596063,1.2611582065161884,0.9105686204181693
423,46,335,45,319,0.9260376379667086,0.2665911335511155,0.6472250034101873,-0.9076070927209112,-0.5233285399742309,1.6214891226636707,0.8936078555134351
424,47,328,46,311,0.900504497870299,0.25387913337509094,0.6304769296682887,-0.9357629875182558,-0.6213201022108509,1.775916658155449,0.8649861647071899
425,50,340,43,320,0.8928862107084108,0.2496400492809152,0.6247221708518251,-0.93183019327539,-0.5569671660363149,3.1657644775814524,0.8295709211567818
426,49,333,47,325,0.9071605736786681,0.2573619801539926,0.6350683337963902,-0.9287659925540872,-0.539602449974321,1.3126340516801145,0.8809078926450657
427,32,320,44,336,0.8844934807871376,0.24544705417101853,0.6191350449119792,-0.9184340175994382,-0.529494171282846,3.1657644775814524,0.8211781912355086
428,48,340,49,312,0.9005258469477854,0.25334444203125184,0.6295184308100463,-0.9216581024286568,-0.5564803411201911,2.908385251761822,0.842358141912549
429,27,329,45,305,0.9134819435510118,0.25965437088159793,0.6379954817189977,-0.8446924806273647,-0.546259097120618,5.276274129302421,0.8079564609649633
430,45,336,47,324,0.9157397979604034,0.2616080239845546,0.6406551605732824,-0.9219087388329129,-0.4920292731751448,1.2096823613522623,0.8915461507333582
431,47,342,46,336,0.8973955378998889,0.25191170956714726,0.6276807257846811,-0.9275430097986503,-0.5241886326169392,1.1582065161883364,0.8742314075761222
432,50,333,49,319,0.9364983226302989,0.2725166449053973,0.655033054884107,-0.9148932725441752,-0.4863561846410944,1.6214891226636707,0.9040685401770254
433,49,324,46,341,0.9529449437489611,0.28019513633220594,0.6647155829892076,-0.8963553547279897,-0.5193876706062809,2.599530180778266,0.9009543401333958
434,11,344,47,329,0.8882910001539097,0.24754839723946098,0.621898114422092,-0.9113403288334976,-0.523407309169686,8.055969768154428,0.7271716047908212
435,48,336,49,333,0.940724623594919,0.27395596907157116,0.6565736911476564,-0.9057024151634161,-0.5186022325242017,0.900827290368706,0.9227080777875449
436,50,350,48,317,0.9398625506946685,0.2735529946603239,0.6560793595951179,-0.9143713405349099,-0.4762810688211575,3.526095393728935,0.8693406428200898
437,47,328,47,340,0.9404950436078544,0.27362911438334936,0.6561366236552962,-0.9065345255555086,-0.4872358526838443,1.827392503319375,0.9039471935414669
438,49,317,48,326,0.91998380343797,0.2638481016443053,0.6436158953831532,-0.9171400680575907,-0.5475245708182419,1.5185374323358187,0.8896130547912536
439,48,305,49,334,0.949681029573541,0.27828902017658375,0.6621664046736292,-0.8830023196839153,-0.4997857274578499,2.908385251761822,0.8915133245383045
440,46,339,46,344,0.9407572916356444,0.27384385494223973,0.6564250738315267,-0.9010369505642448,-0.4951476406634132,1.0552548258604841,0.9196521951184347
441,50,332,45,324,0.9551693245586039,0.28103527996902944,0.6658265824801369,-0.8980783217949846,-0.4751423999256611,2.1877234194668573,0.9114148561692668
442,45,344,17,312,0.9113468872505603,0.2584300389633001,0.636869186738518,-0.9035818033713319,-0.5670503471990871,9.08548667143295,0.7296371538219013
443,47,326,50,337,0.9344856934760661,0.27100986397391913,0.6526918788259399,-0.9065717841653507,-0.4919878452389448,1.827392503319375,0.8979378434096786
444,49,337,47,345,0.9359972658226654,0.2715903651763343,0.6534811402237781,-0.9228629819072103,-0.5226370720714528,1.2096823613522623,0.9118036185956202
445,48,331,49,331,0.937934637027955,0.2725373042174617,0.6546822585548216,-0.9063227231074606,-0.5090847379373218,0.7978756000408539,0.9219771250271379
446,48,341,47,317,0.9207822021172688,0.26383112850742685,0.6434980474914047,-0.919419413350687,-0.535824603362672,2.2391992646307837,0.8759982168246532
447,50,321,48,79,0.5508968992188291,0.09251213067832986,0.3958964093049961,-0.9276868980343208,-0.8246512404732212,44.809723215197636,-0.34529756508512366
448,46,350,50,116,0.7508536671279387,0.17995986343997417,0.5259453586200974,-0.8691421579563632,-0.7260262236988494,33.4850372791339,0.08115292154526066
449,49,335,45,301,0.8801575484601547,0.24309600249222707,0.6159669470251553,-0.9249796422935342,-0.6153364187305405,4.9159432131549385,0.7818386841970559
450,30,329,46,350,0.9410155662094415,0.274111851711931,0.6566134593037983,-0.8881251026494194,-0.46941622807421024,4.195281380859973,0.857109938592242
451,49,344,41,339,0.9395494009786388,0.27325572691052025,0.65575602177657,-0.9187107351756579,-0.5536705389677028,2.9598610969257484,0.8803521790401239
452,47,166,49,327,0.8867642377587072,0.24610001884391197,0.6197152432133329,-0.9693629360749678,-0.79376944876569,9.548769277908283,0.6957888522005415
453,21,338,48,321,0.8988352403160927,0.25276594820334997,0.6288092010977033,-0.9181209895434677,-0.5077069055379206,6.20283934225309,0.7747784534710309
454,44,322,48,333,0.9389996374261897,0.2730177989068956,0.6552896375347672,-0.904234795018696,-0.5552581528440947,2.1877234194668573,0.8952451690368526
455,46,315,50,222,0.7740342652666734,0.1915012917690626,0.544411805328753,-0.9173957001848536,-0.7003256660216568,15.622919007251559,0.4615758851216422
456,50,331,47,343,0.9488154696540936,0.2781772964858178,0.6620764288040631,-0.905524401390472,-0.47673969496172597,1.827392503319375,0.9122676195877061
457,48,229,46,336,0.9478163526544482,0.27715501815813726,0.6608003449973925,-0.8830023196839154,-0.5935941814131809,5.7395567357777555,0.8330252179388931
458,49,343,49,309,0.9129468552752689,0.25982253989485193,0.6383832632455769,-0.9217292202503257,-0.5726069794126678,3.629047084056787,0.8403659135941332
459,48,325,44,327,0.8998727202794649,0.2535266155875828,0.6299767529228558,-0.9281519082393626,-0.5597878843822053,2.1877234194668573,0.8561182518901277
460,47,336,47,321,0.9596225606449186,0.2837002356365066,0.669274452719496,-0.8902483646361059,-0.5009346839198793,1.4155857420079665,0.9313108458047592
461,50,331,50,236,0.8530232202103117,0.22887563826131085,0.596730902173321,-0.9015672687692778,-0.6543868412272983,14.593402103973037,0.561155178130851
462,45,336,47,314,0.9304400140210333,0.26872085797115086,0.6500624786436002,-0.8975244875845,-0.4463221601262848,2.033295883975079,0.8897740963415317
463,47,326,48,319,0.9319015663243386,0.27005270726065,0.6518132581775066,-0.9223288638198647,-0.5639190128357409,0.952303135532632,0.912855503613686
464,49,318,13,322,0.8695629702695967,0.2376689474586684,0.608862533792294,-0.9330150806090156,-0.6898380164760511,9.960576039219692,0.6703514494852029
465,50,337,45,310,0.9446359875578584,0.2758586346758132,0.65946463082786,-0.8814296385341177,-0.46448268892875655,3.1657644775814524,0.8813206980062294
466,48,310,46,325,0.9270278063736739,0.26728900342843964,0.648205445122445,-0.9011207492393083,-0.40632476301876075,1.827392503319375,0.8904799563072864
467,47,332,8,316,0.836451655217783,0.22201331562521442,0.5876815740700154,-0.8997747852228162,-0.6070244292832331,11.04156878766214,0.6156202794645402
468,49,345,48,329,0.9227421150304522,0.264800339725074,0.6446447759575546,-0.9126346273144832,-0.48853806072291794,1.724440812991523,0.8882532987706218
469,48,327,49,305,0.8960953798510932,0.2511481329447449,0.6268052333964231,-0.9077316240214865,-0.5556129132040495,2.9598610969257484,0.8368981579125783
470,46,339,49,321,0.9147321078152483,0.26130715449756603,0.6402760253737335,-0.922892964177485,-0.5347448253113616,1.827392503319375,0.8781842577488608
471,50,350,47,330,0.9043660386351352,0.25570441607292715,0.632872869252018,-0.9189533187239807,-0.5086977013789697,2.8054335614339703,0.8482573674064557
472,49,320,50,335,0.9322239058518524,0.2696952421935155,0.650987393571283,-0.9085344438946626,-0.5075294573256826,2.1877234194668573,0.8884694374625153
473,48,331,45,242,0.783426883484244,0.19523012682886787,0.5495720070105082,-0.9050659853956666,-0.7326535382670685,13.76978858135022,0.5080311118572396
474,47,340,48,323,0.92756428660232,0.26783426602762717,0.6488852443258556,-0.9303827430941629,-0.537590896381521,1.6214891226636707,0.8951345041490466
475,50,335,46,312,0.9145976067544417,0.2607801588983889,0.6394889020345318,-0.9199599317364837,-0.5619648269209763,2.651006025942192,0.8615774862355978
476,46,325,50,318,0.9134500918213048,0.26057459651166703,0.6392989114798793,-0.9266475274726618,-0.5226442060426354,1.6214891226636707,0.8810203093680313
477,49,345,47,328,0.9263827522637581,0.26718133712115,0.6480609062669548,-0.9198379542483538,-0.5343777247157553,1.9818200388111533,0.886746351487535
478,47,336,44,192,0.8411438068019929,0.22402129282249583,0.5904871391346683,-0.8807308990110309,-0.6492178795137378,20.204269226840978,0.4370584222651733
479,49,329,49,339,0.9462234606694444,0.276993288973852,0.6605383744601293,-0.9051249338919827,-0.4745272137688187,1.5185374323358187,0.915852712022728
480,50,342,47,345,0.9358365746704193,0.27147691414206077,0.6533331075117894,-0.9162868232407712,-0.5359499409910091,1.2611582065161884,0.9106134105400955
481,48,320,48,332,0.953360729140197,0.28042790772346105,0.6649944504564046,-0.8921875402261242,-0.49901788701034266,1.9303441936472272,0.9147538452672525
482,48,334,38,322,0.9134489478080238,0.2600169526880489,0.6385188982480465,-0.9139922056994162,-0.6140159550327977,3.526095393728935,0.8429270399334451
483,46,326,46,337,0.9269056091955256,0.26658537673857463,0.6469231986060154,-0.9094419234035939,-0.5103801847449546,1.6214891226636707,0.8944758267422521
484,45,313,50,327,0.9262835641935697,0.2663788592207694,0.6465972575155903,-0.905527834267437,-0.557908328155934,1.9818200388111533,0.8866471634173466
485,49,340,49,345,0.9388461158907152,0.27324959745246136,0.655635703339109,-0.9217994505730824,-0.5777333705136855,0.8493514452047799,0.9218590869866196
486,47,350,48,317,0.9239709608736183,0.2652348926917547,0.6452173495792048,-0.9069909854329467,-0.5247221444784625,3.4231437034010828,0.8555080868055966
487,44,158,46,332,0.8443566144628273,0.2247253000116245,0.5913311443790508,-0.9716048522641668,-0.779852148695765,10.320906955367175,0.6379384753554838
488,50,332,47,350,0.9559980946506891,0.28204609657765345,0.6670892333424279,-0.8912449345189897,-0.4758310667286826,1.9818200388111533,0.916361693874466
489,48,344,42,300,0.9022494396532489,0.2535023484143273,0.629895534212296,-0.8967094636090329,-0.5139870965540461,5.7395567357777555,0.7874583049376938
490,49,337,45,340,0.9080758526366294,0.25703767707581004,0.6343695077793327,-0.9316300322134241,-0.5585497460648812,1.5700132774997448,0.8766755870866345
491,23,325,48,325,0.8835719960003441,0.24527435706632272,0.6188986756130955,-0.9373689831129894,-0.5723194635887762,5.636605045449904,0.770839895091346
492,50,332,50,335,0.9503400365509105,0.27916772023963055,0.6633365864664453,-0.8987063396092795,-0.4577698140413342,0.952303135532632,0.9312939738402578
493,50,320,29,333,0.9177286381556606,0.2620359962918686,0.6414064528552115,-0.9276737287359351,-0.704284637918161,5.842508426105607,0.8008784696335485
494,50,328,50,314,0.9417829549231024,0.2747878818517935,0.6578817512963994,-0.9091776901445707,-0.45584557713050766,1.6729649678275968,0.9083236555665505
495,50,333,50,321,0.936550401233075,0.2725960156758398,0.6551436973020506,-0.9207392866485375,-0.5334757855544712,1.4155857420079665,0.9082386863929156
496,49,323,49,307,0.9260645882793405,0.2665129488138205,0.6471893185584158,-0.9002204573943148,-0.4985609823268565,2.4451026452864877,0.8771625353736107
497,50,315,50,327,0.9456413169608663,0.27636127847939207,0.659688687117003,-0.8912690249817758,-0.5017471502963238,1.4155857420079665,0.9173296021207069
498,49,330,49,335,0.954753909348009,0.2811581464644388,0.6659307290356218,-0.8861217808802434,-0.48248598722255365,1.2096823613522623,0.9305602621209638
499,48,124,49,331,0.890458233275237,0.24761591129496163,0.6216162924305801,-0.9621998625773416,-0.793546253772024,12.431416607088142,0.6418299011334742
500,49,329,50,321,0.9179693948438974,0.2629402087868391,0.6424481595090495,-0.9229725886113077,-0.54728782708458,1.2096823613522623,0.8937757476168522
501,48,338,48,326,0.9080023800368459,0.25784548566527743,0.6357140452700177,-0.9212251313911766,-0.5133865085572449,1.3126340516801145,0.8817496990032435
502,48,322,49,335,0.9521552599597818,0.2799187285081921,0.6643110923816569,-0.8994506591868793,-0.5184146521397042,2.1362475743029314,0.9094303084737232
503,14,335,22,313,0.9397200420931282,0.27409314863115086,0.6587109982821582,-0.8446924806273648,-0.47066500967615155,4.2467572260239,0.8547848975726502
504,49,329,50,248,0.8713258861118287,0.23769234773884618,0.6087479657626489,-0.8862477025201482,-0.5925700068067769,13.152078439383107,0.6082843173241665
505,47,344,48,329,0.9179466276669161,0.26233677250618914,0.6413972938456878,-0.9200413956685644,-0.535516384050374,1.4670615871718926,0.8886053959234783
506,47,194,26,320,0.9159928663516816,0.2601647900598323,0.6390747762458405,-0.8446924806273648,-0.5267048970963503,8.210397303646205,0.7517849202787575
507,49,334,49,336,0.9358103022635614,0.2716459272642484,0.6535302693282402,-0.9170746937376923,-0.4958581814747888,0.900827290368706,0.9177937564561873
508,49,338,33,325,0.8874884524004357,0.24667100653030904,0.6207274301504297,-0.9408058921962976,-0.6800338281338526,5.01889490348279,0.7871105543307799
509,50,325,48,317,0.9596021248046338,0.28359939986344007,0.6692061436813053,-0.893758705066176,-0.521924586661316,1.2611582065161884,0.93437896067431
510,25,302,47,307,0.90701459156946,0.2566761657809926,0.6340775316453906,-0.902781132828577,-0.5663261654016836,5.01889490348279,0.8066366934998042
511,50,311,50,314,0.9187720292290513,0.2631410801692253,0.6426936445616197,-0.9181367079988821,-0.5499673309224744,0.8493514452047799,0.9017850003249557
512,50,318,44,316,0.9152731615608642,0.2614117369842355,0.6405164309012016,-0.9161173435034667,-0.5155657388623216,2.1877234194668573,0.8715186931715271
513,37,324,3,310,0.8663229067352637,0.23729127250169313,0.6091686773652202,-0.806875019690547,-0.6765596167238177,10.578286181186805,0.6547571831115275
514,50,345,48,301,0.8933519950655227,0.24943038375173487,0.6243687309539196,-0.9114685124578563,-0.47481648625995243,5.7395567357777555,0.7785608603499675
515,48,340,49,319,0.910768250170443,0.25923335636704503,0.6375375401987406,-0.9260688296187237,-0.511037710269134,1.9818200388111533,0.87113184939422
516,48,331,36,322,0.8889871652207613,0.24751186476842202,0.6219268712930306,-0.8998769409514562,-0.6225362721560486,4.092329690532122,0.8071405714101189
517,46,325,46,317,0.9304315205110872,0.2688559945339011,0.6502171424132352,-0.9063422173906325,-0.5109455061216179,1.003778980696558,0.9103559408971561
518,50,335,50,327,0.9230641774441868,0.26499644097642405,0.6448716075559023,-0.92156886982635,-0.5301917293535388,1.2611582065161884,0.897841013313863
519,47,317,47,330,0.9108781150648159,0.25902131367331105,0.637220672313638,-0.9243199669285679,-0.5746093440686431,1.9303441936472272,0.8722712311918713
520,49,345,49,308,0.9128332496614463,0.2596637599178431,0.638185145620253,-0.8903925446582117,-0.45826208253864,3.886426309876417,0.835104723463918
521,48,339,46,339,0.9310096489795445,0.2689002753934673,0.6499687925675675,-0.9101039488120122,-0.5198914612418348,1.0552548258604841,0.9099045524623348
522,45,329,47,323,0.9117877064818609,0.25964845294482775,0.6380762637655677,-0.92795037021458,-0.5605304126475813,1.0552548258604841,0.8906826099646512
523,50,350,48,314,0.9097987575712224,0.2580650128814661,0.6357909183036405,-0.9296918509526639,-0.5311731948949715,3.886426309876417,0.8320702313736941
524,49,322,43,332,0.9270432081182923,0.2672809972666057,0.6482118073519589,-0.9177348948523931,-0.5693198696777981,2.753957716270044,0.8719640537928914
525,47,334,45,341,0.9351366781687621,0.27080181796406655,0.6524553513416408,-0.9055295893838964,-0.530909360963348,1.1067306710244103,0.913002064748274
526,46,341,50,324,0.9201902801828027,0.26339758673156344,0.6427414374246194,-0.929532790126924,-0.6169934868030662,1.827392503319375,0.8836424301164152
527,49,327,49,335,0.9573812274687126,0.28255219022297795,0.6677487400138555,-0.8874114938067047,-0.4512722965181858,1.5185374323358187,0.9270104788219962
528,46,333,48,316,0.9190471955354287,0.26340242141376,0.6430793004004459,-0.9179160016216273,-0.5510561206116424,1.6214891226636707,0.8866174130821552
529,50,345,45,51,0.4735811637426571,0.06220321850106858,0.33765394924769165,-0.9665917183420739,-0.9107781045417944,59.120008170769076,-0.7088189996727245
530,48,315,47,328,0.9167033825047551,0.2620870627153089,0.6413322452972396,-0.9240586670130104,-0.5255821778964922,1.775916658155449,0.8811850493416462
531,7,337,48,344,0.937819480997905,0.2725315651822273,0.6543875407669845,-0.8892641431926642,-0.5946574512732328,9.1884383617608,0.7540507137626891
532,47,326,50,321,0.9231464813098114,0.2657156326866439,0.6460854717953987,-0.928914770322174,-0.5861856523221632,1.3641098968440406,0.8958642833729306
533,49,340,47,336,0.9237793447304858,0.2653527485986549,0.6453254136210339,-0.9316467023224437,-0.5774356692305739,1.3126340516801145,0.8975266636968835
534,34,350,46,311,0.922078527284499,0.2647358306688561,0.6448055499762508,-0.8981541337675676,-0.5230805691935709,4.092329690532122,0.8402319334738566
535,50,321,49,297,0.9258692296578782,0.26592130771584643,0.6464744764945825,-0.8539907024794389,-0.5209914124675199,4.452660606679604,0.8368160175242861
536,48,331,49,328,0.9344875575695647,0.27076683722755024,0.6523884047788083,-0.9169274963280056,-0.541741458281932,0.900827290368706,0.9164710117621906
537,48,335,48,339,0.9309329855264293,0.2691043112018341,0.6502193139642066,-0.9155055680512055,-0.5361434248734217,1.0552548258604841,0.9098278890092196
538,49,308,46,318,0.9372028372813079,0.272074790120562,0.6544650392819199,-0.885693913314012,-0.5137995803674464,1.4155857420079665,0.9088911224411486
539,47,341,50,332,0.9336765201807933,0.2702255096912982,0.6516689519172578,-0.9068661390637407,-0.5224505934020931,1.3641098968440406,0.9063943222439125
540,44,328,47,304,0.9145114593303136,0.2602042380463918,0.6388452590114091,-0.8765679540002226,-0.5204368579352197,2.9598610969257484,0.8553142373917987
541,50,345,44,346,0.9524961896886026,0.2797558916121916,0.6641804165074396,-0.8905607570209096,-0.4949567919977905,2.2391992646307837,0.907712204395987
542,46,334,45,178,0.7751576404827086,0.19239664032396386,0.5449046890681434,-0.9316617998388904,-0.8220145496228582,22.572158104381575,0.3237144783950771
543,49,324,49,350,0.9440755732973578,0.2760829325239018,0.6592044508665516,-0.9223400631703796,-0.5187685189120659,2.856909406597896,0.8869373851653999
544,2,340,48,324,0.8701303775482543,0.23810928839229928,0.6092925690831789,-0.939076168506501,-0.580961572255228,9.703196813400062,0.6760664412802531
545,48,331,50,339,0.9292057268144899,0.2682369712322137,0.6490722944252265,-0.9238949174854876,-0.5228349771314991,1.5700132774997448,0.897805461264495
546,50,319,47,331,0.9217810599476239,0.2641952398257805,0.6439446994946579,-0.9129724152605968,-0.568301364424987,2.1362475743029314,0.8790561084615653
547,49,344,49,321,0.9069859012946351,0.2573348000372917,0.635057091339383,-0.9306500999337768,-0.5787586034509764,2.1362475743029314,0.8642609498085765
548,47,336,46,311,0.9350682492095561,0.27116386543893034,0.6531538161464024,-0.9079071221652198,-0.5702523185550457,2.3421509549586355,0.8882252301103835
