trial,fast_buy,slow_buy,fast_sell,slow_sell,Sortino,Trades_Yr,CAGR,Sharpe,MDD,Penalized_Score
53,6,348,12,295,0.8324652191481003,7.68709327548807,0.22180490084919358,0.5801714070833743,-0.8674405071791764,0.6787233536383389
54,13,301,9,311,0.8641914804601682,2.2890455531453364,0.23761281254258693,0.6020676562658376,-0.8290394402113866,0.8184105693972615
55,15,331,15,322,0.9269177964523247,1.6057483731019524,0.2679355379687891,0.6423284561706654,-0.8446924806273649,0.8948028289902857
56,11,326,13,273,0.8550728843931488,7.4821041214750545,0.2318792920515993,0.5937963719890608,-0.8068750196905472,0.7054308019636477
57,16,250,8,323,0.8971510438627791,4.543926247288503,0.2536943962508931,0.6242583731230654,-0.8290394402113868,0.806272518917009
58,15,309,15,293,0.8478567098415927,3.587310195227766,0.22953262529923135,0.5909057580991015,-0.8450151634532298,0.7761105059370373
59,8,281,22,310,0.951535859958989,4.338937093275488,0.2794948466735241,0.6571249185485203,-0.8446924806273647,0.8647571180934792
60,12,340,15,212,0.8202942293228641,17.184924078091107,0.21491956790595435,0.5701381533191568,-0.828240785210675,0.47659574776104197
61,6,51,23,309,0.8326591507093329,22.719631236442517,0.21929892890947644,0.5779314924315184,-0.9368565751003437,0.3782665259804826
62,8,280,18,322,0.9756538569492499,3.450650759219089,0.2929055857142364,0.6750114512089385,-0.8446924806273648,0.9066408417648681
63,9,324,20,338,0.9601331937166453,3.382321041214751,0.2852686667185489,0.6645280312619462,-0.8487964036726874,0.8924867728923502
64,4,293,19,321,1.0120231401888937,4.9539045553145336,0.3107788183118607,0.6973140530131768,-0.8446924806273649,0.912945049082603
65,9,295,19,321,1.022430447512913,3.3139913232104123,0.3163719713549866,0.70460625481972,-0.8446924806273648,0.9561506210487046
66,3,293,19,325,0.9995740748688526,5.363882863340564,0.30472720168809486,0.6895348697582677,-0.8446924806273648,0.8922964176020414
67,8,259,17,300,0.9224898325236687,4.612255965292841,0.2650332937971691,0.6385839495834762,-0.8446924806273648,0.8302447132178119
68,5,298,17,261,0.8691037748836973,9.463665943600867,0.23955683061085398,0.6047391719676939,-0.7987010639536839,0.6798304560116799
69,9,257,25,281,0.9434321578427866,5.910520607375271,0.27611309461120737,0.6533327633685811,-0.8446924806273648,0.8252217456952812
70,2,276,19,322,1.0094365864922725,5.773861171366595,0.30984252263308054,0.6960206214142532,-0.8446924806273648,0.8939593630649406
71,2,274,19,319,0.9931357793479743,5.910520607375271,0.3013555875104401,0.6853282916672131,-0.8446924806273648,0.8749253672004689
72,7,313,21,340,0.9799430300950044,4.475596529284165,0.295671750976797,0.6779496545307236,-0.8446924806273648,0.8904310995093211
73,11,283,11,303,0.893119415439046,1.8107375271149675,0.25164326412901517,0.6213404522662287,-0.8290394402113866,0.8569046648967467
74,4,228,23,327,0.9401625473474673,7.2087852494577005,0.275106093465767,0.6511240848926956,-0.8665590539490047,0.7959868423583133
75,10,323,16,322,0.9463851304509313,2.630694143167028,0.2779290794506073,0.6554980067881598,-0.8446924806273648,0.8937712475875907
76,4,294,16,286,0.8733660143258053,7.003796095444685,0.2420292854014121,0.6080741632727991,-0.8449565034102984,0.7332900924169116
77,11,307,18,320,0.9618553485925346,2.630694143167028,0.28559208673917813,0.6654925584037146,-0.8446924806273648,0.9092414657291941
78,7,201,18,303,0.8534723677885819,8.507049891540131,0.2311657383909751,0.5928574047251574,-0.916866944486083,0.6833313699577793
79,2,307,14,294,0.9201527435138489,7.550433839479393,0.26512092057044545,0.6393396668690716,-0.8499756094384461,0.769144066724261
80,11,279,24,314,0.9310117603065713,3.8606290672451196,0.26920560374050617,0.6435167467083002,-0.8446924806273648,0.8537991789616689
81,10,321,18,322,0.9693137364081597,3.245661605206074,0.28967703459682115,0.6707662316033758,-0.8446924806273648,0.9044005043040382
82,6,318,18,342,1.0087077576409589,3.997288503253796,0.3095725535683529,0.6956751081774439,-0.8446924806273648,0.9287619875758829
83,7,316,18,341,1.0108464985378713,3.7239696312364425,0.3108055008844002,0.6973722065135357,-0.8446924806273648,0.9363671059131424
84,7,313,18,52,0.5083971270293046,51.48644251626898,0.08127213779370024,0.36255719361314953,-0.8661206820000722,-0.521331723296075
85,5,115,21,341,0.938777858287765,15.135032537960955,0.27480552826511495,0.6498695715524084,-0.9189508908873217,0.6360772075285459
86,12,318,27,341,0.9389384719159936,4.68058568329718,0.27384042529341657,0.6493188109803448,-0.8446924806273648,0.84532675825005
87,8,306,13,329,0.9720026639203767,2.630694143167028,0.29107743549613185,0.672717057657683,-0.8446924806273647,0.9193887810570361
88,8,286,22,329,0.9504341105206326,4.133947939262473,0.2804210936761571,0.6581991455481386,-0.8554631477067653,0.8677551517353832
89,10,306,20,343,0.9665042755240885,3.997288503253796,0.2886627085842679,0.6688930518511901,-0.8577136452005579,0.8865585054590125
90,6,292,18,331,1.0139226504507002,3.8606290672451196,0.3124836377329414,0.6994562254510788,-0.8446924806273648,0.9367100691057978
91,6,297,18,331,1.0099674849794718,3.792299349240781,0.31019922202147976,0.6965305089742584,-0.8446924806273649,0.9341214979946562
92,4,294,17,333,1.0058118494824009,4.475596529284165,0.30757920794167326,0.6932045116487439,-0.8446924806273649,0.9162999188967176
93,4,295,16,337,0.993199367493473,4.475596529284165,0.30134208477487734,0.6851687240635445,-0.8446924806273648,0.9036874369077897
94,6,305,12,329,0.9372533997739109,3.0406724511930587,0.2735143205740316,0.6497609349155875,-0.8446924806273649,0.8764399507500497
95,5,288,22,306,0.9517937975041164,5.705531453362256,0.2795605066575666,0.657145333430958,-0.8446924806273649,0.8376831684368713
96,3,299,14,331,0.9314603583266378,4.475596529284165,0.27041457440277195,0.6454688389869497,-0.8446924806273648,0.8419484277409545
97,6,267,20,77,0.5153088569101781,40.55368763557484,0.08606309570454829,0.3652377527008638,-0.9417661405318646,-0.2957648958013187
98,4,311,17,343,0.9907850516414538,4.68058568329718,0.30017791002289496,0.683707652794738,-0.8446924806273649,0.8971733379755102
99,7,178,16,311,0.8553727078608425,9.531995661605206,0.23204661551702133,0.594081685760521,-0.9074540833018989,0.6647327946287384
100,9,317,10,333,0.9181220799994206,1.9473969631236443,0.26470315766994856,0.6386145449210986,-0.8457360561427198,0.8791741407369478
101,8,288,18,315,0.9198339013528969,3.587310195227766,0.2641624410669592,0.637289614550169,-0.8538096538360751,0.8480876974483416
102,3,300,19,330,1.001701152244814,5.158893709327549,0.3058128519623866,0.6908632346207302,-0.8446924806273647,0.898523278058263
103,6,144,24,344,0.8624102350851883,13.085140997830804,0.23540286735659688,0.5988270686303876,-0.9508370543959012,0.6007074151285723
104,8,292,21,338,0.946099424468975,4.407266811279826,0.27802068651349265,0.6550487335594657,-0.8639052114973885,0.8579540882433785
105,5,272,15,317,0.9167764858371705,4.475596529284165,0.2626845192214422,0.6353419539790692,-0.8446924806273648,0.8272645552514872
106,9,311,17,308,0.9243743167692875,3.8606290672451196,0.2666048202468718,0.6405098728363167,-0.8446924806273649,0.8471617354243851
107,12,305,19,299,0.8782758415783031,4.202277657266811,0.24326604652821815,0.6092718850113454,-0.8446924806273646,0.7942302884329668
108,5,261,13,327,0.9074808825081772,4.8855748373101955,0.25846885192757263,0.6297991658569629,-0.8568234045273512,0.8097693857619732
109,7,281,22,174,0.7090046743815472,21.558026030368765,0.16605079782834564,0.49913473985164464,-0.9484453918349998,0.27784415377417193
110,3,327,20,242,0.8340037743727317,14.588394793926248,0.22221641058671282,0.5806569732442052,-0.8450736326784787,0.5422358784942067
111,11,318,17,323,0.9551393064047676,2.56236442516269,0.28226241137501984,0.6611457206436714,-0.8446924806273648,0.9038920179015139
112,10,297,18,319,0.9741233174491445,2.9040130151843817,0.2919955749360865,0.6738715335531247,-0.8446924806273648,0.9160430571454569
113,8,298,18,333,0.9957088788294507,3.450650759219089,0.3027587010409942,0.6870611019418428,-0.8446924806273648,0.926695863645069
114,10,298,16,334,0.9999214666807168,2.97234273318872,0.30459279604301104,0.6895729253740078,-0.8446924806273646,0.9404746120169424
115,6,295,15,334,0.9353065565661766,3.7239696312364425,0.2726235504231942,0.6483818436287134,-0.8446924806273647,0.8608271639414478
116,10,253,14,346,0.9574247531381676,5.0222342733188725,0.28258857662497916,0.6611718140958069,-0.8446924806273647,0.8569800676717901
117,7,241,16,337,0.9637833310483654,5.637201735357918,0.286158911481609,0.6655307498463099,-0.8446924806273648,0.8510392963412071
118,9,287,20,345,0.9748212667803435,4.543926247288503,0.2928551570674829,0.6743136895812536,-0.8446924806273648,0.8839427418345734
119,4,301,17,329,0.9933688389054652,4.7489154013015185,0.3011142120369872,0.6849925569759918,-0.8446924806273648,0.8983905308794349
120,5,297,11,314,0.9343846362432443,3.792299349240781,0.27292277732472225,0.6496881460191328,-0.8507615633977534,0.8585386492584287
121,14,309,18,317,0.9350355916352627,1.879067245119306,0.2718572524271341,0.6475095855953672,-0.8446924806273648,0.8974542467328767
122,12,303,19,334,0.9850499324647867,2.8356832971800436,0.29737940018154974,0.6801663901463798,-0.8446924806273649,0.9283362665211858
123,12,290,21,336,0.9404918871773423,3.382321041214751,0.2751744495455575,0.6514314092734524,-0.8868820228472853,0.8728454663530473
124,9,322,19,327,1.013819886165088,3.3139913232104123,0.31202986351407724,0.6989826242600629,-0.8446924806273647,0.9475400597008797
125,9,321,16,328,0.9533255851715368,2.9040130151843817,0.2814765301562816,0.6600704952471405,-0.8446924806273648,0.8952453248678491
126,10,342,19,123,0.6393776405943064,33.994034707158356,0.1355286829310549,0.4517819243645428,-0.9209022476798654,-0.040503053548860746
127,13,328,15,349,0.9777836325488375,2.56236442516269,0.2934891430822304,0.6752101411775134,-0.8446924806273648,0.9265363440455837
128,16,327,13,349,0.9403921181425046,1.879067245119306,0.2750482072679441,0.6517278492433735,-0.8446924806273647,0.9028107732401185
129,14,339,14,342,0.9306549920531343,1.195770065075922,0.27020045120165403,0.6452816677973885,-0.8446924806273649,0.9067395907516158
130,12,332,12,335,0.9292592364720538,1.3324295010845988,0.2692489796461579,0.6441602962303997,-0.8446924806273648,0.9026106464503618
131,13,81,15,195,0.8072872174267125,17.731561822125816,0.21148009191516492,0.5661458015968003,-0.9420407044828019,0.4526559809841962
132,8,316,17,341,0.9936485725381213,3.450650759219089,0.30155217254830613,0.6854966818346593,-0.8446924806273648,0.9246355573537396
133,8,317,16,350,0.9828807417556021,3.792299349240781,0.29710811599936715,0.6797746183865622,-0.8446924806273648,0.9070347547707865
134,7,312,20,341,0.9816749138975324,4.407266811279826,0.2966375491176454,0.6791918575033041,-0.8446924806273647,0.8935295776719359
135,11,323,17,332,0.9778094545446595,2.2890455531453364,0.29316336523481357,0.6747791696946659,-0.8446924806273648,0.9320285434817528
136,11,322,19,328,0.9897131150638042,2.97234273318872,0.29942510330996175,0.68279061412405,-0.8446924806273649,0.9302662604000298
137,17,324,24,340,0.9369637100912792,2.8356832971800436,0.273239806123839,0.6488373798122979,-0.858640539948284,0.8802500441476784
138,11,345,19,344,0.9864861781979389,2.97234273318872,0.2992764098192704,0.6826237637619048,-0.8446924806273648,0.9270393235341645
139,11,345,19,346,0.9866844501954729,3.0406724511930587,0.29937477656383216,0.6827467200216588,-0.8446924806273648,0.9258710011716117
140,11,349,19,346,0.9843787045995377,3.245661605206074,0.29791087667698357,0.6808983954173409,-0.8446924806273648,0.9194654724954162
141,13,337,18,338,0.977044016194632,1.9473969631236443,0.2929325064785129,0.6744534652568958,-0.8446924806273648,0.9380960769321591
142,13,343,21,334,0.9274111304034206,2.767353579175705,0.26837120514661206,0.6424614121868195,-0.8885427217166904,0.8720640588199065
143,14,335,19,350,0.9765178221859429,2.56236442516269,0.29388597776568814,0.6756914917075406,-0.8446924806273646,0.9252705336826891
144,15,345,18,327,0.9771412149217946,2.1523861171366594,0.2931180155575046,0.6747161711619137,-0.8446924806273649,0.9340934925790614
145,15,336,18,326,0.98578766863725,1.8107375271149675,0.2972712838880167,0.680103144146221,-0.8446924806273649,0.9495729180949506
146,17,338,20,325,0.9865896936031465,1.9473969631236443,0.2979538902699188,0.680968579451656,-0.8446924806273648,0.9476417543406737
147,15,350,20,326,1.0244100628021624,3.0406724511930587,0.3175951625941267,0.7062176107749406,-0.8446924806273649,0.9635966137783012
148,15,350,23,325,0.958288957574265,3.245661605206074,0.2843651829019358,0.6634120398194921,-0.8515978069349128,0.8933757254701435
149,17,337,20,310,0.9549661644029326,3.7239696312364425,0.28212049126718064,0.6610356472770774,-0.8446924806273648,0.8804867717782037
150,15,335,21,327,0.9482576314441419,2.3573752711496745,0.2783296304525471,0.6554110338108131,-0.8512766517548946,0.9011101260211484
151,19,345,18,325,0.9425524189264033,2.4940347071583515,0.27582433274811424,0.6523689922673641,-0.8495452572170201,0.8926717247832363
152,18,341,20,337,0.9631843263047901,1.195770065075922,0.28685018130534345,0.6666478669392221,-0.8778183630809099,0.9392689250032716
153,18,340,22,331,0.9341338844783267,1.879067245119306,0.27184907783464607,0.6470598476823811,-0.8895073081377772,0.8965525395759406
154,18,330,17,317,0.9348012937056005,2.2890455531453364,0.2708811958060777,0.6458170035219389,-0.8446924806273649,0.8890203826426938
155,15,322,20,325,0.9729032822748743,2.0840563991323213,0.2905055893790507,0.6713581128405426,-0.8446924806273648,0.9312221542922279
156,16,324,20,306,0.884363349802683,3.5189804772234274,0.24615218747360212,0.6131392637957561,-0.8598737510735943,0.8139837402582145
157,15,334,2,326,0.9152059624025806,5.97885032537961,0.26118276922606665,0.6333402386036043,-0.8068750196905469,0.7956289558949884
158,18,339,17,312,0.9538659527707445,3.382321041214751,0.28053351310300534,0.6585078240780659,-0.8446924806273649,0.8862195319464494
159,17,331,21,338,0.9268281246793914,2.1523861171366594,0.26809556589805417,0.6421275652719527,-0.8621233590637656,0.8837804023366582
160,14,320,20,322,1.0032165732809033,2.3573752711496745,0.3063587460577253,0.6917956513291169,-0.8446924806273648,0.9560690678579098
161,14,321,18,320,0.9563996293008912,2.220715835140998,0.28297145136548774,0.6620405347964836,-0.8446924806273648,0.9119853125980713
162,15,325,20,328,0.9698876883764451,2.1523861171366594,0.28929529737529225,0.6697303866662161,-0.8446924806273648,0.9268399660337119
163,13,217,22,323,0.9508373977552974,6.047180043383948,0.2797021735699994,0.6571047012784096,-0.8595506060514019,0.8298937968876184
164,19,315,16,314,0.9350237023411272,1.879067245119306,0.2716846268028468,0.6473854640261021,-0.8446924806273648,0.8974423574387411
165,16,337,18,338,0.9870947538936766,1.2640997830802603,0.2982133436963179,0.6812901514403549,-0.8446924806273647,0.9618127582320715
166,16,350,21,331,0.951061190166382,2.630694143167028,0.2804515624018553,0.6583668022776846,-0.874873118233721,0.8984473073030415
167,14,340,18,334,0.9821143486212714,1.6740780911062907,0.29578958721468185,0.6781247404732709,-0.844692480627365,0.9486327867991456
168,17,342,26,337,0.925027572083202,2.767353579175705,0.26756486271484614,0.641375790601531,-0.8713262420332828,0.8696805004996878
169,15,336,18,319,0.9387399551060808,2.4940347071583515,0.2739278938324343,0.6501732272460929,-0.8527183397804123,0.8888592609629138
170,14,330,17,336,0.988788562346399,1.6740780911062907,0.2990783316749228,0.6823878865168415,-0.8446924806273646,0.9553070005242732
171,16,340,17,336,0.9767288188553453,1.1274403470715835,0.29275126797951745,0.6742569825312732,-0.8446924806273648,0.9541800119139137
172,16,341,16,338,0.9674616642291631,1.195770065075922,0.28797029113420725,0.6680944740141993,-0.8446924806273648,0.9435462629276447
173,16,350,15,338,0.9784574769959019,1.879067245119306,0.29429166694118614,0.6763957820009522,-0.8446924806273648,0.9408761320935158
174,18,350,15,339,0.9689699269210426,2.1523861171366594,0.2893794577451638,0.6699268953723815,-0.85239451047415,0.9259222045783093
175,17,339,16,340,0.9729555313382227,1.1274403470715835,0.29078332111207583,0.6717605537623471,-0.8446924806273648,0.950406724396791
176,20,341,16,339,0.9772605716012877,1.9473969631236443,0.29297746175334605,0.6745101180930926,-0.8446924806273648,0.9383126323388148
177,20,340,16,337,0.9684147882066199,2.015726681127983,0.2883938847528602,0.6685849987417546,-0.8446924806273647,0.9281002545840602
178,17,332,15,338,0.962654571903162,1.400759219088937,0.2851675562666136,0.6645226672549657,-0.8446924806273648,0.9346393875213832
179,16,338,16,343,0.968628101741024,1.400759219088937,0.288566497492468,0.6688788661237024,-0.8446924806273648,0.9406129173592452
180,19,339,16,343,0.9615067435605951,1.6057483731019524,0.28473265855983687,0.6637897187345151,-0.8446924806273648,0.929391776098556
181,16,344,16,335,0.974546461091361,1.4690889370932756,0.291715194051098,0.6729443804946547,-0.844692480627365,0.9451646823494955
182,16,345,14,344,0.9681543043364508,1.3324295010845988,0.28924881250497436,0.6702311440320904,-0.8446924806273647,0.9415057143147588
183,16,350,14,344,0.990289677548525,1.7424078091106292,0.3006382560068883,0.6850271971308977,-0.8446924806273648,0.9554415213663124
184,16,347,14,349,1.0018653193379419,1.195770065075922,0.30580562017227786,0.6911484449900642,-0.8446924806273648,0.9779499180364234
185,16,349,14,345,0.9787748940831837,1.5374186550976139,0.2947016828761193,0.6773522806951945,-0.8446924806273648,0.9480265209812314
186,16,346,14,346,0.9912868328491731,1.3324295010845988,0.3001850345871453,0.6839311828170344,-0.8446924806273648,0.9646382428274811
187,16,350,13,347,1.0057875109266272,1.8107375271149675,0.3077039531896326,0.693472320096245,-0.8446924806273648,0.9695727603843278
188,14,345,12,346,0.9401499652438063,1.6057483731019524,0.27502883116565213,0.6516505844711495,-0.8446924806273648,0.9080349977817673
189,17,346,14,350,1.0016109309557113,1.2640997830802603,0.30559201441559014,0.6909256498140263,-0.8446924806273648,0.9763289352941061
190,17,350,13,348,1.0082820631403664,1.879067245119306,0.30897490630849833,0.695146441496813,-0.8446924806273647,0.9707007182379803
191,17,350,13,350,1.0183667702164154,1.8107375271149675,0.31423233376887305,0.7018138781292697,-0.844692480627365,0.982152019674116
192,17,349,10,345,0.9711999321263792,2.8356832971800436,0.29063081751209086,0.6721566531875592,-0.8446924806273647,0.9144862661827784
193,17,350,13,350,1.0183667702164154,1.8107375271149675,0.31423233376887305,0.7018138781292697,-0.844692480627365,0.982152019674116
194,17,333,13,350,0.9782022728356561,2.220715835140998,0.29317549147829913,0.6747680364942438,-0.8446924806273648,0.9337879561328362
195,19,348,12,350,0.9798421299133849,2.3573752711496745,0.2940310721309882,0.6759187153923151,-0.844692480627365,0.9326946244903914
196,14,331,13,350,0.9492183383273852,2.0840563991323213,0.2797091002820231,0.6578247017414329,-0.8446924806273648,0.9075372103447388
197,17,350,11,345,0.9626314440736916,2.4940347071583515,0.286454067606442,0.666430827946204,-0.8446924806273648,0.9127507499305246
198,18,350,13,350,1.0028835067206217,2.015726681127983,0.30612774163721057,0.6914635000292201,-0.8446924806273648,0.962568973098062
199,22,350,14,350,0.9246979781918634,2.6990238611713666,0.26687297303975077,0.6405658510766398,-0.8784194582374614,0.870717500968436
200,18,343,7,346,0.8489965279605115,3.655639913232104,0.232095377937382,0.5958211804385105,-0.8942583469615667,0.7758837296958694
201,15,335,13,350,0.9289382709531254,1.7424078091106292,0.2692845669728652,0.6440795053446107,-0.8518733369751422,0.8940901147709128
202,18,344,11,343,0.9655412975492612,2.8356832971800436,0.28760810466571995,0.6682641215606281,-0.8446924806273648,0.9088276316056604
203,16,350,14,343,0.9807291889129296,1.8107375271149675,0.29573355468991913,0.6787189966372554,-0.8446924806273648,0.9445144383706302
204,17,336,12,343,0.9515459767840277,2.3573752711496745,0.278709790170953,0.6555833343607049,-0.8446924806273649,0.9043984713610342
205,14,344,14,350,0.9918362423988959,1.5374186550976139,0.3006500501768459,0.6844686325192126,-0.844692480627365,0.9610878692969436
206,14,344,14,350,0.9918362423988959,1.5374186550976139,0.3006500501768459,0.6844686325192126,-0.844692480627365,0.9610878692969436
207,14,343,14,346,0.9720085814889776,1.1274403470715835,0.29043005620217,0.6712538874242129,-0.8446924806273648,0.9494597745475459
208,14,343,13,350,0.9574788730765078,1.2640997830802603,0.2839916666268256,0.6634014879715052,-0.844692480627365,0.9321968774149026
209,14,332,13,350,0.9449998769369136,1.879067245119306,0.27756460630397006,0.6550156295736765,-0.8446924806273647,0.9074185320345275
210,15,343,10,342,0.946650408786704,2.425704989154013,0.2773406870882549,0.6542809592853884,-0.8446924806273648,0.8981363090036237
211,16,350,14,345,0.9793070597637161,1.6057483731019524,0.2949873780228134,0.677724099019782,-0.8446924806273648,0.9471920923016771
212,14,345,14,228,0.8018296914327494,15.613340563991324,0.20621288908236446,0.5578627111108996,-0.8104138183196774,0.48956288015292293
213,15,339,12,343,0.9181295936811518,1.8107375271149675,0.26306090353344946,0.6354984861563978,-0.8446924806273648,0.8819148431388524
214,13,350,13,339,0.9661636531134404,2.015726681127983,0.2881376160010629,0.6688850755740746,-0.8446924806273647,0.9258491194908808
215,15,330,14,350,0.9781575675215681,2.2890455531453364,0.29336212150570695,0.6751369256420764,-0.8446924806273647,0.9323766564586614
216,18,343,12,333,0.9654026580547771,3.0406724511930587,0.2865314973911577,0.6663491706829117,-0.8446924806273648,0.9045892090309159
