slow,fast,leverage,CAGR,Sharpe,Sortino,Vol,MDD,MDD_Entry,Trades_Year,Total_Trades,Max_Recovery_Days
112,19,3,0.172413,0.493910,0.665481,0.409373,-0.898903,-0.642605,2.596205,139,4621
112,20,3,0.154847,0.457065,0.613841,0.410471,-0.905272,-0.665121,2.558850,137,5015
112,21,3,0.147914,0.442240,0.594587,0.411212,-0.893990,-0.703565,2.558850,137,5446
112,22,3,0.156890,0.460858,0.621911,0.413038,-0.895431,-0.687556,2.558850,137,5015
112,23,3,0.156722,0.460507,0.621311,0.413111,-0.909581,-0.729835,2.596205,139,5258
112,24,3,0.148645,0.443373,0.598222,0.415497,-0.894295,-0.702448,2.521494,135,5015
112,25,3,0.140372,0.425990,0.574094,0.415949,-0.900368,-0.719544,2.521494,135,5400
112,26,3,0.141537,0.428409,0.577753,0.417277,-0.883545,-0.693207,2.521494,135,5015
112,27,3,0.138873,0.422736,0.571015,0.420050,-0.872577,-0.703779,2.372072,127,4453
112,28,3,0.135916,0.416575,0.562359,0.420436,-0.888071,-0.700518,2.334717,125,4493
112,29,3,0.138781,0.422548,0.571003,0.421854,-0.886409,-0.694010,2.334717,125,4438
112,30,3,0.136584,0.418032,0.564018,0.421876,-0.908150,-0.718929,2.297361,123,4481
112,31,3,0.131656,0.408086,0.548469,0.422269,-0.916639,-0.744905,2.260006,121,4977
112,32,3,0.138659,0.422678,0.568726,0.422624,-0.923384,-0.767896,2.222650,119,4457
112,33,3,0.142223,0.429907,0.579959,0.422738,-0.923548,-0.768393,2.222650,119,3778
112,34,3,0.150284,0.446499,0.603304,0.422470,-0.907827,-0.740858,2.185295,117,3451
112,35,3,0.154635,0.455389,0.615723,0.423046,-0.917395,-0.767757,2.222650,119,3450
112,36,3,0.152651,0.451268,0.609936,0.424203,-0.927526,-0.769448,2.222650,119,3447
112,37,3,0.159329,0.464621,0.630040,0.425215,-0.924355,-0.759363,2.334717,125,3399
112,38,3,0.154486,0.454764,0.616155,0.425605,-0.935118,-0.778231,2.297361,123,3467
112,39,3,0.152843,0.451360,0.611487,0.426451,-0.927975,-0.753817,2.260006,121,3482
112,40,3,0.143306,0.431852,0.584533,0.427783,-0.943336,-0.767240,2.297361,123,4438
112,41,3,0.141261,0.427695,0.578556,0.428493,-0.943616,-0.768390,2.222650,119,4487
112,42,3,0.135528,0.416366,0.561811,0.430980,-0.942272,-0.784275,2.222650,119,4442
112,43,3,0.143105,0.431662,0.584434,0.432023,-0.937130,-0.765062,2.260006,121,4436
112,44,3,0.145524,0.436552,0.591248,0.432558,-0.936822,-0.770111,2.260006,121,4365
112,45,3,0.136748,0.418819,0.566541,0.433294,-0.933360,-0.757517,2.260006,121,4420
112,46,3,0.132036,0.409236,0.553681,0.433912,-0.914915,-0.760273,2.222650,119,3861
112,47,3,0.134680,0.414532,0.562207,0.434648,-0.921550,-0.771249,2.260006,121,4365
112,48,3,0.126219,0.397351,0.538419,0.434985,-0.919077,-0.782140,2.185295,117,4416
112,49,3,0.125600,0.396189,0.537187,0.436184,-0.929417,-0.789233,2.185295,117,4457
112,50,3,0.121510,0.387903,0.525837,0.436670,-0.924684,-0.814629,2.185295,117,4453
113,2,3,0.258805,0.684177,0.941550,0.381738,-0.930600,-0.825452,6.555885,351,5264
113,3,3,0.267629,0.701905,0.965801,0.382577,-0.914760,-0.779103,5.099022,273,4497
113,4,3,0.257533,0.680301,0.937954,0.383183,-0.929384,-0.802330,4.613401,247,5217
113,5,3,0.248882,0.659964,0.908162,0.386657,-0.929419,-0.783645,4.314557,231,5259
113,6,3,0.261272,0.685047,0.944195,0.387253,-0.919794,-0.754144,4.015713,215,5247
113,7,3,0.253593,0.669001,0.919540,0.388048,-0.933057,-0.710844,3.679514,197,5226
113,8,3,0.245470,0.651258,0.892640,0.389797,-0.940306,-0.736368,3.492736,187,5240
113,9,3,0.240475,0.640167,0.876187,0.391137,-0.946522,-0.764271,3.231248,173,5250
113,10,3,0.228963,0.615511,0.837426,0.394039,-0.940324,-0.780945,3.193893,171,5250
113,11,3,0.228490,0.613378,0.835927,0.395983,-0.929058,-0.745080,3.156537,169,5361
113,12,3,0.222758,0.600934,0.819478,0.397112,-0.926300,-0.729987,3.119182,167,5239
113,13,3,0.212301,0.578932,0.788252,0.398013,-0.940759,-0.807950,2.857693,153,5258
113,14,3,0.203655,0.560273,0.763612,0.399420,-0.939988,-0.828798,2.820338,151,5232
113,15,3,0.189928,0.531111,0.718490,0.403327,-0.912830,-0.709329,2.820338,151,5015
113,16,3,0.193819,0.539403,0.730855,0.402542,-0.879290,-0.646310,2.558850,137,4621
113,17,3,0.188550,0.527357,0.716012,0.405338,-0.884683,-0.643974,2.558850,137,4646
113,18,3,0.190286,0.530848,0.720854,0.405791,-0.878860,-0.628789,2.633561,141,4481
113,19,3,0.175822,0.500998,0.675518,0.409321,-0.899280,-0.643938,2.596205,139,4494
113,20,3,0.151946,0.450949,0.605399,0.410362,-0.909057,-0.696260,2.596205,139,5447
113,21,3,0.147620,0.441612,0.593690,0.411340,-0.891460,-0.697068,2.558850,137,5444
113,22,3,0.159143,0.465550,0.628318,0.413203,-0.902701,-0.693627,2.558850,137,5007
113,23,3,0.155140,0.457217,0.616691,0.412937,-0.915867,-0.735085,2.596205,139,5258
113,24,3,0.150624,0.447626,0.603457,0.414690,-0.894295,-0.702448,2.521494,135,5366
113,25,3,0.142082,0.429570,0.579198,0.416845,-0.893543,-0.719544,2.484139,133,5011
113,26,3,0.143153,0.431660,0.583489,0.419096,-0.883545,-0.693207,2.484139,133,4488
113,27,3,0.144098,0.433645,0.585871,0.419973,-0.880131,-0.706338,2.372072,127,4441
113,28,3,0.136799,0.418431,0.564756,0.420353,-0.891312,-0.693535,2.334717,125,4493
113,29,3,0.143218,0.431796,0.583495,0.421070,-0.893679,-0.715523,2.372072,127,4424
113,30,3,0.136048,0.416912,0.562483,0.421822,-0.909760,-0.733534,2.297361,123,4483
113,31,3,0.133828,0.412631,0.554780,0.422539,-0.918100,-0.758160,2.260006,121,4494
113,32,3,0.141305,0.428155,0.576476,0.422753,-0.917817,-0.759756,2.222650,119,4420
113,33,3,0.144798,0.435231,0.587295,0.422826,-0.918882,-0.762870,2.222650,119,3802
113,34,3,0.152471,0.450997,0.609437,0.422529,-0.908190,-0.750925,2.185295,117,3449
113,35,3,0.152654,0.451320,0.609825,0.423555,-0.927244,-0.776664,2.185295,117,3482
113,36,3,0.160006,0.465964,0.631956,0.425529,-0.928075,-0.779216,2.222650,119,3440
113,37,3,0.156124,0.458096,0.620996,0.425391,-0.931275,-0.773328,2.222650,119,3423
113,38,3,0.151355,0.448394,0.607342,0.425243,-0.932259,-0.776575,2.222650,119,3504
113,39,3,0.149665,0.444742,0.603393,0.426811,-0.931057,-0.772611,2.297361,123,3514
113,40,3,0.142677,0.430565,0.582771,0.427745,-0.947719,-0.792772,2.297361,123,4442
113,41,3,0.133658,0.412513,0.556284,0.430137,-0.942715,-0.772935,2.260006,121,4483
113,42,3,0.141692,0.428864,0.579777,0.431220,-0.937096,-0.773173,2.260006,121,4436
113,43,3,0.142915,0.431279,0.583898,0.432096,-0.937297,-0.773897,2.260006,121,4420
113,44,3,0.143221,0.431921,0.584630,0.432844,-0.936922,-0.778520,2.260006,121,4337
113,45,3,0.140532,0.426421,0.577405,0.432606,-0.924166,-0.751798,2.260006,121,4416
113,46,3,0.135537,0.416259,0.563821,0.433169,-0.926218,-0.762288,2.222650,119,4368
113,47,3,0.127275,0.399458,0.540813,0.433953,-0.932473,-0.796229,2.222650,119,4436
113,48,3,0.128507,0.402049,0.544654,0.434952,-0.927255,-0.783259,2.185295,117,4420
113,49,3,0.123476,0.391836,0.530682,0.435520,-0.937255,-0.798803,2.185295,117,4481
113,50,3,0.112702,0.369811,0.500349,0.436116,-0.945281,-0.826245,2.185295,117,4494
114,2,3,0.264450,0.695607,0.957956,0.382098,-0.929380,-0.822382,6.481174,347,5260
114,3,3,0.269750,0.706072,0.972109,0.382803,-0.915774,-0.781731,5.061666,271,4497
114,4,3,0.256068,0.676656,0.930824,0.384221,-0.922040,-0.781772,4.613401,247,5226
114,5,3,0.251044,0.664577,0.915006,0.386447,-0.918456,-0.750043,4.239846,227,5248
114,6,3,0.256885,0.674845,0.926187,0.389548,-0.937663,-0.730741,3.941002,211,5263
114,7,3,0.255398,0.672542,0.924890,0.388267,-0.935056,-0.719482,3.642158,195,5151
114,8,3,0.242852,0.645457,0.884873,0.390396,-0.944762,-0.756050,3.567447,191,5260
114,9,3,0.232889,0.624316,0.853839,0.391408,-0.947681,-0.768939,3.380670,181,5400
114,10,3,0.224983,0.607204,0.825406,0.394203,-0.948542,-0.778777,3.231248,173,5397
114,11,3,0.231201,0.618827,0.843545,0.396204,-0.929058,-0.745080,3.156537,169,5258
114,12,3,0.222467,0.600551,0.818757,0.396691,-0.918854,-0.702705,3.081826,165,5232
114,13,3,0.212756,0.579872,0.789555,0.398019,-0.933776,-0.785312,2.895049,155,5239
114,14,3,0.206775,0.566671,0.772887,0.399594,-0.929230,-0.798106,2.782983,149,5151
114,15,3,0.194462,0.540611,0.732038,0.403008,-0.899594,-0.680598,2.708272,145,4983
114,16,3,0.183908,0.518691,0.701291,0.402705,-0.882127,-0.657201,2.633561,141,4983
114,17,3,0.190138,0.530683,0.720803,0.405205,-0.874443,-0.615255,2.558850,137,4615
114,18,3,0.194912,0.540453,0.734970,0.405459,-0.886669,-0.652718,2.558850,137,4487
114,19,3,0.175762,0.500841,0.675218,0.409497,-0.901519,-0.651855,2.558850,137,4488
114,20,3,0.155875,0.459044,0.617662,0.411202,-0.891170,-0.696260,2.558850,137,4994
114,21,3,0.153369,0.453738,0.610694,0.411338,-0.883973,-0.676173,2.558850,137,5005
114,22,3,0.162020,0.471611,0.636441,0.412874,-0.912388,-0.724132,2.558850,137,5005
114,23,3,0.151575,0.449715,0.606358,0.413149,-0.915867,-0.735085,2.596205,139,5365
114,24,3,0.152692,0.451895,0.609760,0.415076,-0.889740,-0.689626,2.484139,133,5361
114,25,3,0.141538,0.428414,0.577723,0.417094,-0.885794,-0.671978,2.484139,133,5011
114,26,3,0.139640,0.424363,0.572888,0.419442,-0.890100,-0.684344,2.484139,133,4493
114,27,3,0.145576,0.436701,0.590232,0.420317,-0.882445,-0.686017,2.446783,131,4454
114,28,3,0.139749,0.424601,0.573201,0.420594,-0.888412,-0.685358,2.334717,125,4483
114,29,3,0.136148,0.417097,0.562790,0.420926,-0.910120,-0.746568,2.334717,125,4483
114,30,3,0.125494,0.395187,0.531518,0.423411,-0.918770,-0.768228,2.334717,125,4493
114,31,3,0.136599,0.418381,0.562888,0.422286,-0.915267,-0.750330,2.260006,121,4481
114,32,3,0.141930,0.429447,0.578321,0.422698,-0.920995,-0.767209,2.222650,119,4424
114,33,3,0.146388,0.438505,0.591848,0.423023,-0.915973,-0.770226,2.222650,119,3758
114,34,3,0.150334,0.446585,0.603405,0.422828,-0.916160,-0.770736,2.185295,117,3466
114,35,3,0.150217,0.446320,0.602905,0.423648,-0.933559,-0.794427,2.185295,117,3504
114,36,3,0.158909,0.463771,0.628704,0.425286,-0.929272,-0.781163,2.185295,117,3449
114,37,3,0.155136,0.456079,0.618133,0.425518,-0.934845,-0.783393,2.222650,119,3466
114,38,3,0.146685,0.438857,0.593867,0.424946,-0.941017,-0.803913,2.222650,119,3840
114,39,3,0.148024,0.441449,0.598418,0.427112,-0.940957,-0.763677,2.222650,119,4365
114,40,3,0.146832,0.439051,0.594568,0.427545,-0.937961,-0.752135,2.297361,123,4333
114,41,3,0.131578,0.408227,0.550508,0.429993,-0.945000,-0.780259,2.297361,123,4483
114,42,3,0.145321,0.436217,0.590007,0.430845,-0.926595,-0.736708,2.297361,123,3802
114,43,3,0.146539,0.438604,0.594033,0.432042,-0.932633,-0.761581,2.260006,121,3860
114,44,3,0.143094,0.431600,0.584590,0.432165,-0.935244,-0.770819,2.297361,123,4424
114,45,3,0.138617,0.422506,0.572285,0.432707,-0.922602,-0.753776,2.222650,119,3860
114,46,3,0.136243,0.417689,0.566068,0.433498,-0.932293,-0.775306,2.222650,119,4436
114,47,3,0.128725,0.402395,0.544994,0.433739,-0.925024,-0.785511,2.222650,119,4420
114,48,3,0.126294,0.397479,0.538321,0.434340,-0.932290,-0.791527,2.185295,117,4436
114,49,3,0.119441,0.383566,0.519402,0.435513,-0.935775,-0.810020,2.222650,119,4471
114,50,3,0.114445,0.373391,0.505224,0.436018,-0.945398,-0.822593,2.185295,117,4494
115,2,3,0.265059,0.697264,0.961085,0.381544,-0.932058,-0.829118,6.481174,347,5401
115,3,3,0.266913,0.699994,0.963286,0.383094,-0.914601,-0.778692,5.061666,271,4493
115,4,3,0.258395,0.681033,0.936880,0.384810,-0.917219,-0.768278,4.501334,241,5232
115,5,3,0.257563,0.678156,0.934507,0.386269,-0.905009,-0.708823,4.239846,227,5218
115,6,3,0.261837,0.684773,0.940338,0.389773,-0.932555,-0.708678,3.866291,207,5232
115,7,3,0.255159,0.671922,0.924258,0.388438,-0.933765,-0.713362,3.530092,189,5219
115,8,3,0.242575,0.644852,0.884303,0.390433,-0.948318,-0.771752,3.455381,185,5397
115,9,3,0.232800,0.624077,0.853879,0.391483,-0.950743,-0.782463,3.343315,179,5447
115,10,3,0.218893,0.594181,0.806847,0.395004,-0.954217,-0.803174,3.268604,175,5852
115,11,3,0.229696,0.615559,0.839249,0.396486,-0.931804,-0.754950,3.119182,167,5226
115,12,3,0.222456,0.600352,0.818443,0.397044,-0.917202,-0.696652,3.081826,165,5150
115,13,3,0.218535,0.591132,0.807282,0.399176,-0.921278,-0.790000,2.969760,159,5147
115,14,3,0.210080,0.573607,0.782952,0.399302,-0.910542,-0.744794,2.782983,149,4983
115,15,3,0.192669,0.536901,0.727192,0.402895,-0.891304,-0.683890,2.708272,145,4972
115,16,3,0.190716,0.532878,0.721211,0.402840,-0.853716,-0.588013,2.596205,139,4585
115,17,3,0.191897,0.534417,0.725946,0.404931,-0.873402,-0.612065,2.558850,137,4485
115,18,3,0.193696,0.537917,0.731229,0.405610,-0.901764,-0.652718,2.558850,137,4488
115,19,3,0.175836,0.500996,0.675337,0.409513,-0.903018,-0.676090,2.558850,137,4488
115,20,3,0.157055,0.461529,0.621016,0.411193,-0.891170,-0.696260,2.558850,137,4990
115,21,3,0.150102,0.446916,0.600708,0.410872,-0.902789,-0.714082,2.596205,139,5401
115,22,3,0.162114,0.471802,0.636597,0.412961,-0.912008,-0.722935,2.521494,135,5011
115,23,3,0.156116,0.459122,0.619637,0.414212,-0.894295,-0.702448,2.558850,137,5260
115,24,3,0.146219,0.438336,0.590792,0.415576,-0.891869,-0.668149,2.558850,137,5400
115,25,3,0.147924,0.441781,0.596228,0.417163,-0.885794,-0.671978,2.484139,133,4494
115,26,3,0.144786,0.435092,0.587742,0.419808,-0.881819,-0.684344,2.484139,133,4488
115,27,3,0.149741,0.445349,0.602101,0.420124,-0.877918,-0.673925,2.446783,131,4431
115,28,3,0.137115,0.419122,0.565287,0.420192,-0.903252,-0.702581,2.334717,125,4974
115,29,3,0.131933,0.408277,0.550445,0.420868,-0.917343,-0.729031,2.297361,123,4976
115,30,3,0.127793,0.399956,0.538168,0.422877,-0.918646,-0.755381,2.297361,123,4488
115,31,3,0.135581,0.416255,0.560007,0.422175,-0.918786,-0.776118,2.372072,127,4484
115,32,3,0.140154,0.425763,0.573273,0.422743,-0.927270,-0.777200,2.222650,119,4453
115,33,3,0.138335,0.421989,0.568399,0.424057,-0.918708,-0.768890,2.222650,119,4453
115,34,3,0.151180,0.448319,0.605707,0.422966,-0.924427,-0.785148,2.185295,117,3482
115,35,3,0.155874,0.457643,0.620111,0.424789,-0.936395,-0.795399,2.185295,117,3511
115,36,3,0.156387,0.458657,0.621545,0.425204,-0.931422,-0.779402,2.185295,117,3504
115,37,3,0.154652,0.455103,0.616636,0.425463,-0.937644,-0.784478,2.185295,117,3467
115,38,3,0.148280,0.442125,0.598303,0.425225,-0.942810,-0.802335,2.185295,117,4416
115,39,3,0.146625,0.438594,0.594440,0.427157,-0.941454,-0.756374,2.222650,119,4420
115,40,3,0.148468,0.442393,0.599201,0.427252,-0.941312,-0.756228,2.222650,119,3861
115,41,3,0.141553,0.428560,0.579414,0.430292,-0.923767,-0.744532,2.297361,123,3824
115,42,3,0.138018,0.421367,0.569527,0.430820,-0.937673,-0.764483,2.297361,123,4420
115,43,3,0.148215,0.441937,0.599081,0.431534,-0.938124,-0.772330,2.260006,121,3860
115,44,3,0.140398,0.426139,0.576911,0.432000,-0.935220,-0.761643,2.260006,121,4453
115,45,3,0.129088,0.403099,0.545503,0.432884,-0.940048,-0.793154,2.222650,119,4455
115,46,3,0.133218,0.411543,0.557598,0.433571,-0.929278,-0.776359,2.222650,119,4365
115,47,3,0.138135,0.421517,0.571550,0.433408,-0.927158,-0.791174,2.222650,119,4308
115,48,3,0.129578,0.404180,0.547763,0.434509,-0.935172,-0.791527,2.185295,117,4416
115,49,3,0.122960,0.390759,0.529306,0.435400,-0.935891,-0.814602,2.185295,117,4441
115,50,3,0.111641,0.367705,0.497258,0.436426,-0.950187,-0.823519,2.222650,119,4646
116,2,3,0.260383,0.687232,0.946999,0.381938,-0.928233,-0.819137,6.518529,349,5448
116,3,3,0.267765,0.701414,0.965131,0.383514,-0.914601,-0.778692,5.061666,271,4492
116,4,3,0.256235,0.676579,0.930672,0.384791,-0.913907,-0.759006,4.501334,241,5232
116,5,3,0.264117,0.691437,0.953659,0.386496,-0.899290,-0.691291,4.202490,225,5011
116,6,3,0.260869,0.682571,0.937788,0.390059,-0.928130,-0.689566,3.828936,205,5232
116,7,3,0.259027,0.679438,0.935424,0.388968,-0.931824,-0.704960,3.604803,193,5218
116,8,3,0.239047,0.637314,0.873394,0.390869,-0.948879,-0.774228,3.418025,183,5400
116,9,3,0.227452,0.612674,0.837644,0.392023,-0.949806,-0.778323,3.305959,177,5873
116,10,3,0.221867,0.600398,0.815602,0.394904,-0.952546,-0.795989,3.231248,173,5444
116,11,3,0.223966,0.603887,0.822782,0.396275,-0.926608,-0.736279,3.081826,165,5239
116,12,3,0.209541,0.573650,0.780454,0.396965,-0.918279,-0.700602,3.119182,167,5239
116,13,3,0.209119,0.571669,0.779510,0.399268,-0.927520,-0.793230,2.895049,155,5247
116,14,3,0.206750,0.566752,0.773155,0.399203,-0.910114,-0.725530,2.820338,151,4994
116,15,3,0.184545,0.519977,0.703144,0.402832,-0.901279,-0.712898,2.745627,147,5015
116,16,3,0.191511,0.534471,0.723560,0.403025,-0.857004,-0.584138,2.633561,141,4490
116,17,3,0.194004,0.538689,0.731906,0.405203,-0.879298,-0.630132,2.558850,137,4493
116,18,3,0.195557,0.541755,0.736590,0.405619,-0.903258,-0.676893,2.558850,137,4455
116,19,3,0.174993,0.499208,0.673021,0.409663,-0.907881,-0.692334,2.558850,137,4493
116,20,3,0.157326,0.462078,0.621783,0.411377,-0.898468,-0.716627,2.521494,135,4993
116,21,3,0.153673,0.454423,0.611111,0.411203,-0.906206,-0.724132,2.558850,137,5366
116,22,3,0.160528,0.468484,0.632028,0.413039,-0.912008,-0.722935,2.558850,137,5248
116,23,3,0.156753,0.460347,0.621745,0.414904,-0.896236,-0.681549,2.521494,135,5259
116,24,3,0.147643,0.441222,0.595420,0.416531,-0.881715,-0.636985,2.558850,137,5375
116,25,3,0.151350,0.448953,0.605893,0.416929,-0.890100,-0.684344,2.484139,133,4492
116,26,3,0.150215,0.446342,0.603499,0.419962,-0.873612,-0.651534,2.484139,133,4481
116,27,3,0.145940,0.437482,0.590988,0.420494,-0.882968,-0.628619,2.409428,129,4471
116,28,3,0.140810,0.426832,0.576090,0.420442,-0.896533,-0.671668,2.297361,123,4471
116,29,3,0.133536,0.411660,0.554958,0.421131,-0.920217,-0.738454,2.297361,123,4494
116,30,3,0.129605,0.403759,0.543282,0.422852,-0.920259,-0.738590,2.297361,123,4492
116,31,3,0.130750,0.406150,0.546188,0.422072,-0.926251,-0.780468,2.334717,125,4644
116,32,3,0.135505,0.416144,0.559778,0.423265,-0.926823,-0.782159,2.260006,121,4483
116,33,3,0.146380,0.438557,0.591560,0.423558,-0.922600,-0.786167,2.222650,119,3842
116,34,3,0.153023,0.452097,0.610684,0.423412,-0.932654,-0.789479,2.185295,117,3699
116,35,3,0.155189,0.456236,0.618117,0.424972,-0.937481,-0.798892,2.222650,119,3753
116,36,3,0.152773,0.451297,0.611230,0.425276,-0.937002,-0.782259,2.185295,117,3756
116,37,3,0.148196,0.441945,0.598175,0.425332,-0.942335,-0.806320,2.185295,117,3515
116,38,3,0.143483,0.432343,0.584294,0.426055,-0.951950,-0.800051,2.185295,117,4470
116,39,3,0.146231,0.437983,0.592009,0.425958,-0.951715,-0.799073,2.185295,117,4436
116,40,3,0.146125,0.437603,0.592681,0.427092,-0.940987,-0.761795,2.185295,117,4333
116,41,3,0.141018,0.427456,0.577939,0.429813,-0.928864,-0.755902,2.222650,119,3757
116,42,3,0.137046,0.419376,0.566777,0.430572,-0.934919,-0.761496,2.297361,123,4416
116,43,3,0.138040,0.421333,0.570293,0.431527,-0.944446,-0.801361,2.297361,123,4441
116,44,3,0.137454,0.420139,0.568898,0.432324,-0.935615,-0.784131,2.297361,123,4424
116,45,3,0.126207,0.397184,0.537284,0.432718,-0.937494,-0.790430,2.222650,119,4436
116,46,3,0.134273,0.413680,0.560560,0.433403,-0.921943,-0.769855,2.222650,119,4321
116,47,3,0.139796,0.424871,0.576383,0.433647,-0.925980,-0.786820,2.222650,119,3754
116,48,3,0.128448,0.401873,0.544551,0.434462,-0.934859,-0.796822,2.185295,117,4365
116,49,3,0.118122,0.380868,0.515554,0.435534,-0.936958,-0.826058,2.185295,117,4453
116,50,3,0.116064,0.376780,0.509808,0.436323,-0.945720,-0.828157,2.222650,119,4483
117,2,3,0.255359,0.676378,0.931165,0.382471,-0.927434,-0.817122,6.555885,351,5405
117,3,3,0.265409,0.696200,0.957816,0.383954,-0.913380,-0.775525,5.061666,271,4527
117,4,3,0.255442,0.675030,0.928300,0.384680,-0.921524,-0.780328,4.613401,247,5239
117,5,3,0.261480,0.686180,0.945851,0.386316,-0.910064,-0.724317,4.127779,221,5011
117,6,3,0.255240,0.671080,0.921070,0.390102,-0.928130,-0.689566,3.791580,203,5240
117,7,3,0.259323,0.679993,0.936447,0.389026,-0.935852,-0.722394,3.492736,187,5214
117,8,3,0.232068,0.622837,0.852595,0.390924,-0.949373,-0.776413,3.455381,185,5446
117,9,3,0.216435,0.589116,0.800636,0.394793,-0.946635,-0.764319,3.305959,177,5870
117,10,3,0.221318,0.599316,0.814177,0.394788,-0.947868,-0.775880,3.231248,173,5384
117,11,3,0.222163,0.600096,0.817225,0.396431,-0.934466,-0.764514,3.044471,163,5239
117,12,3,0.210552,0.575755,0.783257,0.396978,-0.919255,-0.704175,3.044471,163,5239
117,13,3,0.207849,0.569349,0.776377,0.398464,-0.910436,-0.744492,2.932404,157,5225
117,14,3,0.198171,0.548492,0.744953,0.401329,-0.902449,-0.702125,2.857693,153,5015
117,15,3,0.189196,0.529733,0.716754,0.402726,-0.885091,-0.665821,2.708272,145,4993
117,16,3,0.186821,0.524797,0.709557,0.402723,-0.873932,-0.635027,2.633561,141,4587
117,17,3,0.195640,0.542151,0.737008,0.404892,-0.888674,-0.677706,2.558850,137,4483
117,18,3,0.202246,0.555510,0.755819,0.405624,-0.898055,-0.659513,2.484139,133,4436
117,19,3,0.178198,0.505961,0.682810,0.408976,-0.910488,-0.701039,2.521494,135,4527
117,20,3,0.157603,0.462709,0.622266,0.411135,-0.914933,-0.749800,2.521494,135,5400
117,21,3,0.160158,0.467831,0.630396,0.412356,-0.912668,-0.725013,2.521494,135,5401
117,22,3,0.158189,0.463568,0.625231,0.413309,-0.913624,-0.703475,2.521494,135,5260
117,23,3,0.155913,0.458595,0.619375,0.414917,-0.891869,-0.668149,2.558850,137,5260
117,24,3,0.147259,0.440402,0.594192,0.417123,-0.873611,-0.636985,2.596205,139,5398
117,25,3,0.145834,0.437430,0.589971,0.417157,-0.890100,-0.684344,2.521494,135,5015
117,26,3,0.153335,0.452793,0.612349,0.420020,-0.868744,-0.638114,2.484139,133,4483
117,27,3,0.144047,0.433570,0.585459,0.420278,-0.896533,-0.671668,2.409428,129,4441
117,28,3,0.145652,0.436884,0.590166,0.420546,-0.896243,-0.670748,2.372072,127,4453
117,29,3,0.132251,0.408964,0.551257,0.421067,-0.914721,-0.711419,2.297361,123,4493
117,30,3,0.129923,0.404422,0.544056,0.422613,-0.926563,-0.753982,2.297361,123,4488
117,31,3,0.132028,0.408838,0.549654,0.421967,-0.931332,-0.777146,2.260006,121,4644
117,32,3,0.133217,0.411384,0.553163,0.423320,-0.933680,-0.816787,2.297361,123,4487
117,33,3,0.153113,0.452300,0.611183,0.422729,-0.924147,-0.787948,2.185295,117,3504
117,34,3,0.154877,0.455615,0.617176,0.424849,-0.934854,-0.793935,2.185295,117,3764
117,35,3,0.154046,0.453908,0.614755,0.425097,-0.936962,-0.802946,2.185295,117,3762
117,36,3,0.149965,0.445579,0.603124,0.425084,-0.934766,-0.780896,2.185295,117,3514
117,37,3,0.154136,0.454079,0.614839,0.425399,-0.941028,-0.801929,2.185295,117,3508
117,38,3,0.141983,0.429263,0.580016,0.426020,-0.952228,-0.806818,2.185295,117,4471
117,39,3,0.142706,0.430749,0.582090,0.426093,-0.950641,-0.800401,2.185295,117,4442
117,40,3,0.153924,0.453362,0.615478,0.427855,-0.928003,-0.736149,2.185295,117,3753
117,41,3,0.140313,0.426022,0.575870,0.429768,-0.928448,-0.737783,2.185295,117,3801
117,42,3,0.140626,0.426621,0.576992,0.429846,-0.926066,-0.735641,2.185295,117,3760
117,43,3,0.142712,0.430788,0.583800,0.431583,-0.934224,-0.762013,2.222650,119,3801
117,44,3,0.134268,0.413653,0.559866,0.432297,-0.943779,-0.809260,2.260006,121,4453
117,45,3,0.133285,0.411677,0.557507,0.433263,-0.937840,-0.789112,2.260006,121,4436
117,46,3,0.139512,0.424312,0.575198,0.433322,-0.921586,-0.774175,2.222650,119,3758
117,47,3,0.138996,0.423254,0.574108,0.433644,-0.928987,-0.792390,2.185295,117,3756
117,48,3,0.131444,0.407985,0.552959,0.434577,-0.930319,-0.796822,2.185295,117,3758
117,49,3,0.118026,0.380692,0.515169,0.435601,-0.940881,-0.827456,2.185295,117,4481
117,50,3,0.118375,0.381495,0.516299,0.436163,-0.940931,-0.827673,2.185295,117,4453
118,2,3,0.261131,0.688525,0.948745,0.382271,-0.924599,-0.809979,6.555885,351,5260
118,3,3,0.261991,0.688994,0.948060,0.384128,-0.917425,-0.786010,5.173733,277,5133
118,4,3,0.263103,0.690506,0.950750,0.385099,-0.921032,-0.778952,4.389268,235,5218
118,5,3,0.258184,0.677856,0.930772,0.389036,-0.942031,-0.749608,4.015713,215,5259
118,6,3,0.248061,0.656139,0.899370,0.390480,-0.939494,-0.738649,3.716869,199,5264
118,7,3,0.248773,0.657321,0.902531,0.390821,-0.935992,-0.722997,3.604803,193,5248
118,8,3,0.233866,0.626355,0.857477,0.391288,-0.952611,-0.790712,3.380670,181,5445
118,9,3,0.215599,0.587322,0.798155,0.394896,-0.942023,-0.744312,3.268604,175,5869
118,10,3,0.213636,0.583629,0.792269,0.394107,-0.940576,-0.744528,3.193893,171,5447
118,11,3,0.217179,0.589581,0.802491,0.396856,-0.937139,-0.774121,3.156537,169,5239
118,12,3,0.210635,0.575944,0.783247,0.396972,-0.924817,-0.724553,2.969760,159,5240
118,13,3,0.209228,0.572305,0.780227,0.398281,-0.904332,-0.727078,2.895049,155,5218
118,14,3,0.196463,0.545256,0.740086,0.400435,-0.885571,-0.667215,2.820338,151,5006
