trial,fast_buy,slow_buy,fast_sell,slow_sell,Sortino,Trades_Yr,CAGR,Sharpe,MDD,Penalized_Score
395,4,290,16,316,0.9308827240296986,4.7489154013015185,0.2697501823411541,0.6446928153209993,-0.8446924806273648,0.9308827240296986
396,38,287,17,299,0.8696403174729445,7.003796095444685,0.23823957783851357,0.6023557848913034,-0.8465958306688346,0.8696403174729445
397,2,282,15,241,0.8823076944360514,11.718546637744035,0.2460898375175622,0.613859890597764,-0.798701063953684,0.8823076944360514
398,3,291,19,333,1.009475812494828,5.158893709327549,0.31015556456961635,0.6964226431775304,-0.8446924806273648,1.009475812494828
399,7,133,22,322,0.886641247205103,14.315075921908894,0.2466779175214988,0.6133382510230078,-0.9417765213491787,0.886641247205103
400,3,276,18,328,1.0065264145354753,5.090563991323211,0.3084407114991041,0.6942399946752463,-0.8446924806273648,1.0065264145354753
401,5,264,21,336,0.9094527151134962,5.842190889370933,0.2595064493707149,0.6307480787192938,-0.9165355723899452,0.9094527151134962
402,2,307,16,330,0.9424708019703358,5.158893709327549,0.27605342561258595,0.6528759523721663,-0.8446924806273648,0.9424708019703358
403,4,293,19,338,0.9597099419580439,5.090563991323211,0.2849237184647231,0.6640221758679938,-0.8446924806273646,0.9597099419580439
404,6,286,17,325,0.9706030253466345,3.792299349240781,0.29049063789185636,0.6717762400752625,-0.8446924806273649,0.9706030253466345
405,2,300,14,315,0.9292519848057,5.158893709327549,0.2691469828164017,0.6439048020472669,-0.8446924806273648,0.9292519848057
406,4,249,20,335,0.9496153357200002,6.593817787418655,0.28008192205934246,0.657692201799959,-0.8959480331092289,0.9496153357200002
407,3,314,18,342,1.0030768544659152,5.0222342733188725,0.30651015022247696,0.69173989842489,-0.8446924806273649,1.0030768544659152
408,6,294,17,330,0.9945165445400627,3.792299349240781,0.3022017507211503,0.6863726568205422,-0.8446924806273648,0.9945165445400627
409,2,282,18,350,1.0192721040472343,6.183839479392625,0.31621392051971875,0.7041446267071466,-0.8446924806273648,1.0192721040472343
410,2,272,20,350,0.9746931014338523,6.730477223427332,0.2928776320224764,0.6742093383390916,-0.8587601286131045,0.9746931014338523
411,2,289,20,350,0.982950011547515,6.38882863340564,0.29742923796405085,0.6801233784870566,-0.8446924806273648,0.982950011547515
412,3,305,19,319,0.9686553992214143,5.773861171366595,0.28846534871052,0.6686620659101721,-0.8446924806273648,0.9686553992214143
414,2,280,21,340,1.0112135586174085,6.38882863340564,0.311988594579341,0.6987338232472555,-0.8446924806273648,1.0112135586174085
415,3,299,19,306,0.8971225385747708,6.320498915401302,0.2529027116227536,0.6222302998306031,-0.8446924806273648,0.8971225385747708
416,4,288,18,324,1.002379189031567,4.817245119305857,0.3057184645719737,0.6908612097117142,-0.8446924806273648,1.002379189031567
417,2,296,16,334,0.9887706590581931,4.9539045553145336,0.2991656373256466,0.6824886355790553,-0.8446924806273649,0.9887706590581931
418,3,277,15,345,0.959596750224622,5.363882863340564,0.28401386945467455,0.6627824859954443,-0.844692480627365,0.959596750224622
419,5,303,17,330,0.9936722760167626,4.338937093275488,0.3014598969933371,0.6854535949996869,-0.8446924806273648,0.9936722760167626
420,4,284,19,338,0.9536180919913729,5.158893709327549,0.28199210138073716,0.6602328289367673,-0.8489631164553241,0.9536180919913729
421,3,291,18,323,0.9912600650221247,5.295553145336226,0.30046208884887426,0.6840828719069265,-0.8446924806273648,0.9912600650221247
422,2,312,20,350,0.9688049903791742,6.047180043383948,0.28967840264898115,0.670125998048691,-0.8446924806273647,0.9688049903791742
423,4,227,29,341,0.9354999973699747,8.233731019522777,0.2724481060967143,0.647344618488977,-0.8586608304866641,0.9354999973699747
424,2,300,17,334,1.0060110210621327,5.0222342733188725,0.3079683106108664,0.6936730802459089,-0.8446924806273649,1.0060110210621327
425,3,291,21,328,0.9840934088486871,5.705531453362256,0.2969808297495109,0.6794984900624368,-0.8446924806273648,0.9840934088486871
426,5,202,23,345,0.8861551975149864,9.327006507592191,0.2477540874939823,0.6151511175011392,-0.9436421558718631,0.8861551975149864
427,2,296,16,318,0.9237580500751897,5.295553145336226,0.2665316527030235,0.6404062284521141,-0.8446924806273648,0.9237580500751897
428,4,283,18,312,0.9226582682999884,5.227223427331888,0.26566144136911163,0.6392600167969631,-0.8446924806273647,0.9226582682999884
429,3,270,25,337,0.9185875737898109,6.867136659436009,0.2639661580364996,0.6365405860119441,-0.8816991038093696,0.9185875737898109
430,5,308,19,344,1.007106484250195,5.090563991323211,0.3099402963075859,0.6961858814474362,-0.8446924806273647,1.007106484250195
431,3,277,15,331,0.9544691149292425,4.817245119305857,0.282299946957949,0.6610724129846526,-0.8446924806273648,0.9544691149292425
432,2,186,18,324,0.8964556464574434,10.420281995661606,0.25232585273069486,0.6210129046790587,-0.9220299096187475,0.8964556464574434
433,4,286,17,339,0.9939416320878945,4.817245119305857,0.30189990442964554,0.6858855655729346,-0.8446924806273648,0.9939416320878945
434,6,292,19,350,0.9986530007173123,5.090563991323211,0.3055882178815099,0.6905901122037917,-0.8446924806273648,0.9986530007173123
435,5,303,18,335,1.0072525032638477,4.27060737527115,0.3088973884965631,0.6948979039181364,-0.8446924806273649,1.0072525032638477
436,3,297,20,327,0.9998741257411432,5.432212581344903,0.30495810968563264,0.6897632855829652,-0.8446924806273648,0.9998741257411432
437,2,287,16,341,1.0015928145061683,5.090563991323211,0.3059233600506208,0.6910598357253954,-0.8446924806273648,1.0015928145061683
439,4,280,19,321,0.9855266708262153,5.158893709327549,0.2972293357810383,0.6799374368978269,-0.8446924806273649,0.9855266708262153
440,46,295,50,332,0.9214398928754867,3.7239696312364425,0.2647296046376937,0.637215092429165,-0.8904473933670531,0.9214398928754867
441,3,308,15,345,0.9475926736350686,4.817245119305857,0.2779421103687445,0.6548590500504555,-0.8446924806273648,0.9475926736350686
442,2,302,33,254,0.8632356666712563,13.016811279826465,0.23570628860366005,0.599005912869127,-0.8530935974109913,0.8632356666712563
443,6,289,13,337,0.9513251429161245,3.587310195227766,0.2806896054838075,0.6590235504007571,-0.8446924806273648,0.9513251429161245
444,4,315,20,328,0.9985472110858528,4.8855748373101955,0.3043313111175028,0.6889727049522816,-0.8446924806273647,0.9985472110858528
445,5,282,16,316,0.9080661524047832,4.065618221258134,0.2582851729820299,0.6294165658474336,-0.8446924806273648,0.9080661524047832
446,2,294,22,345,0.9629992649481044,6.662147505422993,0.2871521075334995,0.666841473905783,-0.8446924806273648,0.9629992649481044
448,3,260,17,333,0.9811139846166286,5.56887201735358,0.2952755317886171,0.6773203616606579,-0.8520089194981953,0.9811139846166286
449,4,300,20,339,0.9888472874299926,5.295553145336226,0.3001962344716289,0.6837077132453029,-0.8446924806273648,0.9888472874299926
450,5,274,19,350,0.9858305583376552,5.910520607375271,0.29848993259252476,0.6814638793545872,-0.8487363332881726,0.9858305583376552
451,3,286,17,325,0.9741999232404515,5.0222342733188725,0.29255523800197003,0.6744298236815752,-0.844692480627365,0.9741999232404515
452,2,292,18,341,1.0176411059627506,5.500542299349241,0.31448161808923825,0.7019499318092441,-0.8446924806273648,1.0176411059627506
453,7,279,14,344,0.9564295466187006,3.8606290672451196,0.2833015776958616,0.6624098480680676,-0.8495147353589689,0.9564295466187006
454,2,292,16,342,0.987082690173794,5.0222342733188725,0.2984577522257563,0.6814922013999709,-0.8446924806273648,0.987082690173794
455,4,285,18,350,0.973873605912355,5.637201735357918,0.2925910087045309,0.6739221149046025,-0.8461946455185224,0.973873605912355
456,6,290,17,337,1.0070612266331505,3.997288503253796,0.30882245290877286,0.6947829975290557,-0.8446924806273648,1.0070612266331505
457,3,296,15,341,0.9702339775978311,4.7489154013015185,0.2894639958821099,0.6698619306005318,-0.8446924806273648,0.9702339775978311
458,2,280,18,334,1.029379083990515,5.295553145336226,0.32054585412258363,0.709626884909221,-0.8446924806273648,1.029379083990515
459,5,275,16,346,0.9831469693058581,5.500542299349241,0.29596519844649616,0.6782546325863599,-0.8446924806273648,0.9831469693058581
460,2,268,19,336,0.9374972273504969,5.842190889370933,0.2741775839508429,0.6500356720759626,-0.9054055290886011,0.9374972273504969
461,4,278,18,341,0.9959773630743072,5.295553145336226,0.3030613497160515,0.6872962339300664,-0.8446924806273648,0.9959773630743072
462,3,282,18,333,0.9960600073917005,5.227223427331888,0.30300320694066074,0.687273643869603,-0.8446924806273648,0.9960600073917005
463,4,285,27,345,0.916227885277484,6.867136659436009,0.26277869595686876,0.6348467290215354,-0.8658419320107972,0.916227885277484
464,2,270,21,321,0.9512708406387492,6.047180043383948,0.27998395154271605,0.6575537963363738,-0.8724296532127257,0.9512708406387492
465,5,277,17,328,0.9820064823222127,4.543926247288503,0.2953426783244839,0.6775724354142413,-0.8446924806273646,0.9820064823222127
466,6,282,16,338,0.9796518672858265,4.065618221258134,0.2944161298966548,0.6762898645168155,-0.8446924806273648,0.9796518672858265
467,3,288,8,333,0.9316562461850734,3.7239696312364425,0.2719743670888619,0.6482773111059869,-0.8540955692231043,0.9316562461850734
468,7,291,19,343,0.9756241502278495,4.543926247288503,0.29341081252006274,0.6750286474448322,-0.8581429175464299,0.9756241502278495
469,2,298,12,350,0.9630707600758367,4.817245119305857,0.2869896229049216,0.6672119949307203,-0.8446924806273647,0.9630707600758367
470,4,286,18,324,0.9862683889674794,4.8855748373101955,0.297646938157375,0.6804631727349341,-0.8446924806273648,0.9862683889674794
471,3,277,17,310,0.9044257132832821,5.432212581344903,0.2566107706945555,0.6272064562215007,-0.8446924806273648,0.9044257132832821
472,5,295,20,337,0.9863301453734653,4.7489154013015185,0.29915626065463097,0.6823966826475271,-0.8506218691746693,0.9863301453734653
473,28,305,15,329,0.916606723407205,3.5189804772234274,0.26267141268755045,0.6353444618127956,-0.8635583872119953,0.916606723407205
474,2,283,17,341,1.0144014236562133,5.295553145336226,0.31258092240994917,0.6995050289263408,-0.8446924806273648,1.0144014236562133
475,2,275,19,318,0.988160192990173,5.97885032537961,0.29872885991630493,0.6819511674755928,-0.8446924806273648,0.988160192990173
476,2,273,17,333,1.0218661327559535,5.227223427331888,0.31614444206111214,0.70406901314824,-0.8446924806273647,1.0218661327559535
477,2,265,16,338,0.9709867592462269,5.56887201735358,0.2903266185949507,0.670931885763024,-0.8446924806273648,0.9709867592462269
478,2,273,14,334,0.9407859073689596,5.227223427331888,0.27526950690687113,0.6518393260814652,-0.8446924806273648,0.9407859073689596
479,2,280,17,343,1.0207111554373165,5.56887201735358,0.3160060673599636,0.7038414782738713,-0.8446924806273648,1.0207111554373165
480,2,269,17,350,0.9572032564659128,6.457158351409978,0.2844657018454322,0.6634147224600344,-0.8939166755849427,0.9572032564659128
481,2,281,15,344,0.9860632347401173,5.227223427331888,0.2978942537224898,0.6807390701365598,-0.8446924806273648,0.9860632347401173
482,2,274,16,345,0.9895365431085045,5.97885032537961,0.29953482317044755,0.6828478588614848,-0.8446924806273647,0.9895365431085045
483,3,281,16,340,0.9874146679512951,5.227223427331888,0.29841785418838485,0.6814151959264044,-0.8446924806273647,0.9874146679512951
485,3,282,17,345,1.0189153581311847,5.705531453362256,0.31511134105689353,0.7027382632129079,-0.8446924806273648,1.0189153581311847
486,3,271,15,350,0.9711424971929244,5.842190889370933,0.289912940285602,0.6703597573764529,-0.8446924806273648,0.9711424971929244
487,4,263,18,346,0.9497539832312566,6.320498915401302,0.28026200705244886,0.6579931867127566,-0.8959436142524766,0.9497539832312566
488,3,276,16,336,0.9967942003844309,5.090563991323211,0.3033505631525508,0.687765470038243,-0.8446924806273648,0.9967942003844309
489,7,286,17,350,0.992253508437527,4.817245119305857,0.302154598309188,0.6862893741482903,-0.8493981401720399,0.992253508437527
490,4,280,18,344,0.9654259278208606,5.56887201735358,0.2881906537487573,0.6682377245677206,-0.8563422055230054,0.9654259278208606
491,5,289,14,334,0.9510596904444341,3.997288503253796,0.28033950820697484,0.6585319012944373,-0.8446924806273647,0.9510596904444341
492,3,283,15,340,0.9660091299456923,4.9539045553145336,0.28754300652090525,0.6673709315774992,-0.844692480627365,0.9660091299456923
494,9,289,18,331,1.0120892787525464,3.1773318872017353,0.3112610786439145,0.697957704420325,-0.8446924806273647,1.0120892787525464
495,2,279,17,345,1.0492616799430254,5.97885032537961,0.3307836119547245,0.7224725110084346,-0.8446924806273648,1.0492616799430254
496,4,277,17,345,1.0118267750320227,5.500542299349241,0.3110624953760699,0.6975822615524104,-0.8446924806273648,1.0118267750320227
498,3,279,16,350,0.9866694432643106,5.842190889370933,0.29899745471723227,0.682141544408929,-0.8446924806273647,0.9866694432643106
499,5,271,17,345,0.9955975910949983,5.432212581344903,0.3025754011246331,0.6867769675959627,-0.8446924806273648,0.9955975910949983
500,3,284,17,339,1.0157438981423017,5.0222342733188725,0.31339694860896294,0.7005978813646017,-0.8446924806273646,1.0157438981423017
501,3,279,18,338,0.9831340668590991,5.56887201735358,0.2963332522562001,0.6786630064994931,-0.8446924806273648,0.9831340668590991
502,2,271,17,334,1.0032333484583722,5.227223427331888,0.3065597635641093,0.6918338368414239,-0.8446924806273648,1.0032333484583722
503,3,283,18,328,1.0107716016936186,5.090563991323211,0.31083755453229545,0.6973128199248031,-0.8446924806273648,1.0107716016936186
504,2,276,16,340,1.0000314885995873,5.363882863340564,0.30495186742772606,0.6898040606851545,-0.8446924806273648,1.0000314885995873
505,4,283,17,334,0.9852309248686854,4.612255965292841,0.2972911261301736,0.6799736417038375,-0.8446924806273649,0.9852309248686854
506,2,287,44,342,0.9525209101948531,9.80531453362256,0.281287277839261,0.6583973056003279,-0.8830023196839153,0.9525209101948531
507,3,258,10,325,0.8546051161855149,5.0222342733188725,0.23330313684589976,0.5961515913629285,-0.9148927511437828,0.8546051161855149
509,3,291,18,329,1.0117007149953512,4.9539045553145336,0.31126806768910753,0.6978607700544666,-0.8446924806273648,1.0117007149953512
512,2,292,16,345,0.9918036229734118,5.432212581344903,0.3009488538276732,0.684700787371455,-0.8446924806273647,0.9918036229734118
514,3,284,17,339,1.0157438981423017,5.0222342733188725,0.31339694860896294,0.7005978813646017,-0.8446924806273646,1.0157438981423017
515,2,273,15,330,0.9660372428968061,5.090563991323211,0.2882542543129194,0.6688348907341117,-0.8446924806273647,0.9660372428968061
516,3,279,19,322,0.9901839246220261,5.56887201735358,0.2999334836096921,0.6833244236007717,-0.8446924806273649,0.9901839246220261
518,2,270,14,336,0.935980335953674,5.363882863340564,0.2729486935554295,0.6488145008077189,-0.8651157170958492,0.935980335953674
519,3,279,19,340,0.9831998923409373,5.910520607375271,0.29745769496013486,0.6801373171205227,-0.8536579597536399,0.9831998923409373
520,2,286,16,332,0.9925695873198439,4.9539045553145336,0.3019587193333091,0.686592883724834,-0.8446924806273648,0.9925695873198439
521,4,168,18,326,0.9053692487573057,11.171908893709327,0.2572089604040988,0.6275448368210997,-0.937880807781112,0.9053692487573057
522,3,288,16,340,1.0143603899820293,4.8855748373101955,0.31265124119344767,0.6997155253430115,-0.8446924806273648,1.0143603899820293
523,2,280,17,350,1.0300087079184588,6.115509761388287,0.32184185300202106,0.711266813735992,-0.8446924806273649,1.0300087079184588
524,2,273,15,347,0.9875808484696891,5.773861171366595,0.29854460860426957,0.6815697892621647,-0.8446924806273649,0.9875808484696891
525,2,265,17,350,0.9861220637686692,6.525488069414317,0.2991526979859531,0.682289839590297,-0.8510450370731246,0.9861220637686692
526,2,279,13,345,0.9703428264247029,5.0222342733188725,0.2905556993043301,0.6717277569846142,-0.8446924806273648,0.9703428264247029
527,4,276,16,350,0.9773565537171766,5.637201735357918,0.29405224855204937,0.6757877111084963,-0.844692480627365,0.9773565537171766
528,3,268,17,343,0.9907883312848406,5.56887201735358,0.30039226188775925,0.6838320428127537,-0.8446924806273648,0.9907883312848406
530,3,281,15,338,0.9809485763954372,5.090563991323211,0.294853482190933,0.6768426846357732,-0.8446924806273648,0.9809485763954372
531,4,275,18,345,0.9804277228194701,5.773861171366595,0.2955497002677734,0.6777235044369232,-0.846201808466767,0.9804277228194701
532,2,292,17,340,1.0138921210898815,5.158893709327549,0.3124223900214329,0.6993448787072593,-0.8446924806273648,1.0138921210898815
533,3,285,16,335,1.0098093521221265,4.817245119305857,0.3102312108127776,0.6966482968680682,-0.8446924806273649,1.0098093521221265
534,5,279,18,350,0.9626404432113094,5.500542299349241,0.2866845173185557,0.666293711109052,-0.8754981625502701,0.9626404432113094
535,26,290,19,343,0.9640451409273146,3.8606290672451196,0.28689665007777276,0.6668739070446863,-0.8569538941029371,0.9640451409273146
536,2,272,16,334,0.985790195977299,5.090563991323211,0.29757628558103133,0.6803710893851312,-0.8446924806273649,0.985790195977299
537,32,284,18,350,0.9369896563674974,5.295553145336226,0.27294126134994867,0.648506338781784,-0.8721931126124975,0.9369896563674974
538,8,294,17,340,1.0029301838907472,3.7239696312364425,0.30645596600786473,0.6917795355371962,-0.8446924806273647,1.0029301838907472
539,4,262,19,332,0.9866824623612228,5.56887201735358,0.2981271701064534,0.6810618590642573,-0.844692480627365,0.9866824623612228
540,5,287,14,345,0.943362469160122,4.133947939262473,0.27655305834882205,0.6535058780265892,-0.8446924806273648,0.943362469160122
541,2,280,18,339,1.0085207593386278,5.705531453362256,0.3095249816509249,0.695621557793133,-0.8446924806273649,1.0085207593386278
542,3,296,15,331,0.943446986227828,4.68058568329718,0.27658820869204925,0.6535971959856812,-0.8446924806273647,0.943446986227828
543,3,273,17,345,1.0204346915834983,5.842190889370933,0.31576561974239437,0.7034872863843091,-0.8446924806273648,1.0204346915834983
544,4,266,4,350,0.8875764779303505,4.543926247288503,0.24951692524519964,0.6183242882325166,-0.8623887306709517,0.8875764779303505
545,6,268,16,281,0.8851338125989696,5.363882863340564,0.24790845915341664,0.6161638988142776,-0.8290394402113868,0.8851338125989696
546,2,273,15,345,0.9753486559836357,5.500542299349241,0.2922235960629844,0.6734210460118945,-0.8446924806273648,0.9753486559836357
547,3,276,17,344,1.013457190409716,5.637201735357918,0.3121636771821332,0.6989386926318117,-0.8446924806273647,1.013457190409716
548,4,254,13,340,0.8883767627527127,5.97885032537961,0.24878684909020254,0.6167128189560233,-0.8973158952376614,0.8883767627527127
549,2,270,16,337,0.9799477012622659,5.295553145336226,0.29477107469322616,0.6766942108754835,-0.8446924806273647,0.9799477012622659
550,5,279,17,345,1.0031306397408448,5.090563991323211,0.30676116398619535,0.6921067616206285,-0.8446924806273647,1.0031306397408448
551,3,283,15,345,0.9635472900062368,5.227223427331888,0.28633483467077037,0.6658088630127004,-0.8446924806273648,0.9635472900062368
552,2,273,17,350,0.9993005659931339,6.320498915401302,0.3058031840432187,0.690822409933026,-0.8474423664730203,0.9993005659931339
553,4,287,16,336,0.9865898073836583,4.475596529284165,0.2980260891060649,0.6809567178025078,-0.8446924806273648,0.9865898073836583
554,6,279,18,340,0.9637293125937928,4.68058568329718,0.28624770457789706,0.665650418538985,-0.8446924806273647,0.9637293125937928
555,3,261,18,334,0.9770348004512752,5.500542299349241,0.29348042566061294,0.6749964817579696,-0.8522522641354872,0.9770348004512752
556,35,285,14,350,0.9120004887531994,6.183839479392625,0.25927019662665085,0.6303893960434171,-0.8865753222674242,0.9120004887531994
557,7,274,17,342,0.9941368307142358,4.543926247288503,0.30182426229113446,0.6858451682049227,-0.8446924806273648,0.9941368307142358
558,5,289,16,337,0.9943479277531667,4.065618221258134,0.30205240802339084,0.6860928425519531,-0.8446924806273648,0.9943479277531667
559,2,266,17,331,0.9610978718972886,5.56887201735358,0.2852199283690535,0.664302920837508,-0.8509013372377539,0.9610978718972886
560,4,281,18,344,0.9784830093469175,5.56887201735358,0.29503704792851515,0.677081596451818,-0.8446924806273648,0.9784830093469175
562,3,276,19,340,0.9928592881155611,5.910520607375271,0.30239894705579573,0.6865038409820091,-0.8446924806273648,0.9928592881155611
563,4,289,17,345,1.0238637601210625,5.363882863340564,0.3171400159089104,0.7053675308857899,-0.8446924806273648,1.0238637601210625
564,6,288,18,350,0.998651156377466,4.9539045553145336,0.3053561498071493,0.6903173215591597,-0.8446924806273646,0.998651156377466
565,5,292,19,345,0.9914014382941311,5.158893709327549,0.30150437053618595,0.6853991791224762,-0.8446924806273648,0.9914014382941311
566,43,296,15,350,0.8682870349300758,7.618763557483732,0.23714883209481608,0.6006249511053278,-0.9135423272497754,0.8682870349300758
567,4,291,12,344,0.927354244022699,4.133947939262473,0.2685188978145747,0.6430126767524085,-0.8446924806273648,0.927354244022699
568,4,257,16,334,0.9739898450842462,5.637201735357918,0.29139915903997893,0.6722819041879108,-0.8446924806273648,0.9739898450842462
569,6,283,18,330,1.015125082794433,3.8606290672451196,0.31262072982626066,0.6996244517017662,-0.8446924806273648,1.015125082794433
570,5,300,17,344,1.016498104627851,4.612255965292841,0.3139843327668672,0.7013301533156877,-0.8446924806273648,1.016498104627851
571,8,301,19,350,0.9946239244346334,4.543926247288503,0.30338055651646045,0.6878244236666926,-0.844692480627365,0.9946239244346334
572,7,307,15,344,0.9686484139224629,3.655639913232104,0.28877342333350375,0.6690179724519437,-0.8446924806273647,0.9686484139224629
573,6,301,17,345,1.017742077442187,4.68058568329718,0.314088753533629,0.7014461440241911,-0.8446924806273648,1.017742077442187
574,7,310,16,345,0.9884721876934349,4.065618221258134,0.2989464325696607,0.682160818015798,-0.8446924806273649,0.9884721876934349
575,6,313,18,350,0.9980906138458258,4.68058568329718,0.3050025460149637,0.6899307804215434,-0.8446924806273648,0.9980906138458258
576,7,301,20,342,0.9963015115300909,4.68058568329718,0.3042685797634086,0.6889528256215466,-0.8446924806273648,0.9963015115300909
577,8,305,14,345,0.9416582894775736,3.245661605206074,0.2758223129499342,0.6526137915406094,-0.8446924806273647,0.9416582894775736
578,6,318,17,339,0.9949324925478027,3.655639913232104,0.30228982640539237,0.6863284779989798,-0.8446924806273648,0.9949324925478027
579,5,298,18,343,1.0062500132039998,4.8855748373101955,0.30956610510218474,0.6957269554620011,-0.8479190844732258,1.0062500132039998
580,10,302,17,346,1.0145986894788588,3.7239696312364425,0.31253696061502656,0.6995717004981893,-0.8446924806273648,1.0145986894788588
582,6,306,19,337,0.9736607049758599,4.338937093275488,0.2923674381844419,0.6736708530100467,-0.8446924806273647,0.9736607049758599
583,5,297,15,350,0.9814984856605351,5.0222342733188725,0.29565714796867937,0.6778427195024771,-0.8446924806273648,0.9814984856605351
584,7,293,20,337,0.9585319759263904,4.065618221258134,0.28448040889773796,0.6634563971981279,-0.8730643990347771,0.9585319759263904
585,8,302,16,350,0.9845174230905632,4.202277657266811,0.2977859588387577,0.6806937420280827,-0.8446924806273648,0.9845174230905632
586,6,309,19,341,0.9939370985001721,4.475596529284165,0.3029526149318267,0.6872480643941937,-0.8459799409655465,0.9939370985001721
587,5,293,18,345,1.0153299218566771,5.158893709327549,0.3138785264005437,0.7012340815422101,-0.8446924806273648,1.0153299218566771
588,49,268,17,334,1.0033442991086876,7.072125813449024,0.30558567758709176,0.6909679686126355,-0.8446924806273647,1.0033442991086876
589,4,277,16,252,0.8458648613549483,9.531995661605206,0.22821301987230846,0.5890502868127027,-0.8021533794170628,0.8458648613549483
590,9,291,18,327,1.0129191161162745,2.97234273318872,0.3114126967474229,0.6982398926474896,-0.8446924806273647,1.0129191161162745
591,5,299,33,338,0.9197589538905008,7.3454446854663775,0.26454136231867653,0.6371226009039965,-0.8607104539061952,0.9197589538905008
592,4,288,16,344,0.9856636107195621,4.9539045553145336,0.2973622155555855,0.6800644828931854,-0.8446924806273648,0.9856636107195621
593,6,316,19,350,1.000710550118214,4.68058568329718,0.3062893334158865,0.6914676944983842,-0.8446924806273648,1.000710550118214
594,4,279,17,333,0.9734915420962335,4.7489154013015185,0.29108059792140084,0.6719615078780206,-0.8446924806273647,0.9734915420962335
595,5,271,20,322,0.9757081927125735,5.090563991323211,0.29206620925553683,0.6732564158012517,-0.8446924806273648,0.9757081927125735
596,3,295,15,340,0.9662896593009981,4.68058568329718,0.2875348379903415,0.6673715829084683,-0.8446924806273648,0.9662896593009981
597,7,285,18,328,1.0220782721446457,3.587310195227766,0.3162998958326606,0.7043814043229986,-0.8446924806273648,1.0220782721446457
598,8,283,20,314,0.9728616752778464,3.7239696312364425,0.2904985907114397,0.671526854492992,-0.8446924806273646,0.9728616752778464
599,9,276,18,321,0.9331480465343691,3.655639913232104,0.2711136885882519,0.6464829040688369,-0.86178887596129,0.9331480465343691
600,7,286,18,329,1.0104500386276019,3.587310195227766,0.31026376287986257,0.6967081666846104,-0.8446924806273648,1.0104500386276019
601,7,281,19,326,1.020131490871273,3.7239696312364425,0.31524982874453955,0.7030102683187602,-0.8446924806273648,1.020131490871273
602,7,264,21,306,0.924616761190489,5.090563991323211,0.2666399100612795,0.6405896159662143,-0.8446924806273648,0.924616761190489
603,9,272,19,324,0.9905940141197844,4.065618221258134,0.3000425214067719,0.6836720540160753,-0.8446924806273647,0.9905940141197844
604,8,277,20,320,0.9932221399781975,4.065618221258134,0.301014043730504,0.6849216513437839,-0.8446924806273649,0.9932221399781975
605,2,282,19,318,0.9980088806711764,5.97885032537961,0.30383079105208255,0.6885271054499279,-0.8446924806273648,0.9980088806711764
606,10,273,20,328,0.9694573057232642,4.133947939262473,0.28934795414583503,0.669814605890295,-0.8466241057847197,0.9694573057232642
607,8,281,19,316,0.9514579291330464,3.587310195227766,0.2803825928178667,0.6586792021484705,-0.8446924806273649,0.9514579291330464
608,2,277,21,326,0.9801169342210251,6.047180043383948,0.29469064375035336,0.6765027730226288,-0.8446924806273648,0.9801169342210251
609,7,265,18,330,1.0154033557108222,4.68058568329718,0.3128073856449072,0.6998186055317497,-0.8446924806273646,1.0154033557108222
610,3,288,17,324,0.9724064149867496,5.090563991323211,0.29152854480991097,0.6731270897618367,-0.8446924806273648,0.9724064149867496
611,2,270,16,301,0.8782418269445645,5.97885032537961,0.24351098181668185,0.6096510145602672,-0.8446924806273648,0.8782418269445645
613,4,281,19,310,0.8980756186885883,5.56887201735358,0.25331740133865854,0.622804745246094,-0.8591631877024366,0.8980756186885883
614,6,288,17,332,0.9927195410113139,3.8606290672451196,0.30123232275142797,0.6850876229814628,-0.844692480627365,0.9927195410113139
615,3,284,16,337,0.9931180111680044,5.0222342733188725,0.3015691022458855,0.6854996062671607,-0.844692480627365,0.9931180111680044
616,2,276,14,295,0.8584304271401646,6.38882863340564,0.23482330253578665,0.5982068030955789,-0.8449565034102984,0.8584304271401646
617,4,258,17,264,0.8321424779933644,7.4137744034707165,0.22173542107156807,0.5800802100428993,-0.820420294814539,0.8321424779933644
618,2,289,18,326,1.0054814551642541,5.363882863340564,0.3080118736703015,0.6937444811510766,-0.8446924806273647,1.0054814551642541
619,3,281,24,339,0.9575126948312563,6.867136659436009,0.2839653099682933,0.6626418007070048,-0.8446924806273648,0.9575126948312563
620,7,269,16,345,0.9687147167805185,5.0222342733188725,0.28855247072614687,0.6688681891330547,-0.8446924806273648,0.9687147167805185
621,4,286,19,350,0.9828051568974785,5.773861171366595,0.29721223398833385,0.6798436995939242,-0.8510443250819462,0.9828051568974785
623,3,290,18,320,0.9742063203983627,5.295553145336226,0.29241178757337294,0.6742299405788994,-0.8446924806273646,0.9742063203983627
624,6,280,21,334,0.9298149639317584,4.817245119305857,0.26978782354525466,0.6442572978018376,-0.8973140143562714,0.9298149639317584
626,29,282,20,340,0.9529854654991432,4.133947939262473,0.2811914682908583,0.6594303829960872,-0.8670044522512135,0.9529854654991432
627,8,275,19,329,0.9933485154938221,4.202277657266811,0.3014011662867566,0.6853498712696607,-0.8446924806273648,0.9933485154938221
628,2,268,17,336,0.9739077011869672,5.500542299349241,0.29198353692266577,0.6730958334832979,-0.8647269303262126,0.9739077011869672
629,5,286,14,344,0.9441086770979836,4.133947939262473,0.2769923324773158,0.6540808807680506,-0.8446924806273648,0.9441086770979836
