slow,fast,leverage,CAGR,Sharpe,Sortino,Vol,MDD,MDD_Entry,Trades_Year,Total_Trades,Max_Recovery_Days
136,2,3,0.220424,0.638772,0.912041,0.371951,-0.850388,-0.803578,5.826169,561,3923
136,3,3,0.220561,0.638029,0.910925,0.373433,-0.859255,-0.716583,4.870719,469,2912
136,4,3,0.219229,0.636973,0.909413,0.370772,-0.864380,-0.754864,4.019122,387,3594
136,5,3,0.208360,0.613437,0.871557,0.370161,-0.893386,-0.859457,3.790645,365,3737
136,6,3,0.209702,0.616226,0.876101,0.370437,-0.880660,-0.830067,3.499856,337,3764
136,7,3,0.196047,0.585307,0.829521,0.371013,-0.907931,-0.873331,3.312920,319,3679
136,8,3,0.196694,0.588823,0.825192,0.374288,-0.873011,-0.853000,3.146755,303,2577
136,9,3,0.186804,0.566139,0.791118,0.375565,-0.902669,-0.887331,2.897507,279,3760
136,10,3,0.189927,0.573093,0.801353,0.375609,-0.880233,-0.860559,2.814424,271,2526
136,11,3,0.190666,0.574472,0.803115,0.376149,-0.885282,-0.866437,2.793653,269,2526
136,12,3,0.179028,0.548277,0.763094,0.376774,-0.906589,-0.891244,2.648259,255,3712
136,13,3,0.172324,0.532798,0.740925,0.377591,-0.921653,-0.908782,2.606717,251,3845
136,14,3,0.175009,0.538347,0.749602,0.378728,-0.932465,-0.923995,2.523635,243,3858
136,15,3,0.171383,0.530212,0.737755,0.378687,-0.927655,-0.918582,2.461323,237,3848
136,16,3,0.164264,0.513994,0.714282,0.379089,-0.928920,-0.920006,2.461323,237,3799
136,17,3,0.162676,0.509806,0.709961,0.380382,-0.929184,-0.920303,2.399011,231,3864
136,18,3,0.167653,0.520961,0.725325,0.380901,-0.905576,-0.893735,2.274387,219,3750
136,19,3,0.167278,0.520072,0.723530,0.381162,-0.916755,-0.903731,2.212075,213,3795
136,20,3,0.166419,0.517816,0.720499,0.382071,-0.908306,-0.893960,2.191304,211,3848
136,21,3,0.166388,0.517190,0.720752,0.383271,-0.930157,-0.919229,2.149763,207,3898
136,22,3,0.168228,0.520279,0.728068,0.385276,-0.935270,-0.925142,2.108222,203,3872
136,23,3,0.158147,0.497595,0.694688,0.386138,-0.931949,-0.927403,2.108222,203,3887
136,24,3,0.156593,0.494118,0.687340,0.388188,-0.929806,-0.925116,2.066680,199,3889
136,25,3,0.150677,0.481045,0.667332,0.388149,-0.917039,-0.909025,2.066680,199,3858
136,26,3,0.149018,0.477306,0.661876,0.388259,-0.922891,-0.915443,1.962827,189,3897
136,27,3,0.157765,0.496637,0.690240,0.388806,-0.917602,-0.909643,1.942056,187,3889
136,28,3,0.160106,0.501676,0.696863,0.389535,-0.932966,-0.926491,1.879744,181,3943
136,29,3,0.160955,0.503449,0.700023,0.389607,-0.933145,-0.926900,1.838203,177,5177
136,30,3,0.153397,0.486541,0.673929,0.391276,-0.946595,-0.941606,1.838203,177,5186
136,31,3,0.151798,0.483053,0.668716,0.391108,-0.953629,-0.949195,1.838203,177,5204
136,32,3,0.153665,0.487075,0.674613,0.391609,-0.958089,-0.954082,1.817433,175,5182
136,33,3,0.165963,0.514331,0.714808,0.390707,-0.955918,-0.951800,1.713579,165,5104
136,34,3,0.171328,0.526163,0.731938,0.390435,-0.959535,-0.957686,1.692809,163,5019
136,35,3,0.170393,0.524058,0.728589,0.390707,-0.962113,-0.960382,1.692809,163,5104
136,36,3,0.176126,0.536566,0.746468,0.390701,-0.958909,-0.957031,1.692809,163,3943
136,37,3,0.172087,0.527788,0.734144,0.390589,-0.959356,-0.957499,1.651267,159,3933
136,38,3,0.173829,0.531475,0.739483,0.390907,-0.951895,-0.949696,1.651267,159,3889
136,39,3,0.167673,0.517986,0.720032,0.391072,-0.960405,-0.958595,1.651267,159,3943
136,40,3,0.170263,0.523705,0.728279,0.390902,-0.957200,-0.955244,1.651267,159,3906
136,41,3,0.177270,0.538813,0.750542,0.391254,-0.962692,-0.961272,1.609726,155,3906
136,42,3,0.177677,0.539600,0.751572,0.391539,-0.960038,-0.958517,1.609726,155,3931
136,43,3,0.180105,0.544701,0.759155,0.391914,-0.955338,-0.953638,1.609726,155,3890
136,44,3,0.187973,0.561754,0.785255,0.391388,-0.942048,-0.939722,1.609726,155,3848
136,45,3,0.184068,0.553925,0.772363,0.390302,-0.951564,-0.949720,1.630497,157,3870
136,46,3,0.185548,0.556462,0.778429,0.391403,-0.953908,-0.951371,1.568185,151,3890
136,47,3,0.183969,0.552858,0.773069,0.391919,-0.956910,-0.954538,1.547414,149,3933
136,48,3,0.178356,0.540822,0.754853,0.391827,-0.961739,-0.959633,1.547414,149,3949
136,49,3,0.178132,0.540264,0.753680,0.392076,-0.963316,-0.961297,1.526643,147,5104
136,50,3,0.172892,0.528914,0.737152,0.392057,-0.967518,-0.967319,1.526643,147,5116
137,2,3,0.220909,0.639611,0.913587,0.372258,-0.852327,-0.772948,5.763857,555,3860
137,3,3,0.220574,0.638136,0.911074,0.373319,-0.882835,-0.764066,4.891490,471,2913
137,4,3,0.218731,0.635732,0.907748,0.370962,-0.868816,-0.757531,4.102205,395,3631
137,5,3,0.208160,0.613065,0.870830,0.370056,-0.895914,-0.862790,3.749104,361,3737
137,6,3,0.207504,0.611233,0.868464,0.370586,-0.887126,-0.849765,3.479085,335,3744
137,7,3,0.197245,0.587850,0.832845,0.371315,-0.907480,-0.881019,3.312920,319,3606
137,8,3,0.193681,0.582008,0.814978,0.374461,-0.892163,-0.875170,3.146755,303,2625
137,9,3,0.187112,0.566729,0.791534,0.375804,-0.912569,-0.898207,2.876736,277,3780
137,10,3,0.188862,0.570624,0.797439,0.375807,-0.898584,-0.881924,2.772883,267,3710
137,11,3,0.188720,0.569968,0.796377,0.376480,-0.894410,-0.877064,2.731341,263,3679
137,12,3,0.178391,0.546747,0.760603,0.377021,-0.915959,-0.905419,2.669029,257,3752
137,13,3,0.174729,0.538133,0.748592,0.377817,-0.921653,-0.911827,2.627488,253,3845
137,14,3,0.174461,0.537190,0.747943,0.378548,-0.924671,-0.915224,2.544406,245,3848
137,15,3,0.170242,0.527651,0.733901,0.378673,-0.930392,-0.921663,2.461323,237,3851
137,16,3,0.162799,0.510695,0.709206,0.379065,-0.932700,-0.924260,2.419782,233,3865
137,17,3,0.167990,0.521670,0.727312,0.380665,-0.914567,-0.901200,2.357470,227,3765
137,18,3,0.165470,0.515948,0.718135,0.381208,-0.897312,-0.881245,2.315928,223,3710
137,19,3,0.166138,0.517246,0.719600,0.381901,-0.918138,-0.905330,2.191304,211,3870
137,20,3,0.165532,0.515779,0.717529,0.382216,-0.912477,-0.898784,2.170534,209,3865
137,21,3,0.166197,0.516786,0.720224,0.383198,-0.931891,-0.927340,2.170534,209,3930
137,22,3,0.164522,0.512038,0.716100,0.385288,-0.932307,-0.927784,2.128992,205,3869
137,23,3,0.160441,0.502792,0.702483,0.385825,-0.927158,-0.922290,2.045910,197,3872
137,24,3,0.154197,0.488789,0.679529,0.388206,-0.925553,-0.918361,2.045910,197,3898
137,25,3,0.148677,0.476555,0.660513,0.388330,-0.931185,-0.924538,2.025139,195,3911
137,26,3,0.153412,0.487131,0.675981,0.388264,-0.915326,-0.907147,2.025139,195,3865
137,27,3,0.159829,0.501252,0.696704,0.388713,-0.915649,-0.907501,1.942056,187,3870
137,28,3,0.158293,0.497681,0.690826,0.389521,-0.937711,-0.931892,1.879744,181,5175
137,29,3,0.156841,0.494276,0.685933,0.390213,-0.950472,-0.945846,1.838203,177,5259
137,30,3,0.155839,0.491887,0.681356,0.391583,-0.941809,-0.936245,1.858974,179,5182
137,31,3,0.152745,0.485112,0.671526,0.391322,-0.956056,-0.953955,1.838203,177,5245
137,32,3,0.156545,0.493494,0.684114,0.391254,-0.953545,-0.951325,1.817433,175,5118
137,33,3,0.166844,0.516312,0.717502,0.390567,-0.956765,-0.954789,1.734350,167,5034
137,34,3,0.171363,0.526175,0.731866,0.390641,-0.961174,-0.959399,1.692809,163,5032
137,35,3,0.173988,0.531876,0.740041,0.390716,-0.959877,-0.958043,1.692809,163,5018
137,36,3,0.178784,0.542251,0.754608,0.390958,-0.955276,-0.953232,1.672038,161,3949
137,37,3,0.173763,0.531360,0.739278,0.390835,-0.958553,-0.956658,1.651267,159,3930
137,38,3,0.172331,0.528212,0.734836,0.390893,-0.956515,-0.954860,1.672038,161,3911
137,39,3,0.168058,0.518826,0.721109,0.391088,-0.959510,-0.957969,1.630497,157,3933
137,40,3,0.174105,0.532108,0.740333,0.390849,-0.956181,-0.954513,1.651267,159,3887
137,41,3,0.174541,0.532943,0.741930,0.391112,-0.961495,-0.960030,1.609726,155,3930
137,42,3,0.181082,0.547016,0.762854,0.391320,-0.957003,-0.955366,1.609726,155,3870
137,43,3,0.184865,0.555020,0.775036,0.391612,-0.952142,-0.950321,1.609726,155,3865
137,44,3,0.191019,0.568361,0.795137,0.391179,-0.942745,-0.939473,1.609726,155,3752
137,45,3,0.182683,0.550930,0.768274,0.390270,-0.951901,-0.949253,1.609726,155,3872
137,46,3,0.187780,0.561183,0.785563,0.391567,-0.951418,-0.948744,1.526643,147,3865
137,47,3,0.185351,0.555883,0.777316,0.391816,-0.954756,-0.952266,1.505873,145,3911
137,48,3,0.180356,0.545198,0.760795,0.391748,-0.964504,-0.964287,1.505873,145,4026
137,49,3,0.175506,0.534548,0.745297,0.392172,-0.964387,-0.964169,1.505873,145,5116
137,50,3,0.174766,0.532887,0.742444,0.392468,-0.969777,-0.969592,1.505873,145,5149
138,2,3,0.222218,0.642112,0.917249,0.372798,-0.875039,-0.739088,5.763857,555,3800
138,3,3,0.219872,0.636270,0.907984,0.373810,-0.880289,-0.786883,4.849948,467,2965
138,4,3,0.214150,0.625141,0.891243,0.371663,-0.887849,-0.806418,4.143746,399,3637
138,5,3,0.210288,0.617758,0.877840,0.370149,-0.887515,-0.851718,3.666021,353,3679
138,6,3,0.206759,0.609535,0.865604,0.370655,-0.887126,-0.852967,3.479085,335,3744
138,7,3,0.187644,0.567710,0.793894,0.376278,-0.907480,-0.876134,3.292149,317,3191
138,8,3,0.191456,0.576757,0.806218,0.375197,-0.919193,-0.905919,3.146755,303,3848
138,9,3,0.188266,0.569351,0.795274,0.375734,-0.914000,-0.899872,2.876736,277,3780
138,10,3,0.186318,0.564725,0.789060,0.376196,-0.887752,-0.869313,2.772883,267,3685
138,11,3,0.187568,0.567340,0.792638,0.376579,-0.892545,-0.879069,2.731341,263,3669
138,12,3,0.181465,0.553542,0.770560,0.377255,-0.905079,-0.893175,2.689800,259,3722
138,13,3,0.177858,0.545128,0.758624,0.377924,-0.923740,-0.914176,2.606717,251,3793
138,14,3,0.176610,0.541982,0.755050,0.378612,-0.923722,-0.914156,2.523635,243,3797
138,15,3,0.172114,0.531842,0.740146,0.378719,-0.923751,-0.911822,2.482094,239,3845
138,16,3,0.165700,0.517206,0.718689,0.379224,-0.928259,-0.917035,2.378240,229,3852
138,17,3,0.167170,0.519860,0.724584,0.380582,-0.906602,-0.891989,2.315928,223,3752
138,18,3,0.166305,0.517849,0.720650,0.381173,-0.899862,-0.884195,2.315928,223,3718
138,19,3,0.164108,0.512829,0.713043,0.381513,-0.909738,-0.895616,2.191304,211,3858
138,20,3,0.168811,0.523156,0.728225,0.382128,-0.920611,-0.915306,2.149763,207,3876
138,21,3,0.161046,0.505259,0.703913,0.383094,-0.933181,-0.928717,2.212075,213,3931
138,22,3,0.165771,0.514744,0.720187,0.385491,-0.931922,-0.927373,2.149763,207,3865
138,23,3,0.157939,0.497403,0.692307,0.387044,-0.929044,-0.922190,2.066680,199,3845
138,24,3,0.153281,0.487008,0.676004,0.387497,-0.932876,-0.926393,2.045910,197,3930
138,25,3,0.152416,0.484894,0.672738,0.388352,-0.931254,-0.924613,2.004368,193,3910
138,26,3,0.155945,0.492755,0.683901,0.388402,-0.926778,-0.919938,1.983598,191,3909
138,27,3,0.159782,0.501155,0.696588,0.388681,-0.916445,-0.908640,1.942056,187,3870
138,28,3,0.157682,0.496280,0.688741,0.389702,-0.943131,-0.937818,1.858974,179,5175
138,29,3,0.155565,0.491432,0.681811,0.390299,-0.957522,-0.953554,1.838203,177,5341
138,30,3,0.155189,0.490461,0.679637,0.391416,-0.947174,-0.944648,1.838203,177,5185
138,31,3,0.153127,0.485969,0.672824,0.391248,-0.957245,-0.955290,1.838203,177,5185
138,32,3,0.159755,0.500649,0.694613,0.390922,-0.953216,-0.951078,1.775891,171,5114
138,33,3,0.167410,0.517542,0.719210,0.390610,-0.958942,-0.957066,1.734350,167,5035
138,34,3,0.170048,0.523330,0.727775,0.390545,-0.962140,-0.960699,1.672038,161,5034
138,35,3,0.173468,0.530723,0.738217,0.390794,-0.962717,-0.961298,1.672038,161,5034
138,36,3,0.180043,0.545049,0.758998,0.390697,-0.955923,-0.954246,1.672038,161,3906
138,37,3,0.173967,0.531736,0.739669,0.391051,-0.956885,-0.955244,1.651267,159,3911
138,38,3,0.169621,0.522160,0.725850,0.391363,-0.952422,-0.950611,1.630497,157,3906
138,39,3,0.168649,0.520073,0.722875,0.391249,-0.955055,-0.953344,1.630497,157,3930
138,40,3,0.175132,0.534470,0.743840,0.390454,-0.954852,-0.952367,1.630497,157,3865
138,41,3,0.179937,0.544711,0.759120,0.390906,-0.958349,-0.956056,1.609726,155,3876
138,42,3,0.181456,0.547844,0.764026,0.391270,-0.960899,-0.958747,1.609726,155,3889
138,43,3,0.187593,0.560910,0.783616,0.391568,-0.952927,-0.950337,1.609726,155,3852
138,44,3,0.191784,0.569981,0.797333,0.391238,-0.943675,-0.940456,1.568185,151,3797
138,45,3,0.189252,0.564563,0.790017,0.391119,-0.952929,-0.950339,1.547414,149,3851
138,46,3,0.187360,0.560398,0.784151,0.391321,-0.952160,-0.951867,1.505873,145,3877
138,47,3,0.184317,0.553692,0.773891,0.391766,-0.952961,-0.952674,1.505873,145,3897
138,48,3,0.175241,0.534116,0.744563,0.391775,-0.967636,-0.967438,1.505873,145,5118
138,49,3,0.175922,0.535435,0.746499,0.392220,-0.969037,-0.968847,1.505873,145,5150
138,50,3,0.175736,0.535014,0.745532,0.392396,-0.968041,-0.968041,1.505873,145,5116
139,2,3,0.221377,0.640139,0.914474,0.372969,-0.877705,-0.733135,5.826169,561,3744
139,3,3,0.219324,0.635061,0.906118,0.373825,-0.877489,-0.766069,4.870719,469,2965
139,4,3,0.213892,0.624775,0.890625,0.371372,-0.882916,-0.807988,4.143746,399,3739
139,5,3,0.209869,0.616967,0.876500,0.369935,-0.894996,-0.863219,3.666021,353,3633
139,6,3,0.205651,0.607047,0.861984,0.370666,-0.896325,-0.864949,3.499856,337,3744
139,7,3,0.190404,0.573872,0.802574,0.376310,-0.907480,-0.875417,3.312920,319,3191
139,8,3,0.191326,0.576233,0.805426,0.375643,-0.916509,-0.902793,3.125984,301,3797
139,9,3,0.191075,0.575420,0.804294,0.376127,-0.906704,-0.891378,2.793653,269,3752
139,10,3,0.186685,0.565484,0.790302,0.376314,-0.885958,-0.871656,2.772883,267,3680
139,11,3,0.184911,0.561325,0.784102,0.376705,-0.895592,-0.882499,2.752112,265,3684
139,12,3,0.183151,0.557182,0.776313,0.377487,-0.903261,-0.891129,2.627488,253,3712
139,13,3,0.180386,0.550779,0.766813,0.377967,-0.923235,-0.911225,2.544406,245,3795
139,14,3,0.177505,0.543928,0.757824,0.378759,-0.919432,-0.906827,2.502864,241,3763
139,15,3,0.171133,0.529700,0.737033,0.378549,-0.923531,-0.911567,2.482094,239,3851
139,16,3,0.165497,0.516684,0.718142,0.379378,-0.928259,-0.917035,2.357470,227,3858
139,17,3,0.171285,0.529239,0.739246,0.379861,-0.880100,-0.861341,2.315928,223,3680
139,18,3,0.166463,0.518222,0.721234,0.381117,-0.899862,-0.893171,2.274387,219,3710
139,19,3,0.167405,0.520204,0.723744,0.381607,-0.908374,-0.902251,2.212075,213,3850
139,20,3,0.163765,0.511859,0.711628,0.382124,-0.922253,-0.917059,2.170534,209,3870
139,21,3,0.161116,0.505504,0.703748,0.382906,-0.934022,-0.927648,2.149763,207,3933
139,22,3,0.164816,0.512710,0.717007,0.385269,-0.934699,-0.928391,2.128992,205,3870
139,23,3,0.154791,0.490257,0.682216,0.387493,-0.922281,-0.914774,2.066680,199,3865
139,24,3,0.153413,0.487349,0.676854,0.387200,-0.926885,-0.919822,1.983598,191,3870
139,25,3,0.155336,0.491434,0.682040,0.388263,-0.930462,-0.923966,1.983598,191,3909
139,26,3,0.158999,0.499569,0.693752,0.388315,-0.930672,-0.924196,1.942056,187,3933
139,27,3,0.158171,0.497511,0.690972,0.389022,-0.934921,-0.928842,1.942056,187,3934
139,28,3,0.158179,0.497459,0.690721,0.389296,-0.945044,-0.942532,1.879744,181,5149
139,29,3,0.159795,0.500859,0.695873,0.389884,-0.949319,-0.946896,1.858974,179,5197
139,30,3,0.153394,0.486439,0.673624,0.391763,-0.953118,-0.950877,1.838203,177,5255
139,31,3,0.154120,0.488075,0.675946,0.391653,-0.957950,-0.956028,1.817433,175,5194
139,32,3,0.156812,0.494067,0.684934,0.391320,-0.959198,-0.957645,1.775891,171,5198
139,33,3,0.165277,0.512794,0.711904,0.390936,-0.959224,-0.957671,1.734350,167,5104
139,34,3,0.165311,0.512948,0.712636,0.390566,-0.963997,-0.962627,1.713579,165,5114
139,35,3,0.174861,0.533767,0.742633,0.390770,-0.960668,-0.959171,1.692809,163,5019
139,36,3,0.178290,0.541166,0.753365,0.390910,-0.957035,-0.955400,1.672038,161,3909
139,37,3,0.177584,0.539696,0.751426,0.390716,-0.955978,-0.954303,1.651267,159,3872
139,38,3,0.170714,0.524675,0.729848,0.390888,-0.957827,-0.955506,1.630497,157,3887
139,39,3,0.176859,0.538160,0.749027,0.390657,-0.951435,-0.948762,1.630497,157,3857
139,40,3,0.178617,0.542036,0.754898,0.390486,-0.951602,-0.948938,1.651267,159,3869
139,41,3,0.179889,0.544622,0.759146,0.390853,-0.957878,-0.955560,1.651267,159,3890
139,42,3,0.179914,0.544438,0.759014,0.391454,-0.958855,-0.956591,1.588955,153,3887
139,43,3,0.187308,0.560240,0.782723,0.391697,-0.950481,-0.947755,1.568185,151,3850
139,44,3,0.193044,0.572605,0.801103,0.391411,-0.940941,-0.940461,1.568185,151,3760
139,45,3,0.192824,0.572118,0.801257,0.391338,-0.946964,-0.946640,1.547414,149,3797
139,46,3,0.185044,0.555281,0.776308,0.391701,-0.957328,-0.957067,1.505873,145,3930
139,47,3,0.184592,0.554311,0.774785,0.391705,-0.952862,-0.952574,1.505873,145,3906
139,48,3,0.173768,0.530897,0.740039,0.391818,-0.968297,-0.968297,1.505873,145,5175
139,49,3,0.174304,0.531907,0.741044,0.392400,-0.967365,-0.967365,1.505873,145,5149
139,50,3,0.174393,0.532072,0.741402,0.392466,-0.969058,-0.969058,1.485102,143,5150
140,2,3,0.223197,0.644030,0.919905,0.373129,-0.888364,-0.744510,5.701545,549,3631
140,3,3,0.215379,0.626298,0.893259,0.373957,-0.885658,-0.781668,4.953802,477,3637
140,4,3,0.213042,0.622986,0.888219,0.371203,-0.886805,-0.822550,4.268370,411,3737
140,5,3,0.207572,0.611753,0.868780,0.370042,-0.903834,-0.873190,3.666021,353,3593
140,6,3,0.205718,0.607032,0.861465,0.370970,-0.915214,-0.889555,3.437544,331,3151
140,7,3,0.186602,0.565918,0.789233,0.375528,-0.918345,-0.904931,3.312920,319,3852
140,8,3,0.179201,0.548741,0.763671,0.376910,-0.944819,-0.935755,3.209067,309,3906
140,9,3,0.191603,0.576634,0.806295,0.376018,-0.893622,-0.880281,2.814424,271,3710
140,10,3,0.186224,0.564413,0.788723,0.376395,-0.892023,-0.878481,2.752112,265,3685
140,11,3,0.185396,0.562376,0.785576,0.376779,-0.900500,-0.888021,2.731341,263,3704
140,12,3,0.182007,0.554539,0.772398,0.377668,-0.913734,-0.900237,2.565176,247,3780
140,13,3,0.181312,0.552811,0.769629,0.378070,-0.923235,-0.911225,2.544406,245,3845
140,14,3,0.177698,0.544417,0.758375,0.378641,-0.919432,-0.906827,2.482094,239,3795
140,15,3,0.174745,0.537747,0.748732,0.378749,-0.924801,-0.913036,2.399011,231,3850
140,16,3,0.166475,0.518932,0.721341,0.379278,-0.928093,-0.923288,2.357470,227,3858
140,17,3,0.171368,0.529456,0.739480,0.379784,-0.885200,-0.877529,2.336699,225,3685
140,18,3,0.166422,0.518113,0.720836,0.381203,-0.882294,-0.874430,2.274387,219,3708
140,19,3,0.164493,0.513842,0.714110,0.381155,-0.910405,-0.901751,2.232846,215,3850
140,20,3,0.156900,0.496446,0.689295,0.381955,-0.923977,-0.916634,2.191304,211,3887
140,21,3,0.158469,0.499545,0.694820,0.382979,-0.934955,-0.928672,2.170534,209,3934
140,22,3,0.166767,0.516945,0.723404,0.385549,-0.926853,-0.919787,2.087451,201,3845
140,23,3,0.156291,0.493560,0.686991,0.387657,-0.913025,-0.904624,2.045910,197,3845
140,24,3,0.158034,0.497623,0.691649,0.387365,-0.922759,-0.915544,1.983598,191,3850
140,25,3,0.158946,0.499474,0.693497,0.388253,-0.932004,-0.925652,1.962827,189,3930
140,26,3,0.158068,0.497525,0.690681,0.388260,-0.934409,-0.928282,1.942056,187,3932
140,27,3,0.158370,0.497961,0.691744,0.388945,-0.943651,-0.941075,1.942056,187,5118
140,28,3,0.152463,0.484643,0.671459,0.390164,-0.955626,-0.953597,1.879744,181,5254
140,29,3,0.152783,0.485285,0.672429,0.390485,-0.960023,-0.958112,1.838203,177,5324
140,30,3,0.153297,0.486253,0.673580,0.391566,-0.953007,-0.951120,1.796662,173,5199
140,31,3,0.151051,0.481268,0.666203,0.391694,-0.962964,-0.961554,1.796662,173,5341
140,32,3,0.153049,0.485712,0.672591,0.391596,-0.964526,-0.963176,1.755121,169,5341
140,33,3,0.160999,0.503315,0.697890,0.391310,-0.963606,-0.962221,1.755121,169,5179
140,34,3,0.166634,0.515752,0.716521,0.390921,-0.965316,-0.963996,1.713579,165,5114
140,35,3,0.174954,0.533859,0.742632,0.391102,-0.960406,-0.958227,1.672038,161,5018
140,36,3,0.177455,0.539242,0.750492,0.391232,-0.959672,-0.957452,1.651267,159,3930
140,37,3,0.176031,0.536246,0.746379,0.390940,-0.962716,-0.960663,1.651267,159,3911
140,38,3,0.170675,0.524646,0.729430,0.390787,-0.959046,-0.956792,1.651267,159,3890
140,39,3,0.176744,0.537786,0.748486,0.391008,-0.954387,-0.951876,1.630497,157,3871
140,40,3,0.177698,0.539904,0.752212,0.390778,-0.955601,-0.953157,1.651267,159,3898
140,41,3,0.180948,0.546812,0.762125,0.391146,-0.960033,-0.959789,1.609726,155,3933
140,42,3,0.181265,0.547210,0.763319,0.391796,-0.960960,-0.960722,1.588955,153,3933
140,43,3,0.187895,0.561552,0.784388,0.391600,-0.955260,-0.954987,1.568185,151,3871
140,44,3,0.192860,0.572164,0.800797,0.391484,-0.941446,-0.940970,1.568185,151,3766
140,45,3,0.191691,0.569738,0.797577,0.391256,-0.955345,-0.955072,1.526643,147,3865
140,46,3,0.185518,0.556279,0.777698,0.391760,-0.956551,-0.956551,1.505873,145,3911
140,47,3,0.186147,0.557712,0.779381,0.391617,-0.958505,-0.958505,1.485102,143,3931
140,48,3,0.175584,0.534799,0.745648,0.391941,-0.971586,-0.971586,1.485102,143,5182
140,49,3,0.179263,0.542736,0.756675,0.392155,-0.967481,-0.967481,1.464331,141,5149
140,50,3,0.177361,0.538496,0.750478,0.392500,-0.968330,-0.967980,1.464331,141,5149
141,2,3,0.219251,0.635359,0.907057,0.373144,-0.895116,-0.777470,5.805399,559,3632
141,3,3,0.214410,0.626193,0.893995,0.370877,-0.880139,-0.771129,4.933031,475,3736
141,4,3,0.207550,0.610771,0.869980,0.371194,-0.892841,-0.832013,4.330682,417,3925
141,5,3,0.209290,0.615503,0.873963,0.370198,-0.900536,-0.868841,3.624480,349,2964
141,6,3,0.203367,0.601664,0.853508,0.371147,-0.918361,-0.893039,3.437544,331,3191
141,7,3,0.183022,0.557813,0.777528,0.375655,-0.924561,-0.911992,3.354461,323,3865
141,8,3,0.176021,0.541624,0.753348,0.376804,-0.947452,-0.940862,3.188296,307,3911
141,9,3,0.189692,0.572333,0.800213,0.376070,-0.894404,-0.881161,2.918277,281,3750
141,10,3,0.186393,0.564858,0.789261,0.376265,-0.889733,-0.875905,2.731341,263,3703
141,11,3,0.181292,0.553408,0.771413,0.376442,-0.914521,-0.901147,2.669029,257,3752
141,12,3,0.181874,0.554120,0.771645,0.377941,-0.910682,-0.896707,2.523635,243,3763
141,13,3,0.183255,0.557083,0.775602,0.378250,-0.920849,-0.908465,2.482094,239,3845
141,14,3,0.180896,0.551602,0.768896,0.378578,-0.919594,-0.914222,2.440552,235,3797
141,15,3,0.177203,0.543349,0.756880,0.378548,-0.921359,-0.916104,2.399011,231,3845
141,16,3,0.168016,0.522171,0.726470,0.379862,-0.909284,-0.903223,2.378240,229,3800
141,17,3,0.170625,0.527772,0.736571,0.379900,-0.885927,-0.874908,2.315928,223,3704
141,18,3,0.170625,0.527631,0.734095,0.381044,-0.884905,-0.873787,2.253616,217,3705
141,19,3,0.161568,0.507171,0.704564,0.381385,-0.917359,-0.909376,2.191304,211,3851
141,20,3,0.158840,0.500781,0.695546,0.382104,-0.914843,-0.906617,2.191304,211,3865
141,21,3,0.160112,0.503134,0.700264,0.383299,-0.926685,-0.919603,2.149763,207,3906
141,22,3,0.164550,0.512961,0.714492,0.383675,-0.925561,-0.918607,2.108222,203,3890
141,23,3,0.155605,0.492300,0.683954,0.387028,-0.929057,-0.922430,2.045910,197,3872
141,24,3,0.157323,0.495975,0.688580,0.387882,-0.922443,-0.915198,2.025139,195,3848
141,25,3,0.154967,0.490611,0.680699,0.388302,-0.935585,-0.929567,1.942056,187,4025
141,26,3,0.158472,0.498301,0.692213,0.388562,-0.934706,-0.931721,1.942056,187,3992
141,27,3,0.157907,0.496962,0.690225,0.388855,-0.950406,-0.948139,1.879744,181,5150
141,28,3,0.155455,0.491373,0.681363,0.389738,-0.953711,-0.951595,1.838203,177,5194
141,29,3,0.147013,0.472434,0.652739,0.391448,-0.964494,-0.963068,1.817433,175,5345
141,30,3,0.156084,0.492440,0.682249,0.391497,-0.952987,-0.951100,1.796662,173,5199
141,31,3,0.152447,0.484352,0.670597,0.391732,-0.964357,-0.963000,1.755121,169,5259
141,32,3,0.152618,0.484700,0.671023,0.391882,-0.962460,-0.960394,1.755121,169,5341
141,33,3,0.157903,0.496363,0.687749,0.391892,-0.961642,-0.959531,1.755121,169,5199
141,34,3,0.165081,0.512199,0.711263,0.391459,-0.962740,-0.960689,1.775891,171,5116
141,35,3,0.170434,0.523987,0.728507,0.391151,-0.963581,-0.961577,1.692809,163,5023
141,36,3,0.174808,0.533476,0.742281,0.391261,-0.961816,-0.959715,1.651267,159,3949
141,37,3,0.173833,0.531465,0.739160,0.391000,-0.962434,-0.960366,1.651267,159,3890
141,38,3,0.170071,0.523271,0.727493,0.390938,-0.957171,-0.956909,1.651267,159,3933
141,39,3,0.176437,0.537239,0.747604,0.390686,-0.956935,-0.956671,1.630497,157,3911
141,40,3,0.180451,0.545879,0.760566,0.390809,-0.963496,-0.963273,1.630497,157,3933
141,41,3,0.180392,0.545571,0.760277,0.391252,-0.961441,-0.961205,1.609726,155,3933
141,42,3,0.182863,0.550563,0.768250,0.392025,-0.955133,-0.954859,1.568185,151,3911
141,43,3,0.187315,0.560161,0.782559,0.391924,-0.951681,-0.951681,1.547414,149,3887
141,44,3,0.190912,0.568184,0.795176,0.391009,-0.943443,-0.943330,1.526643,147,3797
141,45,3,0.188883,0.563662,0.788265,0.391436,-0.954533,-0.954533,1.526643,147,3906
141,46,3,0.189304,0.564422,0.789500,0.391753,-0.953981,-0.953981,1.485102,143,3911
