s1_enter,s1_exit,gap,min_sortino,NDX 40yr_sortino,NDX 40yr_cagr,NDX 40yr_sharpe,NDX 40yr_mdd,QQQ 27yr_sortino,QQQ 27yr_cagr,QQQ 27yr_sharpe,QQQ 27yr_mdd,TQQQ 15yr_sortino,TQQQ 15yr_cagr,TQQQ 15yr_sharpe,TQQQ 15yr_mdd
154,115,20,0.9184433649724809,0.9184433649724809,0.23162085917163133,0.6499623390306521,-0.589958222097102,1.1165914178724197,0.2768853760796579,0.7950518175895107,-0.5770184273900442,1.4278089958777371,0.4020943000080246,1.0125827672883971,-0.3491405821901825
154,120,5,0.9162209395866612,0.9162209395866612,0.23021881388204934,0.648728204545724,-0.5910870530820237,1.1263666879872591,0.27805582779146665,0.8010537305796721,-0.5770184273900447,1.438442511060033,0.4039225565758813,1.0187900039145463,-0.3502685421445022
154,120,10,0.915319682646767,0.915319682646767,0.2303721419433804,0.6483133673863309,-0.5910870530820234,1.1194234106707979,0.2767388425661834,0.7968571085972311,-0.5770184273900445,1.4373056918027476,0.4042955004808346,1.018299629140121,-0.3502685421445021
154,120,15,0.9147055772278411,0.9147055772278411,0.23045081364404463,0.6477015323112758,-0.5910870530820231,1.1117746038181864,0.27484925022945617,0.7921290089979833,-0.5770184273900446,1.4238263200729726,0.400731160951298,1.0100159218264724,-0.350268542144502
154,120,20,0.9163962487285081,0.9163962487285081,0.23125810141882241,0.6487234665818451,-0.5910870530820231,1.1127308753397822,0.2759560005451491,0.7925215876180928,-0.5770184273900449,1.4254315176123964,0.4014512354369981,1.010972646262185,-0.3502685421445024
154,125,5,0.9142961575147733,0.9142961575147733,0.23011399405641741,0.6475814432160056,-0.5912781906877828,1.123794011871701,0.2778296480067688,0.7994286530232818,-0.5770184273900454,1.4304355841584275,0.40191128221157224,1.0138216248319663,-0.3502685421445022
154,125,10,0.9118443305087669,0.9118443305087669,0.22966418570580127,0.6461032379638348,-0.591278190687782,1.116896150961835,0.2765129093082108,0.7952558188992525,-0.5770184273900445,1.4293288672971634,0.40228365050195625,1.0133458024119781,-0.35026854214450265
154,125,15,0.9119144865237447,0.9119144865237447,0.2299573526178924,0.6459559162862142,-0.5912781906877824,1.1092849276075085,0.27462364709967657,0.7905468113116699,-0.577018427390045,1.4176646222991658,0.39916347835688004,1.0062658587132098,-0.3502685421445024
154,125,20,0.913499368632588,0.913499368632588,0.2306983128217508,0.6469403910458225,-0.5912781906877824,1.108377982818829,0.27492428200441466,0.7898129496134246,-0.5770184273900445,1.4192696679222379,0.39988274694329773,1.0072239624603962,-0.3502685421445023
154,130,5,0.9113273116265819,0.9113273116265819,0.2295880796088574,0.6457531138366444,-0.5912781906877824,1.1221187667692967,0.2778877269664237,0.7984596936314745,-0.5770184273900445,1.4197151125101606,0.39894435746881274,1.0071909834687987,-0.35316000935813596
154,130,10,0.9090313798803907,0.9090313798803907,0.22919185684898502,0.644307759900303,-0.5912781906877829,1.116538341028842,0.2768979025409155,0.7948282855020354,-0.5770184273900442,1.4222137533244885,0.40030840208366647,1.0088086682390607,-0.35316000935813596
154,130,15,0.9100012813369388,0.9100012813369388,0.22975225686872935,0.6447417347724452,-0.5912781906877822,1.1104954790959023,0.2754384347046004,0.7911125461217472,-0.5770184273900443,1.4131654263183804,0.3979978646615976,1.0033414456062264,-0.3531600093581361
154,130,20,0.9111440445774062,0.9111440445774062,0.2302682644446279,0.6454968050619119,-0.5912781906877818,1.1087904065888678,0.2753033388359287,0.7900271227766859,-0.5770184273900445,1.4147702935098592,0.3987165340404686,1.0043005519330583,-0.3531600093581365
154,135,5,0.9036535880070456,0.9036535880070456,0.2275184022717096,0.6407607905864846,-0.5925546591369093,1.11629912026322,0.2766753481202646,0.7946227917234407,-0.5770184273900445,1.4113560788057788,0.39640496951365445,1.0020320220679833,-0.3540695603357047
154,135,10,0.9043515883289674,0.9043515883289674,0.22804546522262936,0.6412800267828886,-0.5925546591369089,1.1160911424020692,0.2772341732025412,0.794456880216753,-0.5770184273900446,1.4138634416845006,0.3977665189551609,1.0036563598528807,-0.3540695603357049
154,135,15,0.9068002217709619,0.9068002217709619,0.22907696467550775,0.6426625999485122,-0.5925546591369097,1.1106102331083159,0.2759737177501149,0.7910291863760548,-0.5770184273900443,1.4080252376883107,0.39638300113623526,1.0001005168626436,-0.3540695603357049
154,135,20,0.9079463109697901,0.9079463109697901,0.2295926729755151,0.6434202641765875,-0.5925546591369095,1.1096343112600742,0.2760326387320087,0.7904317945847427,-0.5770184273900447,1.4096308681430234,0.39710084036150195,1.0010611145094221,-0.3540695603357046
154,140,5,0.9099602059796105,0.9099602059796105,0.22983768541847627,0.6445936017914864,-0.59255465913691,1.1146780006701802,0.2766455816509046,0.7934139579755528,-0.5770184273900443,1.4098072213573642,0.3961619894209809,1.0009617234525183,-0.35456539870248405
154,140,10,0.9063198513062948,0.9063198513062948,0.22895369053867998,0.6422461691173951,-0.5925546591369102,1.1097139096666104,0.2756722646301364,0.7903325951639759,-0.577018427390044,1.4111316522092894,0.3971872904636906,1.0018699317760666,-0.3545653987024827
154,140,15,0.9055465125174705,0.9055465125174705,0.22889349902706635,0.6416211415514088,-0.5925546591369095,1.1050749776792712,0.27452839143339514,0.7874280039730093,-0.5770184273900445,1.4042309337448502,0.3952429555341117,0.9976636434823566,-0.3545653987024836
154,140,20,0.9075247258154152,0.9075247258154152,0.2296959725990475,0.6429431193968116,-0.5925546591369092,1.1047548647870553,0.27478421922780827,0.7872689484933443,-0.5770184273900447,1.405836920728742,0.39596020869563286,0.9986252687188927,-0.3545653987024834
156,115,5,0.9185189440179594,0.9185189440179594,0.23069118964530522,0.6499152326709446,-0.581701328088294,1.1246349909613484,0.27736779443318826,0.7995646996450065,-0.5770184273900447,1.437876103224117,0.40359158110768245,1.018160265006967,-0.3492097571218947
156,115,10,0.9093526536383987,0.9093526536383987,0.22851299774653344,0.644267150349601,-0.5817013280882946,1.119057167703167,0.27635063740020316,0.7961594782199862,-0.5770184273900443,1.4215906016828188,0.39987223595140065,1.0085611392044853,-0.3492097571218944
156,115,15,0.9159644408110088,0.9159644408110088,0.2309679216540501,0.6483294309527146,-0.5899582220971016,1.112358808359121,0.27570391848618003,0.7919753519643189,-0.5770184273900447,1.42390141629309,0.4007460036656936,1.010011835320958,-0.3492097571218945
156,115,20,0.9190329975312145,0.9190329975312145,0.23216447932935314,0.6502454847120777,-0.5899582220971027,1.1146038796403426,0.2765849722761897,0.7934974931934987,-0.5770184273900447,1.425506595582412,0.4014660857815946,1.0109685426555808,-0.3492097571218944
156,120,5,0.9156923029203887,0.9156923029203887,0.2303655859636644,0.6483052776338393,-0.5910870530820231,1.1211254479845187,0.27686132084988957,0.7974278452974881,-0.5770184273900443,1.430363097555403,0.4016268530976681,1.013701416726952,-0.3503375971938699
156,120,10,0.9081819987175201,0.9081819987175201,0.22844984976841465,0.6435376376848039,-0.5910870530820234,1.1175036604881425,0.2763708712870945,0.7953492408706249,-0.5770184273900449,1.4195997032183936,0.3993728297795336,1.007216368736635,-0.3503375971938697
156,120,15,0.9137930275981104,0.9137930275981104,0.23052021968895953,0.6469938877241564,-0.591087053082024,1.1088468034091292,0.2747779942296331,0.7896702023754767,-0.5770184273900445,1.421908675256466,0.4002462857761009,1.008666391737949,-0.3503375971938697
156,120,20,0.9168621803942267,0.9168621803942267,0.23171632545030896,0.6489117169240648,-0.5910870530820239,1.1110928083838956,0.2756584085381273,0.7911934625944598,-0.5770184273900445,1.4235137105333548,0.4009661110018059,1.0096235291665192,-0.3503375971938699
156,125,5,0.9131251804769125,0.9131251804769125,0.22993645297131438,0.6466806642145514,-0.5913191213343572,1.1193087072118542,0.2768411080243989,0.7962887303293757,-0.5770184273900453,1.4230944171909234,0.39987298387482983,1.0092259850575622,-0.35033759719387025
156,125,10,0.9063257287378023,0.9063257287378023,0.2282356312348548,0.6423888595314774,-0.5913191213343576,1.115712543860426,0.27635067968128957,0.7942235417335243,-0.5770184273900447,1.4141390206173852,0.3980604958881073,1.0039425954958083,-0.3503375971938706
156,125,15,0.911816263866465,0.911816263866465,0.23023966090434644,0.6458004297449789,-0.5913191213343565,1.1052216164658377,0.273952518292494,0.7874310694624598,-0.5770184273900447,1.4164430332751399,0.39893313275636055,1.0053912603035566,-0.3503375971938698
156,125,20,0.9140658456454405,0.9140658456454405,0.23110464726873037,0.6471827625565997,-0.5913191213343574,1.1074677716976806,0.27483236249322873,0.7889550391208405,-0.5770184273900447,1.4180477029677212,0.39965228292891375,1.0063495255155424,-0.3503375971938696
156,130,5,0.9102013707830121,0.9102013707830121,0.22941388986611178,0.6449129589944756,-0.5913191213343576,1.1208563435329395,0.27774633849907193,0.7973309648056124,-0.5770184273900449,1.4165681304705422,0.3980360742538631,1.0051022342653388,-0.3532287570952921
156,130,10,0.9038312918635601,0.9038312918635601,0.22782902631977553,0.6408000298626791,-0.5913191213343575,1.1161868329387172,0.27696384638268956,0.7943569683013478,-0.5770184273900445,1.4102211647034162,0.39703064716377257,1.001429422970295,-0.3532287570952922
156,130,15,0.9088661818633578,0.9088661818633578,0.2296076842064021,0.6439760725351285,-0.5913191213343574,1.1064571644662087,0.27455907881227315,0.7881999320564401,-0.577018427390045,1.4125220044126778,0.39790264122438734,1.0028771467802187,-0.3532287570952918
156,130,20,0.9104720185717143,0.9104720185717143,0.2302412449583704,0.6449343583167952,-0.5913191213343569,1.1087008545528532,0.27543934192874264,0.789722203131641,-0.577018427390045,1.4141265814954453,0.3986212616517042,1.0038363027194352,-0.3532287570952921
156,135,5,0.902707922264479,0.902707922264479,0.22740140155375022,0.6401394515471812,-0.5925954619540468,1.1151262906047863,0.27653344290132287,0.7937717098922259,-0.5770184273900443,1.4085163172095898,0.3955965634384806,1.000188126145996,-0.35413821140355706
156,135,10,0.9003392032035841,0.9003392032035841,0.22705413698523613,0.6386091859863416,-0.5925954619540478,1.1148074971542503,0.2769872688656465,0.793575935768833,-0.5770184273900449,1.405377482069374,0.3955151426778607,0.9984278558678928,-0.3541382114035574
156,135,15,0.9053668271728563,0.9053668271728563,0.2288316564400521,0.6417842262767459,-0.5925954619540477,1.1063712595446753,0.27497558041742254,0.7881932674175938,-0.5770184273900444,1.4076761980510335,0.3963861907957982,0.9998755091618863,-0.35413821140355706
156,135,20,0.907045999476806,0.907045999476806,0.22945892936300893,0.6427808302222174,-0.5925954619540474,1.1086117635665327,0.2758561311870944,0.7897136419456424,-0.5770184273900444,1.4092815062681352,0.39710403166077435,1.0008360676592045,-0.3541382114035576
156,140,5,0.9080586277281707,0.9080586277281707,0.22938296110570144,0.6433167153296773,-0.5925954619540472,1.1122061023085064,0.27611360111257954,0.7917284447578958,-0.5770184273900446,1.4092038042009114,0.3961228448723222,1.0005942206451803,-0.35463399707142107
156,140,10,0.8988671292476721,0.8988671292476721,0.2267906731270648,0.6374276145749618,-0.5925954619540474,1.1091365316411017,0.27563498996699054,0.7899308771889467,-0.5770184273900445,1.4020831672138103,0.3945274829071108,0.9963162159204507,-0.3546339970714206
156,140,15,0.9047178299160693,0.9047178299160693,0.2288544568842874,0.6411626293700039,-0.5925954619540477,1.1021901696816974,0.27393724424068533,0.7855046206236941,-0.5770184273900447,1.4043800413814314,0.395397914550774,0.997763529694219,-0.35463399707142096
156,140,20,0.9064031148281547,0.9064031148281547,0.22947262160738524,0.6421660807342789,-0.5925954619540472,1.1044312519068047,0.27481707789252896,0.7870260230931535,-0.5770184273900447,1.4059856523740208,0.396115247372145,0.9987249770403865,-0.35463399707142107
158,115,5,0.917218948293558,0.917218948293558,0.2305092782351965,0.6491716507992502,-0.5817013280882941,1.1258223123449334,0.277980391275795,0.800365620314004,-0.5770184273900443,1.4424304209045837,0.40565177562602495,1.0210330108676198,-0.34920975712189384
158,115,10,0.9128904378682309,0.9128904378682309,0.2297753811156633,0.6464912704835706,-0.5817013280882941,1.1105599537714959,0.2745542214812535,0.7911129128284465,-0.5770184273900443,1.422891233107441,0.40042150065716475,1.0093741395171987,-0.3492097571218945
158,115,15,0.9158377788177984,0.9158377788177984,0.23104062938162517,0.6482672462117185,-0.5899582220971017,1.1115348191434158,0.27570071400398266,0.7914908254952157,-0.5770184273900447,1.4253751340251335,0.40146371715449813,1.0108321464313186,-0.34920975712189417
158,115,20,0.9159285913818235,0.9159285913818235,0.23149743826608216,0.6481601175915043,-0.5899582220971022,1.1132708633224648,0.27630697045169694,0.7925957166332253,-0.5770184273900447,1.4265473858429771,0.4019175230878891,1.011619303952966,-0.34920975712189417
158,120,5,0.9153272509385132,0.9153272509385132,0.23047090299633255,0.6481759158831619,-0.5910870530820239,1.1223168800440455,0.27747367479916596,0.7982316025589814,-0.5770184273900443,1.43491725233636,0.4036841637843249,1.0165776692818116,-0.3503375971938695
158,120,10,0.9123137685729831,0.9123137685729831,0.22989766230389708,0.6461493937265995,-0.5910870530820236,1.1069398502484087,0.2736347759840525,0.7887051787526985,-0.5770184273900445,1.4208998339582568,0.3999218985344273,1.0080293569860705,-0.3503375971938697
158,120,15,0.914268552029201,0.914268552029201,0.2307785278809158,0.6473226218794417,-0.591087053082024,1.1080297594798334,0.274774792073295,0.7891895068401436,-0.5770184273900445,1.4233828895909386,0.4009637432197215,1.0094876781451145,-0.3503375971938699
