trial,base_fast,base_slow,vol_lookback,vol_scale,Penalized,Sortino,CAGR,Sharpe,MDD,MDD_Entry,Trades_Yr
363,41,167,76,1.272755993380593,0.8906420984333634,0.9225309066482789,0.26073351964997804,0.6373474568046108,-0.9609119738422274,-0.5691357061743895,1.5944404107457733
364,43,157,82,0.4244758224979821,1.0072314572177055,1.030755987868053,0.31768222669901647,0.7181693327945033,-0.798701063953684,-0.5884338485964875,1.1762265325173737
365,39,289,55,0.5125846955049456,0.7926790589261589,0.8109759160986514,0.20378148798705853,0.5641536946308998,-0.9752291992335101,-0.5737052693439784,0.914842858624624
366,45,148,67,0.2821418881221659,0.9380067688298236,0.963622368871313,0.2848480466930565,0.6755859824404025,-0.8437607400588397,-0.5955616764931162,1.2807800020744737
367,40,156,88,1.0999584959967754,0.8654595897726729,0.8994394673787304,0.248924095612711,0.6224208040033492,-0.9609119738422274,-0.5910560605264834,1.6989938803028732
368,44,152,69,1.8670492079784065,0.7334342349491355,0.79564354933561,0.1960715257355039,0.5526306397640833,-0.9609119738422274,-0.6880777202692957,3.110465719323722
369,42,169,58,0.2042640128355196,0.9523227990358145,0.981075003164017,0.2933270941310411,0.6857215648676032,-0.7987010639536839,-0.5987209842254274,1.4376102064101235
370,43,205,64,0.3804616106104076,0.9044389124753526,0.931100047212413,0.2675373663125098,0.6483448990873207,-0.9242267221519205,-0.6096207498075201,1.3330567368530235
371,41,162,53,0.6530246224843361,0.9066522302832811,0.9354044344114836,0.269470947896689,0.6505171213862543,-0.9532689496461502,-0.5899320929636516,1.4376102064101235
372,44,144,86,0.4679053519453536,0.9647927276807922,0.9883172583311396,0.29535473791995726,0.689321514090724,-0.798701063953684,-0.5955616764931162,1.1762265325173737
373,46,150,79,0.5813569143459723,1.0023682563478262,1.0290293910848867,0.316076772729988,0.7142102906482833,-0.844692480627365,-0.5955616764931162,1.3330567368530235
374,42,137,52,0.6997281611598722,0.9079145214872695,0.942939933788898,0.27329607744250906,0.6565122534104051,-0.9345808414532982,-0.6064184215071137,1.7512706150814232
375,45,162,71,0.42857683291017734,1.0236101584808805,1.04922575852237,0.3269856935236968,0.7292880974309112,-0.8446924806273646,-0.5899320929636516,1.2807800020744737
376,46,196,71,1.4529289765372075,0.8445059013725497,0.8701215014140391,0.23392723176328167,0.6032417785074128,-0.9609119738422274,-0.7025649593002539,1.2807800020744737
377,45,172,74,0.5466061480335503,0.8886133094774735,0.912137840127821,0.2589537134006461,0.6379739732181401,-0.9580275896364963,-0.5987209842254274,1.1762265325173737
378,44,166,69,0.4361711358324395,1.0058348541560624,1.0304049195019809,0.31743911734332086,0.7160993244023816,-0.8521607931305266,-0.5899320929636516,1.2285032672959237
379,47,161,73,0.49594126278168815,0.9775477064785518,1.0083909799978963,0.30605280654372424,0.7011005344323931,-0.8446924806273649,-0.5910560605264834,1.5421636759672235
380,30,153,71,0.42213858040008295,0.8653525979963936,0.8993324756024511,0.2527371671111882,0.6315137941273791,-0.8102997530390803,-0.6190603432692137,1.6989938803028732
381,45,145,61,0.4559995270619027,0.9765438049709444,1.0000683356212918,0.30226871948176703,0.6978309728852983,-0.7987904417773584,-0.5955616764931162,1.1762265325173737
382,45,177,66,0.34595104038529834,0.9413775389152619,0.9669931389567513,0.2858438753531618,0.6743991769941308,-0.8446924806273649,-0.6096207498075199,1.2807800020744737
383,43,140,75,0.5205940045089318,0.9889976157836703,1.0146132158251597,0.30874749788067657,0.706954026765576,-0.7987010639536839,-0.5906064551334311,1.2807800020744737
384,44,164,69,0.4099315275896097,1.0263171934136999,1.0519327934551894,0.3288164505095841,0.7325952383384727,-0.8507402022685544,-0.5899320929636518,1.2807800020744737
385,46,162,56,0.3912417779271533,0.9888901871132175,1.014505787154707,0.3101526610928369,0.7074493522751106,-0.8094056063566303,-0.5899320929636518,1.2807800020744737
386,38,168,78,0.29660909113383865,0.9244613145506287,0.9542590533744022,0.2807859890072437,0.6699282763417014,-0.798701063953684,-0.5899320929636516,1.4898869411886735
387,43,174,53,0.33636160720428876,0.923634217315968,0.9544774908353124,0.28079679118443535,0.6683910754951391,-0.8340675744346284,-0.5987209842254275,1.5421636759672235
388,43,133,72,0.39463844467103226,0.9199852680139433,0.9508285415332878,0.2787366855169531,0.6672984213465947,-0.8401130748118971,-0.5737052693439784,1.5421636759672235
389,25,147,50,0.7441525411835356,0.7586603144769714,0.7989134002564549,0.20420025237552797,0.5634969227753029,-0.9551572880235375,-0.6257831097790936,2.012654288974173
390,44,164,55,0.48178562598827424,0.9307463585335808,0.9594985626617832,0.28268255462114467,0.6692972295284899,-0.9182519622689642,-0.5987209842254275,1.4376102064101235
391,40,154,70,0.5582596553860437,0.991035348446932,1.0166509484884214,0.31006487296273666,0.7065204355841654,-0.8446924806273648,-0.5691357061743896,1.2807800020744737
392,41,170,60,0.4189948995993698,0.9327944560718886,0.9625921948956621,0.28388213769236637,0.6716894109800706,-0.8521607931305265,-0.5899320929636517,1.4898869411886735
393,45,129,51,0.3560082904668244,0.9722630864354062,1.0041518946503216,0.30434272928192563,0.6996912889614754,-0.8227309974028907,-0.5702948333040148,1.5944404107457733
394,42,142,74,0.4786896356926104,0.9447763506234312,0.9735285547516337,0.2885090100023522,0.679957263132529,-0.836476277490624,-0.5906064551334314,1.4376102064101235
395,44,182,49,0.2544977753334092,0.9082441809859583,0.9328142463318767,0.2693960173182448,0.6530888471596353,-0.7987010639536839,-0.6096207498075201,1.2285032672959237
396,46,154,54,0.312870675996472,0.9878640226637216,1.018707296183066,0.31211823927186244,0.710699552073075,-0.8150559844869842,-0.5884338485964876,1.5421636759672235
397,42,161,52,0.6192420705732009,0.9300642949866255,0.9556798950281149,0.28035048560662057,0.6650263581899825,-0.9398306176915987,-0.5987209842254275,1.2807800020744737
398,43,148,63,0.5232145491705594,0.9739203130468166,1.000581447783877,0.30316944258188205,0.6988973103939125,-0.8790698976897418,-0.5955616764931164,1.3330567368530235
399,41,229,57,0.4478601250401656,0.8457410917458592,0.8703111570917776,0.2363371888443062,0.6070247126386954,-0.9532689496461503,-0.6399544907197989,1.2285032672959237
400,44,166,76,0.37914994589082895,0.9990710799069694,1.0225956105573168,0.3136491681764866,0.7128024730852718,-0.8347955783891969,-0.589932092963652,1.1762265325173737
401,47,138,72,0.9636709464634303,0.8312104706672644,0.8693724870556059,0.2335079916330065,0.6018948389004034,-0.9612412355905228,-0.5960045384279964,1.908100819417073
402,45,153,49,0.41296259501872673,0.994654772201189,1.0223614416338205,0.3143755807548074,0.7133192169765586,-0.8089276909806165,-0.5884338485964875,1.3853334716315735
403,43,159,69,0.5025970974719106,1.0295300531641753,1.0520090491189518,0.32810542762965134,0.7299754688385413,-0.8446924806273648,-0.591056060526483,1.1239497977388238
404,41,146,66,0.571147081097359,0.9758103929694137,1.0024715277064742,0.3034508360448649,0.6986837329753893,-0.8776410017317381,-0.5955616764931162,1.3330567368530235
405,43,159,99,0.5023638818136015,0.9803380284500295,1.003862559100377,0.30263472996537577,0.6975648153152002,-0.8446924806273648,-0.5899320929636517,1.1762265325173737
406,42,174,69,0.5373024502589219,0.9043007293381117,0.9309618640751721,0.26783127256493544,0.6490064203425737,-0.9310956158237327,-0.5987209842254274,1.3330567368530235
407,40,152,59,0.3440869398648206,0.9251969178564682,0.9529035872890996,0.27860307516738114,0.666139015928404,-0.8699432016636908,-0.5691357061743894,1.3853334716315735
408,37,135,54,0.5931626366741519,0.9542991510469088,0.9893245633485372,0.296943030573676,0.6905027287673459,-0.7987010639536838,-0.5906064551334311,1.7512706150814232
409,43,166,67,0.4899153560113533,0.9741710367635273,1.0039687755873008,0.30434770690220625,0.6987350282179904,-0.8446924806273648,-0.5899320929636518,1.4898869411886735
410,43,141,91,0.41598917058858964,0.9416746615225408,0.9683357962596012,0.28714773550405215,0.6792694026906527,-0.8181812680944116,-0.5955616764931161,1.3330567368530235
411,41,149,83,0.29084687702680456,0.9045181087515672,0.9343158475753407,0.27050810520323854,0.6562089174564145,-0.8675245292904354,-0.5955616764931164,1.4898869411886735
412,42,160,51,0.3691925414978905,1.0038619615125306,1.0294775615540201,0.3175499765404668,0.7173723376183664,-0.7987010639536838,-0.5899320929636517,1.2807800020744737
413,39,170,48,0.45404520645254703,0.875055165305148,0.9048529041289215,0.2560739792838098,0.6343618530776762,-0.9289484273248608,-0.5899320929636518,1.4898869411886735
414,46,155,57,0.5381962474853794,0.9246657801141348,0.9534179842423373,0.27937616892728667,0.6649747146469663,-0.9243555367242624,-0.5691357061743894,1.4376102064101235
415,44,145,65,0.41043318603930234,0.9710938271936037,0.9967094272350931,0.3003508570956832,0.6954410344233474,-0.8076572725790773,-0.5955616764931164,1.2807800020744737
416,34,165,53,0.4974770788343892,0.8678232263588843,0.8986664998782288,0.251709962691794,0.6282845870617363,-0.9204005526593237,-0.5910560605264829,1.5421636759672235
417,42,155,69,0.3663734985834156,0.9515574812712799,0.9771730813127694,0.290574491880113,0.682355455466874,-0.7987010639536838,-0.5691357061743895,1.2807800020744737
418,45,149,50,0.3237981024280953,0.9684877838471823,0.9951489185842427,0.30030168162469306,0.6948663302809098,-0.8517075149478166,-0.5691357061743896,1.3330567368530235
419,40,129,47,1.593626235704433,0.7783844763656326,0.838502721360965,0.21707218081792878,0.5804901784644739,-0.9609119738422273,-0.6471167310267313,3.005912249766622
420,43,177,56,0.44650039178942436,0.9048877540907272,0.9325944235233586,0.26940046082459124,0.6516399864229486,-0.9242267221519207,-0.6096207498075201,1.3853334716315735
421,44,161,51,0.2515760720823798,0.971846686827643,0.9985078215647034,0.3016770239011646,0.6968033356340048,-0.8130001521385408,-0.589932092963652,1.3330567368530235
422,41,139,49,0.0141284455147912,0.9450867939328322,0.9738389980610347,0.28917867020877175,0.6845212529650425,-0.885051523839937,-0.5906064551334311,1.4376102064101235
423,42,145,59,0.18189369128247787,0.9379703873009402,0.9677681261247136,0.28700161831973303,0.6780292591678911,-0.8018614126469685,-0.5955616764931162,1.4898869411886735
424,20,190,78,0.3963703891637776,0.8854501259110928,0.9183844688215793,0.26192186192347444,0.6441245762373046,-0.8862060201243841,-0.6510540939739116,1.6467171455243232
425,12,155,62,0.48440769278715734,0.8892416276453228,0.9305402481203773,0.2686415867002572,0.6551094939971175,-0.7987010639536838,-0.5829672262790724,2.064931023752723
426,45,168,55,0.5655084421712951,0.926441375605008,0.9510114409509265,0.2776073929594636,0.6614543465930601,-0.9404986609647483,-0.5987209842254275,1.2285032672959237
427,43,163,52,0.436062713475156,0.944795498739119,0.9756387722584635,0.2916248595866393,0.6824665524614509,-0.908821820105269,-0.5987209842254275,1.5421636759672235
428,46,150,47,0.5150182664281718,0.9024039587666075,0.934292766981523,0.27045079002517936,0.6535788222945598,-0.9010668797737376,-0.5691357061743896,1.5944404107457733
429,41,158,70,0.35202758490959396,0.9918538483107736,1.017469448352263,0.3111119202758732,0.7095374394425501,-0.7987010639536839,-0.588433848596488,1.2807800020744737
430,44,134,68,0.46720687618452167,0.9556636346976073,0.9885979776080938,0.29708168074825125,0.691954628654111,-0.7987010639536839,-0.5737052693439781,1.6467171455243232
431,47,141,54,0.6120573459890483,0.8648589274883992,0.8967477357033147,0.25216606000177344,0.6295078470939098,-0.9479284837977474,-0.6867219023190301,1.5944404107457733
432,43,259,49,0.3950264466050296,0.8162830790221832,0.8377165402813888,0.22004237061541088,0.5860085990403265,-0.9759994639256022,-0.5945600892166257,1.071673062960274
433,42,171,85,0.3136125932032692,1.007129257587528,1.0327448576290175,0.3190752428594541,0.7200320807594518,-0.7987010639536838,-0.5987209842254275,1.2807800020744737
434,45,151,64,0.5302405487712452,0.9710764438656183,0.9977375786026788,0.3009210336407617,0.6946730231883359,-0.8521607931305265,-0.5691357061743897,1.3330567368530235
435,40,161,51,0.42535457797388176,1.0026861488828813,1.0356204917933678,0.32087979600420846,0.7212884239256252,-0.798701063953684,-0.5899320929636516,1.6467171455243232
436,43,125,80,0.47125488106373437,0.9576722490255001,0.9895610572404155,0.2966139170868607,0.6915722971076208,-0.8432670884448301,-0.5494531299415639,1.5944404107457733
437,44,156,46,0.3735098220883719,1.0089495046187924,1.0356106393558528,0.320897950748777,0.7216715826879517,-0.8275814826191867,-0.5910560605264834,1.3330567368530235
438,42,181,58,0.4206756267881325,0.8863602797954435,0.910930345141362,0.2587589773525396,0.637732010161466,-0.914905335993815,-0.5987209842254274,1.2285032672959237
439,41,143,71,0.2751508966102713,0.9943072681871415,1.022013937619773,0.3147358811344505,0.7153807677025497,-0.7987010639536838,-0.5906064551334311,1.3853334716315735
440,44,166,74,0.4991717734782968,1.005297906918026,1.0319590416550863,0.3184384558109232,0.717192940783991,-0.8456219976890051,-0.5899320929636513,1.3330567368530235
441,45,149,53,0.3289997671162591,0.9734386511013455,1.000099785838406,0.30247125454559076,0.6976890015527585,-0.8541131411730184,-0.5691357061743896,1.3330567368530235
442,42,93,48,0.5595847563456497,0.796916971491519,0.8528530777045674,0.22925130481945755,0.5984788453692732,-0.8881814006562815,-0.6391842923418276,2.796805310652422
443,40,138,67,0.4421479434684563,0.9604925622851509,0.9892447664133533,0.2981710157906936,0.693670830857052,-0.8340122457764075,-0.5906064551334314,1.4376102064101235
444,43,173,55,0.3770134195120054,0.9118936433669271,0.9448279862774136,0.2753313402765585,0.6604965087547308,-0.8448004794136869,-0.5987209842254277,1.6467171455243232
445,39,213,52,0.4712109074754654,0.8264060771068847,0.8499306077572322,0.22723249096657772,0.5951771912217428,-0.9532689496461502,-0.5899320929636518,1.1762265325173737
446,44,156,44,0.8730780774548392,0.9194064786447633,0.9523408215552498,0.2768081665424127,0.6576831516381746,-0.9609119738422273,-0.6182391921670879,1.6467171455243232
447,46,164,50,0.5157553187744076,0.9195945166620254,0.9473011860946569,0.27584834259865376,0.659231928256683,-0.9242267221519206,-0.5987209842254275,1.3853334716315735
448,42,145,77,0.06261140414284927,0.9549711252991,0.9826777947317314,0.29192892378817414,0.6863774491472938,-0.8068214253396598,-0.5955616764931163,1.3853334716315735
449,45,134,48,0.6515648056939888,0.8447904749345858,0.8829524913229273,0.24512977185436302,0.6198875465793393,-0.9508751374973097,-0.7834418415259474,1.908100819417073
450,43,161,60,0.39747751709656703,1.0171460039169322,1.0417160692628507,0.32363557025432965,0.7256749319883357,-0.798701063953684,-0.5899320929636516,1.2285032672959237
451,46,150,59,0.33730126239501845,0.9651280632260538,0.9896981285719723,0.2974051853744246,0.6911759566587727,-0.8560952309557401,-0.5691357061743896,1.2285032672959237
452,43,170,61,0.2161059178483129,0.9851576291808003,1.0107732292222897,0.3075714093473403,0.70461695141747,-0.7987010639536839,-0.5987209842254275,1.2807800020744737
453,44,162,63,0.30181973478133595,0.9714408288439034,0.9970564288853928,0.30082004038640675,0.6957026673653713,-0.8123038944402959,-0.5899320929636518,1.2807800020744737
454,47,155,61,0.391812686212733,0.9704844002934614,0.9992366044216638,0.30196552413414635,0.6972705720357399,-0.7987010639536839,-0.5691357061743897,1.4376102064101235
455,44,177,57,0.36071416811732154,0.943478214388453,0.9722304185166555,0.2890855191454553,0.6786938038731184,-0.8496930757506781,-0.6096207498075199,1.4376102064101235
456,43,145,60,0.4434395924086833,1.032694786858277,1.0562193175086245,0.3303727631233657,0.7347936345644268,-0.7987010639536839,-0.5906064551334316,1.1762265325173737
457,41,140,60,1.6939586253369547,0.777266143420178,0.8321567149376554,0.2144322027317611,0.5771953482303651,-0.9609119738422274,-0.6569282271877381,2.744528575873872
458,45,323,63,0.4596681724235706,0.8673325070744341,0.8824927601602136,0.24093914400850514,0.6124122074027414,-0.9669933801558807,-0.5237501056758598,0.7580126542889742
459,43,130,58,0.5368756357457231,0.9617174191544797,0.9936062273693952,0.29870098936167966,0.6925243347252912,-0.821467408495084,-0.5702948333040145,1.5944404107457733
460,47,145,60,0.5875549332037507,0.8906317689080501,0.9162473689495395,0.2606045867491249,0.6402721201469829,-0.9243555367242623,-0.5906064551334312,1.2807800020744737
461,43,135,57,0.49300465199850757,1.017192529513827,1.0459447336420296,0.3255273333107973,0.7276436701899717,-0.8182573704680972,-0.5906064551334311,1.4376102064101235
462,44,119,58,0.4928367510989591,0.9211892907572647,0.9541236336677512,0.2798306983271204,0.6683993423589313,-0.8303087118254328,-0.5436047850757275,1.6467171455243232
463,46,129,61,0.5528128880599513,0.959006244908279,0.9940316572099075,0.29919017864758124,0.6930854352091577,-0.8383967929924031,-0.5494531299415641,1.7512706150814232
464,43,136,57,0.4983902840923728,1.0094532242292031,1.0402964977485476,0.3227228097356727,0.7242193402175593,-0.8328593927238157,-0.5906064551334314,1.5421636759672235
465,45,125,56,0.5881426284776035,0.9275146991166409,0.9604490420271273,0.28228115994242087,0.6707049993934925,-0.8326312196514976,-0.5550561532914897,1.6467171455243232
466,45,135,65,0.5243752700004195,1.0005234405744003,1.0345033181804577,0.3190521260626662,0.7198207461686847,-0.7987010639536839,-0.5737052693439781,1.6989938803028732
467,44,138,61,0.4519845624770684,0.9911126703997769,1.0188193398324084,0.31147362822930647,0.7096270873731609,-0.8394392876060602,-0.5906064551334315,1.3853334716315735
468,36,143,56,0.4809045832239553,0.941049332193092,0.9718926057124364,0.2880606472634566,0.678894877806375,-0.7987010639536838,-0.5906064551334312,1.5421636759672235
469,41,145,58,0.43373248988614854,0.9508196235819938,0.9816628971013382,0.2930947579513947,0.6855266200860273,-0.837317583566971,-0.5955616764931162,1.5421636759672235
470,44,139,59,0.5307829338495171,0.9984082385966625,1.026114908029294,0.31516593599589005,0.7148797324879761,-0.7987010639536839,-0.5906064551334311,1.3853334716315735
471,43,132,63,0.4723491344204402,0.9282450633684503,0.9611794062789367,0.2839075578369832,0.6740329628615239,-0.8517627121189866,-0.5737052693439784,1.6467171455243232
472,42,146,56,0.6324709862780299,0.9374916824272274,0.9651983518598588,0.2855848191829158,0.6732910499490435,-0.9313451190144791,-0.5955616764931162,1.3853334716315735
473,43,151,60,0.43069210467975055,1.011746535725657,1.0352710663760045,0.3200172219484132,0.7211442963266008,-0.7987010639536839,-0.5955616764931162,1.1762265325173737
474,44,142,65,0.5636442623421904,0.9793696731974252,1.0091674120211986,0.3066508295343753,0.7035910951171811,-0.8244461119958558,-0.5906064551334309,1.4898869411886735
475,42,128,70,0.495376492473273,0.9513371163838943,0.9821803899032387,0.29392312396290676,0.6878025235722716,-0.8232508076375484,-0.570294833304015,1.5421636759672235
476,46,150,55,0.41280326300092807,0.9739916900244078,0.9975162206747552,0.3012437985911325,0.6962314636768214,-0.7987010639536838,-0.5691357061743896,1.1762265325173737
477,18,83,73,0.51431284713528,0.5664744957745956,0.63913915711678,0.1358186073984171,0.4562811786020966,-0.9405511607298035,-0.8252580717321789,3.633233067109221
478,41,134,102,0.44826385305808264,0.9846706993049021,1.0134229034331046,0.30797351174662024,0.7078530799756072,-0.8346080046149952,-0.5906064551334311,1.4376102064101235
479,48,152,67,0.47070471519824086,0.96604170931738,0.9947939134455824,0.29991505188862355,0.6944482444903434,-0.840205372747435,-0.5691357061743898,1.4376102064101235
480,45,146,58,0.4068796393806935,0.9904169362234622,1.0160325362649516,0.31033260653406103,0.7083839518841694,-0.7987010639536838,-0.5955616764931162,1.2807800020744737
481,23,139,54,0.7729354350081076,0.756460254640936,0.8008954792027034,0.20516159622345254,0.5645963608759692,-0.939491639107684,-0.6850764182598756,2.2217612280883725
482,43,274,62,0.53496045215289,0.839122554952083,0.8584649468201465,0.22801909333166415,0.595536930214543,-0.9649624053456447,-0.5884338485964875,0.967119593403174
483,44,154,75,0.5757586993548534,0.9621077184896255,0.9866777838355439,0.29538027118781196,0.6872247966062309,-0.8857077015375573,-0.5955616764931163,1.2285032672959237
484,42,124,71,1.3573829846535594,0.8264523049104922,0.8740241335589726,0.2355177743301149,0.6045255707334924,-0.9609119738422273,-0.5562760347468729,2.3785914324240225
485,41,148,23,0.1494966972351997,0.9009776720742246,0.9307754108979981,0.2682816777179069,0.6532201712269123,-0.8471860413706477,-0.5955616764931164,1.4898869411886735
486,40,158,59,0.45365852916182353,0.9623283641952736,0.991080568323476,0.2979248750973442,0.691850600127279,-0.8347191815343074,-0.5691357061743896,1.4376102064101235
487,43,166,69,0.41255873811225746,0.9910030235843762,1.0187096930170076,0.31203195494969105,0.7104842896991529,-0.8713375988225547,-0.5899320929636518,1.3853334716315735
488,45,140,56,0.5051050262597223,1.0033460605640456,1.032098264692248,0.3185400490602035,0.7190784860509647,-0.7987010639536839,-0.5906064551334311,1.4376102064101235
489,39,154,55,0.3624382833562807,0.9595580967324006,0.987264766165032,0.29597480784329466,0.6893495389083979,-0.7987010639536838,-0.5691357061743896,1.3853334716315735
490,43,134,73,0.47655665154685645,0.9156545693140219,0.9475433775289374,0.27692453632043956,0.6649731119062595,-0.8257189062556791,-0.5737052693439785,1.5944404107457733
491,42,145,65,0.43891554694195734,0.9760930922249837,1.0027542269620442,0.30340647177362645,0.6993362922007768,-0.8216039009444432,-0.595561676493116,1.3330567368530235
492,47,163,54,0.608810497781161,0.8856828548424274,0.9133895242750588,0.2591132061019106,0.637325724854941,-0.9543780836397785,-0.5987209842254277,1.3853334716315735
493,44,150,62,0.5457130032312215,1.0076173869173342,1.0332329869588237,0.31878792915731546,0.7177078263445108,-0.8446924806273648,-0.5955616764931164,1.2807800020744737
494,45,174,68,0.39763880670225155,0.97557236822858,1.0022335029656404,0.3035993487460449,0.6974783780689896,-0.8446924806273646,-0.5987209842254274,1.3330567368530235
495,8,157,58,0.27599106921728056,0.8025354269077271,0.8521983249473495,0.23176110091898416,0.6035810511372595,-0.8669464984499289,-0.556632304047479,2.4831449019811225
496,38,142,60,0.34321582187444055,0.9586405806550564,0.9873927847832589,0.2974025273112142,0.6923797213543849,-0.8181408908119641,-0.5906064551334311,1.4376102064101235
497,42,167,53,0.4873346050472261,0.9209573739318101,0.9507551127555836,0.2791329877480184,0.6646192532554683,-0.9242267221519206,-0.5987209842254273,1.4898869411886735
498,15,160,77,0.43533277315737184,0.8689620919465205,0.907124108334862,0.25720160459336694,0.639193784734191,-0.8422782785159404,-0.6572119502138984,1.908100819417073
499,41,186,82,0.511713682673931,0.9083623472734824,0.9339779473149719,0.2700698780655675,0.6527591012619679,-0.9349091744854645,-0.5987209842254275,1.2807800020744737
500,44,131,57,0.38462114046114676,0.9424758356000945,0.975410178510581,0.2907860197556633,0.6833241423510168,-0.7987010639536838,-0.5737052693439785,1.6467171455243232
501,46,149,70,0.31295102459260027,0.9209217776937916,0.94549184303971,0.274929263861845,0.6613131429148206,-0.8456799833206687,-0.5955616764931162,1.2285032672959237
502,43,154,72,0.46120788305707977,0.9991912327957171,1.0258523675327775,0.31561565685179604,0.7152322377454311,-0.8340675744346284,-0.5691357061743896,1.3330567368530235
503,29,138,80,0.5574777813733371,0.9248563148785136,0.9598817271801421,0.2817998022762511,0.6720651803437357,-0.7987010639536839,-0.6356360972941489,1.7512706150814232
504,45,162,64,0.24313654784160518,0.9605616002027794,0.9882682696354108,0.29636393747776935,0.6898813759981138,-0.8049275654427612,-0.5899320929636521,1.3853334716315735
505,40,171,53,0.38386319587202106,0.928860564884542,0.9597038384038865,0.28366434926527884,0.6719887543251121,-0.888889744855008,-0.5987209842254275,1.5421636759672235
506,42,145,87,0.4209230079146617,0.9336890439923992,0.9624412481206016,0.28420175640699497,0.6752494399090886,-0.7987010639536839,-0.5955616764931162,1.4376102064101235
507,44,155,56,0.7054182618475373,0.9022560845516251,0.9320538233753985,0.26771190430868863,0.6482205946633397,-0.9532689496461502,-0.5910560605264832,1.4898869411886735
508,43,151,66,0.5074948909373178,0.9897873957187447,1.0174940651513762,0.3111271025322926,0.7093342381643732,-0.8580863082176942,-0.5691357061743895,1.3853334716315735
509,41,120,74,0.32916067392684156,0.9525650126795758,0.9854993555900623,0.294561856758089,0.6889302573801765,-0.8526081485510923,-0.5388428888315959,1.6467171455243232
510,46,167,59,0.46424703422157965,0.9302247610853789,0.9600224999091523,0.28293589107518446,0.6696278719139721,-0.9160927140855414,-0.5987209842254274,1.4898869411886735
511,42,140,52,0.09499644505221866,0.9941009244312947,1.0218075938639262,0.3117520924149364,0.712946996158138,-0.8073083045859695,-0.5906064551334311,1.3853334716315735
512,45,181,68,0.4187202210008039,0.9117820178121843,0.9373976178536737,0.27197416620645276,0.6554867378265578,-0.9003585413503746,-0.6096207498075199,1.2807800020744737
513,43,159,41,1.9753428034291893,0.7422656559867638,0.8128392479378062,0.2044522655525407,0.5646482608067297,-0.9636115069414549,-0.7047225633790138,3.5286795975521215
514,40,146,61,0.5863226933295929,0.9701267324452869,0.9999244712690604,0.30258737125660295,0.6974969645851054,-0.8842806841936913,-0.5955616764931162,1.4898869411886735
515,43,131,54,0.5319345826176983,0.9977444549929043,1.0275421938166778,0.31610386061011897,0.7152697334222445,-0.8130362021885194,-0.5737052693439781,1.4898869411886735
516,44,163,56,0.34532203398457123,0.9858632318216569,1.0104332971675754,0.307866237577864,0.7046417918282077,-0.7987010639536839,-0.5899320929636516,1.2285032672959237
517,47,152,71,0.4744018191175759,0.9921020956520565,1.018763230389117,0.3118482114937209,0.7102497224182762,-0.8340675744346284,-0.5691357061743896,1.3330567368530235
518,41,143,75,0.389457559819202,0.9617231676878373,0.9904753718160397,0.29843331244385185,0.6941486111055797,-0.7987010639536839,-0.5906064551334312,1.4376102064101235
519,42,157,51,0.4975031293143437,0.9270854965298377,0.9537466312668982,0.2807760688378491,0.6675178822700962,-0.9402661044253522,-0.6399746491251053,1.3330567368530235
520,44,136,58,0.44368295971126726,0.9885297656428875,1.021464108553374,0.3130500077259202,0.7115756861001693,-0.8404506198807131,-0.5906064551334314,1.6467171455243232
521,45,170,90,0.00016550795422565212,0.8886350213568858,0.9152961560939462,0.26006270511934115,0.6422394763954625,-0.8353194480127191,-0.5987209842254275,1.3330567368530235
522,46,150,62,0.287698231034048,0.96485024430084,0.9894203096467584,0.2967382632621671,0.6902108217404467,-0.8334626274117238,-0.5691357061743896,1.2285032672959237
523,43,174,54,0.36220172707242126,0.9134969898789884,0.9453857980939039,0.27626369323601563,0.6622055103369217,-0.8671495469689681,-0.5987209842254276,1.5944404107457733
524,42,163,57,1.0585618456630748,0.9053196988166903,0.9382540417271767,0.26929635216559467,0.6482319138304038,-0.9609119738422274,-0.5899320929636518,1.6467171455243232
525,49,127,94,0.5457585611976732,0.8829982935529932,0.9148871017679087,0.26046476842660193,0.6424292352228306,-0.8554347812664569,-0.5737052693439779,1.5944404107457733
526,44,145,67,0.43562380753671487,0.9748538916992301,0.9994239570451485,0.3013839878667748,0.6969469154012053,-0.8109370415697493,-0.5955616764931161,1.2285032672959237
527,39,138,52,0.6343966016084754,0.8914794924237739,0.9254593700298314,0.2664758978890356,0.6488397630524304,-0.9364087983536835,-0.6491670674314116,1.6989938803028732
528,41,156,78,0.39517168571847233,0.9688989131960413,0.9945145132375307,0.2991565340547857,0.6939100438870717,-0.7987010639536839,-0.5691357061743896,1.2807800020744737
529,45,150,43,0.5077682138247884,0.9383558210385762,0.9691990945579206,0.2876695993449865,0.6761179969540932,-0.8909640252766076,-0.5691357061743891,1.5421636759672235
530,43,159,60,0.46845479228566317,0.9562467755093832,0.9829079102464436,0.2936739469605112,0.6854001030346341,-0.8644470005749432,-0.5910560605264834,1.3330567368530235
531,44,166,70,0.31781177462682225,0.9947906340929874,1.0204062341344768,0.3124798553344079,0.7111171343888761,-0.7987010639536839,-0.5899320929636516,1.2807800020744737
532,42,142,73,0.4151206904660927,0.9568540209290688,0.9856062250572712,0.29621269328728994,0.6912459288218069,-0.8174327050053134,-0.5906064551334314,1.4376102064101235
533,40,155,55,0.8189514788304431,0.9339819102612908,0.9627341143894933,0.2824686828473766,0.6651523719335203,-0.9609119738422273,-0.5691357061743892,1.4376102064101235
