slow,fast,leverage,CAGR,Sharpe,Sortino,Vol,MDD,MDD_Entry,Trades_Year,Total_Trades,Max_Recovery_Days
54,2,3,0.208245,0.570851,0.804672,0.490758,-0.913291,-0.828110,11.405976,459,5109
54,3,3,0.192736,0.544426,0.766249,0.491480,-0.935991,-0.883652,9.318608,375,5130
54,4,3,0.205790,0.566198,0.799769,0.492573,-0.904632,-0.849950,8.573119,345,5099
54,5,3,0.211662,0.575945,0.813769,0.493290,-0.891141,-0.835578,7.628833,307,4996
54,6,3,0.217909,0.586162,0.827646,0.494925,-0.883363,-0.796475,7.280939,293,4483
54,7,3,0.229130,0.604319,0.853890,0.497143,-0.859693,-0.732099,6.684548,269,3753
54,8,3,0.207173,0.568124,0.796733,0.501666,-0.910611,-0.860648,6.535450,263,4800
54,9,3,0.176099,0.516196,0.721378,0.503280,-0.919275,-0.839617,6.237255,251,5122
54,10,3,0.185723,0.532284,0.745288,0.504284,-0.924770,-0.850535,5.939059,239,5000
54,11,3,0.188560,0.537000,0.752374,0.505699,-0.928723,-0.842628,5.640864,227,5082
54,12,3,0.202973,0.560563,0.787597,0.507275,-0.919962,-0.823285,5.591165,225,4483
54,13,3,0.177909,0.519177,0.726726,0.508907,-0.934267,-0.839680,5.392368,217,5101
54,14,3,0.176579,0.516898,0.723920,0.510168,-0.899116,-0.773359,5.193571,209,4996
54,15,3,0.166329,0.500317,0.697556,0.511803,-0.927808,-0.770850,4.994774,201,4996
54,16,3,0.166028,0.499881,0.697174,0.512483,-0.917406,-0.707468,4.845676,195,3620
54,17,3,0.138835,0.453841,0.631034,0.512049,-0.933180,-0.763334,4.696578,189,5000
54,18,3,0.153869,0.479272,0.669867,0.515016,-0.938818,-0.837842,4.795977,193,5122
54,19,3,0.163456,0.494785,0.694395,0.513479,-0.929252,-0.812488,4.795977,193,5133
54,20,3,0.152507,0.476446,0.667303,0.513755,-0.929873,-0.781599,4.696578,189,6479
54,21,3,0.184149,0.528881,0.745452,0.515295,-0.870856,-0.664913,4.597180,185,5132
54,22,3,0.156511,0.483959,0.677159,0.518489,-0.909069,-0.764064,4.597180,185,5236
54,23,3,0.169205,0.505263,0.707006,0.518445,-0.825204,-0.720542,4.597180,185,4477
54,24,3,0.156071,0.483597,0.674288,0.517965,-0.892379,-0.735176,4.547481,183,5390
54,25,3,0.166362,0.500680,0.699248,0.518104,-0.862873,-0.667647,4.497781,181,5228
54,26,3,0.174786,0.514539,0.719802,0.518930,-0.855344,-0.666834,4.547481,183,4481
54,27,3,0.198255,0.551995,0.777546,0.522683,-0.837372,-0.701328,4.448082,179,4479
54,28,3,0.206887,0.565679,0.797307,0.523344,-0.828755,-0.728513,4.547481,183,3500
54,29,3,0.216626,0.581054,0.820225,0.522864,-0.834993,-0.736169,4.472932,180,4459
54,30,3,0.209850,0.570409,0.803944,0.523169,-0.827134,-0.756321,4.572330,184,4472
54,31,3,0.187432,0.534807,0.750447,0.524123,-0.871628,-0.744126,4.622029,186,5136
54,32,3,0.184487,0.530025,0.744214,0.522810,-0.875434,-0.755540,4.771127,192,4972
54,33,3,0.191756,0.542514,0.759777,0.526467,-0.881941,-0.759420,4.721428,190,4459
54,34,3,0.199884,0.555512,0.777288,0.526261,-0.888829,-0.726719,4.622029,186,4321
54,35,3,0.209694,0.571003,0.799927,0.525734,-0.878590,-0.719965,4.771127,192,4308
54,36,3,0.182997,0.528650,0.738167,0.526138,-0.904883,-0.735548,4.820826,194,4470
54,37,3,0.180014,0.523569,0.734121,0.530911,-0.881477,-0.763887,4.870526,196,4317
54,38,3,0.187866,0.536019,0.752659,0.529940,-0.914754,-0.810111,4.870526,196,4482
54,39,3,0.177429,0.519296,0.729772,0.532082,-0.929834,-0.841596,4.969924,200,4635
54,40,3,0.187820,0.537999,0.751120,0.537590,-0.922571,-0.830360,4.969924,200,4459
54,41,3,0.166883,0.505012,0.703075,0.537517,-0.934161,-0.844241,5.094172,205,4982
54,42,3,0.175436,0.518492,0.722186,0.536276,-0.937797,-0.868317,5.442067,219,4968
54,43,3,0.180456,0.526449,0.733293,0.535345,-0.945220,-0.870194,5.690563,229,6409
54,44,3,0.175018,0.517953,0.719888,0.534901,-0.946316,-0.875372,5.839661,235,6409
54,45,3,0.177443,0.521793,0.726070,0.536215,-0.947881,-0.865953,5.889360,237,6211
54,46,3,0.186234,0.535348,0.748654,0.540698,-0.944129,-0.828216,6.237255,251,4998
54,47,3,0.170352,0.511262,0.712580,0.545235,-0.941859,-0.832123,6.634849,267,6019
54,48,3,0.171331,0.512731,0.714826,0.544650,-0.927607,-0.798572,7.082142,285,6105
54,49,3,0.141707,0.465179,0.648541,0.544560,-0.917414,-0.781708,7.827630,315,6213
54,50,3,0.124615,0.438080,0.612189,0.549026,-0.940351,-0.834182,8.622818,347,6479
55,2,3,0.206791,0.568365,0.800681,0.491137,-0.905170,-0.812011,11.306577,455,5133
55,3,3,0.183005,0.527772,0.741553,0.491631,-0.945094,-0.900198,9.418006,379,5140
55,4,3,0.192765,0.544228,0.766805,0.492415,-0.936515,-0.884604,8.523420,343,5862
55,5,3,0.214996,0.581524,0.821761,0.493273,-0.909408,-0.841923,7.430036,299,4996
55,6,3,0.211143,0.574707,0.810523,0.496712,-0.900231,-0.809502,7.181540,289,4976
55,7,3,0.214908,0.581033,0.816680,0.499866,-0.855562,-0.774828,6.734247,271,3747
55,8,3,0.215811,0.582294,0.818264,0.501379,-0.884609,-0.820112,6.535450,263,4482
55,9,3,0.203829,0.562455,0.788996,0.502825,-0.887393,-0.776275,5.988759,241,4479
55,10,3,0.210273,0.572945,0.805433,0.503120,-0.888406,-0.805793,5.740262,231,4477
55,11,3,0.200563,0.556850,0.781220,0.505649,-0.901301,-0.782083,5.789962,233,4483
55,12,3,0.220272,0.588747,0.829363,0.506439,-0.907145,-0.788531,5.442067,219,4319
55,13,3,0.181774,0.525685,0.735181,0.509582,-0.924104,-0.814894,5.292969,213,4995
55,14,3,0.170614,0.507020,0.708980,0.510635,-0.904805,-0.786140,5.243270,211,4979
55,15,3,0.142682,0.460444,0.639814,0.512260,-0.942785,-0.797356,4.994774,201,5141
55,16,3,0.151267,0.475118,0.661070,0.512646,-0.924159,-0.731383,4.746277,191,4972
55,17,3,0.141653,0.458591,0.639435,0.513914,-0.920315,-0.788803,4.696578,189,4995
55,18,3,0.171517,0.508670,0.713053,0.516493,-0.921335,-0.791505,4.646879,187,4998
55,19,3,0.156701,0.484124,0.676569,0.515824,-0.923674,-0.762293,4.547481,183,5136
55,20,3,0.154014,0.479621,0.669793,0.515803,-0.904415,-0.742938,4.497781,181,5135
55,21,3,0.166764,0.500834,0.701544,0.517120,-0.889327,-0.712841,4.448082,179,5136
55,22,3,0.161852,0.492653,0.689929,0.516791,-0.890475,-0.759460,4.298984,173,5139
55,23,3,0.169937,0.506521,0.708230,0.518831,-0.849647,-0.690726,4.199586,169,4796
55,24,3,0.173602,0.512583,0.716648,0.518350,-0.872350,-0.697037,4.348684,175,4998
55,25,3,0.170752,0.507895,0.710604,0.520366,-0.866683,-0.667188,4.348684,175,5237
55,26,3,0.183383,0.528472,0.740771,0.520048,-0.834664,-0.648200,4.398383,177,3625
55,27,3,0.215783,0.579726,0.817251,0.523515,-0.819106,-0.680555,4.348684,175,3503
55,28,3,0.214609,0.577881,0.815540,0.522898,-0.814906,-0.722308,4.448082,179,4472
55,29,3,0.220821,0.587661,0.830065,0.522481,-0.807204,-0.730404,4.423232,178,2717
55,30,3,0.200087,0.555032,0.780375,0.522839,-0.844710,-0.740980,4.373533,176,4972
55,31,3,0.195094,0.547077,0.768573,0.522870,-0.839759,-0.768744,4.373533,176,3620
55,32,3,0.184120,0.530450,0.741318,0.525984,-0.869948,-0.728011,4.423232,178,4482
55,33,3,0.172833,0.512238,0.715434,0.528130,-0.894550,-0.755818,4.522631,182,4482
55,34,3,0.198920,0.553894,0.775317,0.527491,-0.889193,-0.723602,4.472932,180,4433
55,35,3,0.197470,0.551615,0.772132,0.527330,-0.868821,-0.719838,4.522631,182,4415
55,36,3,0.191172,0.541803,0.756306,0.526555,-0.905831,-0.736501,4.671729,188,4322
55,37,3,0.187989,0.536294,0.751955,0.528677,-0.906244,-0.773751,4.721428,190,4433
55,38,3,0.198113,0.552095,0.776884,0.530922,-0.912721,-0.775214,4.721428,190,4483
55,39,3,0.187246,0.537035,0.750339,0.536807,-0.909356,-0.795775,4.820826,194,4477
55,40,3,0.187812,0.538024,0.750662,0.537474,-0.905536,-0.776521,4.746277,191,4470
55,41,3,0.159213,0.492718,0.685568,0.537832,-0.931501,-0.825212,5.044473,203,6365
55,42,3,0.176706,0.520620,0.724512,0.536748,-0.937346,-0.820450,5.193571,209,4994
